Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67
53,-15.2915,-0.0600368,0.0875737,-0.320689,0.16238,0.175822,-0.0379634,0.0558129,-0.0677183,-0.0525709,0.0049214,0.121972,0.0134776,0.0522609,0.0943381,0.029206,-0.128602,-0.172572,0.18831,0.209748,0.19442,0.0735866,-0.0348213,0.0133829,-0.138105,-0.11788,0.241711,0.118128,0.174569,0.0203729,-0.0908296,-0.115263,0.0505868,0.198175,-0.0144247,-0.0521037,-0.147158,0.00116148,-0.147656,0.200269,0.0697993,0.0641032,-0.0584974,-0.0413558,0.208062,-0.0040189,0.0240206,0.0355052,0.000473533,0.120942,-0.0165088,0.100866,-0.0331321,0.0300035,-0.00854968,0.0690896,0.0955241,-0.14329,-0.347624,-0.0335785,-0.232463,-0.020404,0.130376,-0.0537355,0.113459,-0.0356888,0.0245398,-0.0256696,0.010394
54,14.0167,-0.0598952,-0.0109041,0.181494,-0.048138,0.0262845,0.0956963,0.0531686,0.00737583,-0.16967,-0.0953386,0.0497366,0.0546531,0.12466,-0.0923507,-0.194478,-0.176505,-0.24277,0.144286,0.00482396,0.109268,0.0335399,-0.0410936,0.0126826,0.108915,0.179915,0.0541204,-0.00258673,-0.0777523,-0.175077,-0.0993392,0.081464,-0.0174002,-0.0953894,0.0344783,-0.196402,0.136949,-0.114459,0.193377,0.0529508,0.111197,-0.0351509,0.0540556,-0.0185053,-0.0696723,0.201104,-0.185742,-0.00858922,0.1818,0.121883,-0.103289,-0.0166746,-0.0313625,0.173991,0.108064,0.0287882,-0.0142039,0.356252,-0.141325,-0.0281039,0.0622131,-0.177436,0.0978663,-0.0606666,0.229084,0.148603,-0.0941347,0.0601013,-0.112969
55,-13.7879,-0.276699,-0.0265603,0.126122,-0.0809409,0.129063,0.214442,-0.00142262,-0.0128428,0.0673785,0.00302153,0.0489069,0.014403,0.00319808,-0.000359482,-0.00119471,0.0232763,-0.127284,0.040675,-0.0302556,-0.00773829,0.231362,-0.0922585,-0.221489,-0.162255,-0.0619288,0.0165701,-0.206503,0.0471591,0.0403239,0.0746448,0.120227,0.177989,-0.118211,0.0753995,-0.0117456,-0.152875,-0.0157636,0.149624,0.150593,-0.0340337,0.151058,-0.144185,-0.0218959,-0.0201807,-0.222511,0.201494,0.0774963,0.0450946,-0.129269,-0.299549,0.0775628,-0.0896643,-0.273487,0.0787601,0.000733678,-0.0314149,0.0862635,-0.0113708,-0.0937525,0.13571,0.140068,-0.0198268,-0.080576,0.0230442,-0.0187509,0.07101,0.229286,0.129047
56,11.8365,0.172429,0.191621,0.0575317,-0.0577408,0.0935624,-0.00899608,-0.0340805,-0.147661,0.150808,0.24134,-0.121485,0.174686,-0.091682,0.190906,-0.0430603,-0.112202,0.0465178,-0.144324,0.147077,-0.0973013,0.0143115,-0.204837,-0.0118052,0.0676007,0.0896127,0.106145,-0.180185,-0.179894,-0.180179,0.0995988,-0.101232,-0.0962784,0.0746562,0.0308318,0.165808,0.115121,0.162265,0.118788,0.123919,0.114654,-0.121903,-0.183033,-0.014388,0.126251,0.00391903,-0.106959,-0.304051,-0.0296887,-0.124713,-0.00208605,-0.0166549,-0.0190087,-0.00838416,0.181298,0.0787474,-0.0510228,-0.172355,-0.0237494,-0.0916727,0.056157,0.0571675,0.0756388,-0.045476,0.214084,0.123574,0.0258451,0.0401736,0.0533385
57,-10.4589,-0.153096,0.195101,0.0015092,-0.203767,-0.0523477,0.206762,0.0522241,-0.0995351,-0.0970207,0.108741,-0.0289227,0.0240552,0.0118779,0.232243,0.229947,0.0799821,-0.116909,0.181492,0.147215,0.0232406,0.0770639,-0.0721206,-0.140203,0.0271756,0.0168002,0.00498698,0.151826,-0.191301,-0.17662,-0.064423,0.120072,-0.0698553,-0.100188,0.0813582,-0.10917,-0.0580338,0.0394395,-0.0937537,-0.0158211,0.0801234,0.045486,0.0959159,0.185338,0.0147246,-0.192814,-0.195304,-0.100944,-0.0380087,0.218382,0.0480997,-0.128779,0.114181,-0.0952169,-0.156351,0.137809,-0.00832016,0.0266378,0.113243,-0.073886,0.0119461,0.0212632,-0.0278797,0.0109737,-0.301708,0.0622475,-0.0131451,-0.238675,0.0377042
58,8.90824,0.115597,0.0918758,0.129323,0.0613733,-0.0550156,-0.0585098,0.0857595,-0.323009,-0.0233192,0.0709724,-0.0352707,0.00893116,0.0499613,-0.035872,0.116741,-0.110426,0.136498,-0.144338,-0.308182,0.0133129,-0.0395854,-0.0154985,0.0549546,-0.0469002,0.177571,-0.0295407,0.0849973,0.110741,0.0806364,-0.0633995,-0.175752,-0.056831,-0.0705758,-0.0867483,-0.180986,-0.0889669,-0.118251,-0.0740151,0.123656,0.0326515,0.316429,-0.0803956,0.288996,-0.0286581,-0.0902324,-0.0254742,0.108944,0.220261,-0.0668789,0.111428,0.00757555,-0.0647641,0.105921,0.0843377,0.15983,0.203893,0.00624125,0.0602263,-0.179879,0.0843808,0.0462329,0.153623,-0.138584,-0.00569288,-0.0170246,0.0709537,-0.0126031,0.12484
59,-8.02338,0.207208,0.24338,0.0390754,-0.0390483,-0.0875556,0.0575572,-0.109755,0.049401,0.0556495,0.00537631,-0.0114053,-0.212646,-0.0221045,0.0322951,0.116363,-0.0122483,-0.163656,0.0940981,0.131413,-0.168844,-0.175139,0.0293894,0.107624,-0.0259533,-0.0973719,0.0220311,0.111029,-0.0193408,0.0205473,0.0129791,-0.195843,0.20615,-0.13583,-0.119019,0.171579,-0.0161735,-0.220949,0.114443,0.235108,-0.109948,0.287853,0.2689,-0.0711194,-0.0454967,-0.104188,-0.066243,0.0713954,-0.161177,-0.00768293,-0.0071163,0.0601222,0.0352974,0.0579388,0.00800392,-0.00535037,-0.234804,0.0100737,0.0209846,-0.027172,0.0966656,-0.0332142,-0.0489243,0.0198304,0.149187,0.153422,0.174894,0.0568204,-0.135682
60,6.47141,-0.134973,0.0334912,-0.199505,0.183517,-0.0596583,0.0595131,-0.0500028,-0.0680562,-0.122722,-0.011241,0.165847,0.232467,-0.0381713,-0.0228895,0.119217,-0.0313092,0.15936,0.176007,0.0594265,-0.117059,0.0351478,-0.0679972,-0.115992,-0.0721507,0.0993409,-0.219352,0.0859988,-0.15428,0.25011,-0.102788,-0.0946791,-0.0427767,-0.0831598,-0.183254,0.18044,0.192473,0.177548,0.0838728,-0.0448386,-0.0163553,0.069472,0.00651355,0.0937632,0.0735521,0.0284386,-0.167353,0.187428,0.012037,-0.224976,-0.157234,0.111657,0.162409,-0.0299885,0.0778857,-0.0302743,-0.0418573,0.115119,-0.0480505,-0.117798,-0.00812707,0.0618713,-0.0375356,0.170666,0.13997,-0.0293306,-0.226859,-0.116534,-0.0232003
61,5.866,0.154389,0.0492928,-0.0539196,0.0680569,0.131261,0.0031387,0.0771714,-0.111652,0.0200487,0.185072,0.169624,0.0139729,0.0463116,-0.0560766,-0.0829061,0.190828,0.132788,0.0933976,0.0534837,0.112627,-0.223946,-0.108364,-0.221387,0.11502,-0.149024,0.205456,-0.0623763,-0.0394696,0.101973,-0.0583907,0.082041,0.000449554,0.0769599,-0.0120893,0.225907,-0.163801,-0.0548356,0.0166853,-0.172994,-8.92215e-05,-0.0344697,0.0518759,-0.044729,-0.345517,-0.0203431,0.0760926,0.025369,0.229821,-0.0341895,0.0505163,-0.0390257,0.290087,0.031653,-0.112038,-0.0561029,-0.0756852,0.119264,-0.0922165,-0.0496731,0.137897,0.0029133,0.127036,-0.260075,0.0030404,0.105802,-0.00926199,-0.036416,0.0859096
62,-5.14221,0.102356,-0.162907,-0.179101,-0.228117,-0.165872,-0.280981,-0.00377169,-0.0373571,-0.0913031,-0.286034,-0.189259,-0.0259074,-0.088675,-0.170403,0.1151,-0.0772836,0.00575921,-0.0422903,0.0237181,0.00934977,0.154761,0.0159177,-0.19201,-0.147826,-0.124437,0.160087,0.0732691,0.107993,-0.179286,-0.0685559,0.180371,0.115328,-0.10521,0.0480377,0.134557,0.0260788,0.0217276,0.165334,0.0896478,0.124168,0.0294319,-0.0629992,0.235218,0.00654961,-0.0575807,0.0204257,-0.0943962,0.0653818,-0.0735349,0.113088,-0.112807,0.266264,0.074782,-0.0706668,-0.0571552,-0.117253,-0.0345504,0.0307012,-0.100994,-0.00963484,-0.0222458,0.0860205,0.0865383,0.167024,-0.0979164,-0.038984,0.0560331,0.045751
63,4.28306,-0.323896,0.148625,-0.0688805,-0.0130891,-0.181719,-0.0382672,0.06857,-0.0304506,0.0521884,0.0623518,-0.172864,-0.29906,0.0400032,0.125246,-0.0626471,0.198362,0.0732272,0.0609429,-0.117719,-0.144285,-0.0603681,0.23284,-0.0730155,-0.0112595,0.0746378,0.123092,0.0343363,-0.0695354,-0.0491972,0.0964327,0.125653,-0.00498691,0.0396686,-0.21646,0.149102,-0.0978947,0.0588564,-0.0543772,0.0506357,0.282216,-0.0289558,0.0362815,-0.0566093,-0.021872,0.0454541,0.0694967,0.0977323,0.00428985,-0.137392,-0.0467577,-0.155516,-0.000481262,0.125032,0.167235,0.191843,0.182689,-0.0234963,-0.15428,0.102904,0.0197061,-0.151399,-0.0349783,0.0904366,0.0333268,0.141021,-0.134624,0.145086,0.0459477
64,-3.16274,0.082767,0.179979,-0.0600943,-0.044862,0.0860719,-0.0538789,-0.168607,-0.13223,0.108637,-0.0467365,-0.124547,0.112112,-0.0899793,0.0588924,-0.0855821,0.00650883,-0.0557569,-0.119743,0.179227,-0.141616,0.141401,-0.0634154,-0.26976,0.0243802,-0.018321,-0.00593728,-0.041994,0.287256,0.205026,0.0430047,0.0917952,0.0384324,-0.188108,-0.0456416,-0.13577,0.111946,-0.226638,-0.210409,-0.0296997,-0.0391589,-0.0327661,-0.0517971,-0.0740617,-0.0199626,0.317962,0.0788957,0.0581256,-0.0316243,0.0135327,0.0270177,0.0765581,-0.0157971,-0.0526953,-0.212286,0.23777,0.0689876,0.019898,0.0459928,-0.0101212,0.161762,-0.178236,-0.0648201,0.108206,0.0308544,0.150674,-0.132869,-0.0935349,0.04429
65,-1.7251,0.0898016,0.0239366,-0.0630229,-0.17325,0.087104,-0.106183,-0.13588,-0.0233315,0.113791,0.0208887,0.0388488,0.0702163,0.250715,-0.0264789,-0.142937,0.105702,0.065407,-0.0250842,0.0409576,0.0304855,0.0825794,0.0522686,0.138278,-0.183743,0.111877,0.158005,-0.0498848,-0.20337,-0.115924,-0.139029,-0.107601,-0.00360145,-3.58756e-05,-0.154451,-0.12117,0.0695716,-0.0903623,0.17918,-0.172967,0.105528,-0.171319,0.0436975,0.0354249,0.0729165,0.0100302,0.0537103,0.350982,-0.232471,-0.0200925,-0.130805,0.0594172,0.125806,-0.0100339,-0.169255,0.0702487,0.0831618,0.0382338,0.0672439,-0.108869,-0.0545877,0.0700097,0.166937,0.119523,-0.0918817,0.0649748,0.275415,0.0673793,0.166536
66,1.04098,0.119165,-0.108522,0.14846,0.0102725,-0.146409,0.0210795,0.0599637,0.0559091,0.20571,0.0880533,-0.338617,-0.0268057,0.100465,-0.119998,-0.122112,-0.204205,-0.0962447,-0.0352961,0.194047,0.117879,0.0565196,0.0324963,0.0747809,-0.0584212,-0.121466,0.156486,-0.093482,-0.144439,0.106825,-0.15105,-0.0961653,0.0317117,0.0452718,-0.000115687,-0.0397608,-0.0971872,0.0936328,-0.137205,0.118591,-0.215993,-0.0244757,0.0584163,0.030816,0.0962908,-0.032521,-0.110328,0.100663,0.109025,-0.182784,-0.149738,-0.0462818,0.234692,0.0306142,0.0840757,0.138567,0.0462979,0.113665,-0.0780267,0.143335,0.105209,0.00409535,-0.21531,-0.0279606,-0.154876,-0.134615,-0.149299,-0.160687,0.0825521
67,-0.600985,-0.0614508,0.15592,0.0543687,0.187365,-0.0410948,-0.0512051,0.0300924,0.0984308,-0.040522,-0.163365,0.0185362,-0.0175742,0.141964,-0.117576,0.0865273,0.158016,-0.0211926,0.0522889,0.0344388,0.199019,-0.0169177,-0.130929,-0.0321673,-0.219041,-0.0386012,0.0422939,-0.249125,0.172984,-0.147922,-0.0824599,0.0850472,-0.237893,-0.139065,-0.189066,-0.0307266,-0.0411163,-0.0459921,-0.0361554,0.086725,-0.0892634,-0.0816947,-0.0191966,-0.102196,-0.146117,0.0493302,-0.335499,0.0723045,0.00463301,-0.0680886,0.0393362,-0.190394,-0.107936,-0.0531324,0.114892,-0.12939,0.0350152,-0.275884,0.0825349,0.0570898,0.159256,0.150847,-0.021156,0.0974093,0.100472,0.0783676,0.0960639,-0.16721,0.0623846
