Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88
22,69.0976,-0.0794282,0.121198,-0.0312184,-0.133126,0.0288605,-0.190249,-0.0289787,0.186209,0.150589,0.0415223,0.114369,0.036596,-0.0215449,0.211139,-0.0103166,0.171242,0.115851,0.186923,0.180521,-0.123634,0.103524,0.148515,0.124192,0.0750274,0.0041877,-0.164557,-0.0018032,0.108079,0.0388319,-0.0698705,0.089818,-0.183374,0.0554117,0.0967023,-0.137309,-0.0671664,-0.0751627,0.0663606,0.102201,0.0339617,-0.11134,0.0619549,-0.0186882,-0.0610323,0.068447,-0.0402614,0.188134,-0.173107,-0.0399856,-0.0916293,-0.0455085,0.011711,0.129768,0.00399538,-0.0644073,0.181275,0.147921,-0.00086959,0.000634794,0.092158,0.0233138,0.0717761,0.0173364,0.11128,0.00277661,0.0121687,0.197451,0.00082548,-0.0147504,-0.00835069,-0.0720905,0.170474,-0.0820883,-0.0697185,-0.0914947,0.223583,0.0367622,0.0323291,0.0246653,-0.163699,-0.0544378,-0.100718,0.213487,0.155822,-0.00444273,0.0128946,0.0154026,-0.0186988,-0.126964
23,-67.9873,-0.0791386,-0.0266274,-0.129366,-0.0292054,0.00667586,0.0923874,-0.158237,-0.0620066,0.0320014,-0.0293365,-0.0768669,0.291157,0.171003,0.114364,0.0561107,-0.0421589,0.198468,0.0301289,0.0367009,0.0343535,0.152763,0.177722,0.0848713,0.107372,-0.272033,0.060721,-0.0134684,0.0101889,-0.0168514,0.0437418,-0.0408156,0.0743408,-0.127136,-0.0537004,-0.00184395,-0.0191838,-0.151589,0.131434,-0.0246247,0.0429414,0.0538718,0.198017,0.184334,0.0326173,0.153679,-0.112513,-0.0312465,0.11872,0.188046,0.0163758,-0.0191549,-0.16255,0.0352797,0.0283662,-0.079551,-0.00158702,-0.0298587,0.0615816,-0.0974731,0.190332,-0.215543,-0.0236575,-0.224799,-0.163016,0.0144133,-0.0403952,-0.213272,0.0383699,0.0176155,0.00866061,0.0221613,-0.0111975,0.0112677,0.0779912,-0.043315,0.0269579,0.171857,-0.0708168,-0.0275722,-0.0355599,0.0732838,-0.0764229,-0.117013,0.124736,0.00467663,0.00145874,-0.0004831,-0.105439,0.107557
24,-66.9618,-0.0908577,0.00458998,0.176893,-0.0478438,-0.0415962,0.00793796,-0.100863,-0.0111649,-0.0421507,0.0117493,0.115498,0.0242013,0.0435782,0.0859519,0.00872337,0.0387255,0.0260446,0.0695184,-0.183991,0.188713,-0.0190645,-0.234554,0.0126239,-0.0894099,-0.0014158,-0.00902411,0.025049,0.0750605,0.0389052,0.119433,0.0329177,0.176603,-0.0812094,-0.114372,-0.0305917,0.170146,0.0730521,-0.000427197,0.0207251,-0.0353822,-0.0447936,-0.0327324,-0.0958527,0.0122379,0.134532,-0.0919277,0.134093,-0.0447663,0.195987,-0.128398,0.219579,-0.0198467,-0.0911254,0.084849,-0.0499996,-0.00980361,-0.029024,-0.064059,-0.0678304,0.242583,0.202143,0.255518,-0.0835059,-0.0240319,-0.134421,-0.0620136,-0.0383359,-0.104125,0.0906087,0.125728,-0.114277,0.0848412,-0.119203,0.00506782,0.120216,0.0494416,0.026556,0.0868725,-0.144201,-0.0824698,0.0872652,0.0229138,0.0592059,-0.166357,0.226228,0.203449,0.0684524,0.124145,-0.0987311
25,64.5777,-0.105607,-0.0105031,0.151215,-0.0568063,-0.0262531,-0.029918,-0.113893,0.0373236,-0.186811,-0.0287379,-0.0123989,0.142574,0.182734,0.153991,0.0424774,-0.0594794,0.0768169,-0.154992,0.104382,-0.120685,0.0342934,-0.115258,-0.26424,0.125886,0.0876188,-0.00573602,-0.013561,0.0541944,-0.0037891,0.133355,0.102403,-0.104145,0.014193,0.0111259,0.0997307,-0.131601,0.011555,0.142898,-0.0736872,-0.0864798,0.034643,-0.0713663,0.0410751,-0.0373169,-0.0216475,0.029822,-0.0740001,0.0163127,0.0393718,-0.299014,0.10703,-0.0058583,0.193957,-0.174427,-0.0986657,0.0196141,-0.048952,0.0604415,-0.0440083,-0.056856,0.268233,0.0929342,0.0685261,0.16701,0.100724,-0.0358593,0.00506567,-0.12728,-0.0586418,-0.0234646,0.120282,0.00947578,0.0436366,0.205968,-0.16798,-0.119282,-0.0125549,-0.14447,0.0912608,-0.114004,0.0725964,0.00534549,-0.0807225,-0.078667,-0.124465,-0.108758,0.0853978,0.065013,0.0886616
26,64.1963,0.0343806,-0.17036,0.301548,-0.055303,-0.163581,-0.0223128,-0.208927,-0.0190432,-0.113048,-0.0159998,-0.0377344,0.0297852,-0.0151365,-0.0205412,-0.0183631,0.0422155,0.030357,0.168576,0.0440754,-0.0596766,0.00261013,0.0388325,-0.0618424,-0.0961791,0.0835031,0.0363683,0.124077,0.0168463,-0.0660887,-0.0927624,-0.0446609,-0.068886,0.0583347,-0.151491,0.00556655,-0.0165491,-0.0395114,-0.169893,-0.208659,0.0221766,0.000438808,0.1307,0.0468399,-0.0920546,0.0859166,0.0905838,0.0632611,0.181358,0.085121,-0.0837604,0.0126521,-0.068161,-0.0579493,0.0513376,0.192102,-0.126372,-0.0480179,0.0474224,-0.0235577,-0.0538104,0.0219507,0.0666577,0.152554,-0.106002,0.00567927,0.0471282,0.0927715,-0.0216796,0.284408,-0.125358,0.152701,0.0158339,-0.0494305,-0.0748933,0.0163672,0.105374,-0.142544,0.0322979,0.0607968,0.0953763,-0.0278071,-0.0818173,0.0200685,0.317305,-0.164135,0.208478,0.0935923,-0.117421,9.28906e-05
27,62.7151,-0.0875343,-0.0903348,0.0109651,0.151628,0.0606845,0.0582109,0.124144,0.0788101,0.0613744,-0.0468591,-0.047504,-0.121887,-0.0192989,-0.121907,-0.143238,-0.105051,0.21166,0.00346561,0.261809,-0.0807948,-0.0203637,-0.185651,0.167937,0.0681186,-0.150218,0.0178906,0.0174637,0.0393783,-0.207908,0.0673932,-0.0325403,-0.100754,-0.206774,-0.0192067,-0.131472,0.122293,-0.146785,-0.0052871,-0.127086,-0.119975,0.140342,0.0352362,-0.0108848,0.0316859,-0.203733,0.106469,0.178043,-0.059727,-0.0235302,0.0803897,0.0457791,-0.00988004,-0.0619163,0.0881639,-0.0653946,-0.0142636,0.0409902,0.0272543,-0.106153,-0.106594,0.0745066,0.0761568,0.0216453,0.132842,0.210912,-0.0283192,0.0255557,0.124951,0.253475,0.116482,-0.057063,-0.0104806,-0.113745,0.0470779,-0.0332295,0.0353648,-0.105407,-0.0590778,-0.120367,-0.0301854,0.12052,-0.14142,-0.0235809,-0.0804858,0.0533353,-0.00787418,-0.00760616,0.00738826,0.19721
28,-61.933,0.0928191,0.152958,-0.143489,-0.0674042,0.0334281,-0.12708,0.00254265,0.120076,0.0497213,-0.0153531,-0.0456728,0.145333,0.0386939,0.0707205,-0.135829,-0.157421,0.0714569,-0.178991,-0.0845684,-0.0459008,-0.00410563,-0.187746,0.0978733,-0.186511,-0.0106901,0.0686364,0.149487,0.185923,-0.0924624,-0.0335648,-0.177642,0.0343687,0.208135,0.228332,0.16668,-0.108901,-0.074309,-0.133993,-0.0315299,-0.00991286,0.0996121,0.0583867,-0.146755,-0.128847,0.0642957,-0.144378,0.00377628,0.0795533,0.0569517,0.0101938,-0.0877185,-0.0998944,0.0796552,0.0694004,0.134139,-0.0321442,0.0809096,-0.0560103,-0.167574,0.0481041,-0.018549,-0.0307879,0.118702,-0.00464987,0.023344,-0.107527,-0.0637383,0.103143,0.0425809,-0.128075,0.0231559,0.0693684,-0.150907,0.027274,0.0236788,-0.174223,-0.0628099,0.0254881,-0.0244623,-0.136557,0.00107609,0.115182,0.204069,-0.187354,-0.0703713,0.0477406,-0.0121314,-0.171778,0.0253007
29,-60.4892,-0.0597114,-0.118219,-0.012272,-0.0267381,-0.029538,0.0474657,0.0682615,0.06009,0.139393,-0.202953,-0.129794,-0.0480932,0.137306,0.0480868,0.0890869,0.0681794,-0.0911449,-0.107958,0.182913,0.12203,-0.0796223,0.123746,-0.137137,-0.0179902,0.0083766,-0.0792202,-0.168597,0.136861,-0.0142575,0.0182067,-0.14489,-0.238185,0.154685,0.135253,0.156639,0.00478184,0.0461669,-0.126975,-0.0259135,0.155907,-0.193574,-0.0447862,0.232344,0.0106572,-0.0103844,-0.0325862,-0.076391,0.118525,-0.0217696,0.0145349,-0.0209809,0.100296,-0.0361432,-0.039594,-0.202539,-0.0777063,0.0270298,0.11899,-0.0350906,0.0226833,-0.0153021,0.0272882,-0.0389122,0.0107414,0.0434414,-0.0449856,0.0339558,-0.043973,0.0408335,-0.0539992,-0.165613,-0.0500495,-0.0423392,-0.0426326,0.149798,0.00960754,-0.0960952,0.0360655,0.0321961,-0.0542701,-0.0629185,-0.0500038,-0.0216114,-0.116439,0.278019,0.286537,0.141715,-0.0513407,0.16136
30,58.7352,0.0288548,-0.0867782,0.114078,-0.00769188,0.110614,-0.0148611,0.141722,-0.00683661,-0.0870574,-0.037903,0.101476,0.000852039,0.0760651,-0.0507058,0.0889306,-0.0408305,0.0937295,0.126829,0.0370772,-0.28493,-0.225133,-0.188728,-0.134738,0.0142481,-0.254083,0.0490976,0.0223436,-0.0357835,-0.0544161,-0.141869,0.0850833,0.0174112,-0.050908,-0.0503058,0.01696,-0.0212816,0.1303,-0.0968087,0.0156819,0.0186442,-0.0430895,0.0122682,-0.0553155,-0.0187373,0.218405,-0.213281,0.0539168,-0.0331331,0.0447322,-0.101214,-0.131765,0.099575,-0.00813382,-0.0560157,-0.23618,-0.0997915,0.0857365,0.104103,-0.0500074,0.0196779,-0.0026819,-0.0986726,0.119019,-0.231869,0.062407,-0.116369,0.0241135,0.113366,-0.0877976,0.0813167,-0.178743,0.0347604,0.233313,-0.0280052,-0.014958,0.136483,-0.0133955,0.219076,-0.000407174,0.0767455,-0.0161206,0.131335,0.0375549,-0.0428402,-0.104347,-0.076574,0.0246184,-0.0527117,0.0851643
31,-57.3483,0.140206,-0.046989,0.105552,-0.0169446,-0.146858,0.130009,0.0296624,0.0168528,-0.0840621,-0.0080164,0.0441181,0.10654,-0.144448,0.222183,-0.0248073,-0.106966,-0.240301,-0.0952304,0.0983542,-0.0978798,0.261329,0.0411484,0.0766659,0.014539,-0.0968125,0.0273772,0.211453,-0.136974,-0.127826,-0.059228,-0.0539472,-0.22562,-0.00317057,-0.144546,-0.0263182,-0.100095,0.0164852,-0.00675967,0.113758,0.0498058,0.141347,-0.231273,-0.0207484,0.238741,0.232247,-0.0655527,-0.0946439,-0.0113468,0.0126331,0.0780706,-0.0335125,0.0546157,-0.0679203,0.203703,-0.0248915,-0.043522,-0.151505,-0.00653088,0.119635,0.0671605,0.114681,0.00515395,0.0174924,0.0836742,0.142892,-0.0304358,0.00224079,0.00681252,-0.00572477,0.00803639,-0.162815,0.0164563,-0.179941,-0.086175,0.00748674,-0.0938816,0.0662396,0.089368,0.0869404,-0.0322882,0.0224248,0.00977072,0.047465,0.0423403,0.08642,-0.101695,0.0163725,0.0492605,0.0708962
32,-56.8558,0.0325879,-0.00189515,-0.179925,0.054879,-0.0895649,0.0586414,-0.105247,-0.131414,-0.0591376,0.0741016,0.129061,0.0943268,-0.115853,-0.173314,0.087412,-0.102707,0.230254,-0.0785202,-0.021838,-0.0126796,0.00313969,0.0995441,-0.0308424,-0.032534,-0.220078,-0.105941,-0.178248,0.0221883,-0.0263627,0.0493653,-0.000142242,0.0316993,0.135377,-0.173359,-0.0396845,0.0526578,-0.115098,-0.0175818,0.121623,-0.016683,-0.118541,-0.103855,-0.064325,-0.0775988,0.0243109,0.0833453,0.0242467,0.0404058,-0.163373,0.0155993,0.00534928,-0.049996,-0.0948383,0.0623221,-0.00984913,-0.135809,0.0564521,-0.0226562,-0.0390931,0.158491,0.0389285,-0.0459247,0.192898,-0.0489301,0.15646,-0.0770385,0.123128,-0.131964,-0.0502817,0.236615,0.122001,-0.0377003,-0.0293029,0.00979987,0.145629,-0.0304866,-0.109673,-0.0800753,0.382274,-0.216595,-0.0416496,-0.0430148,0.0481835,-0.0483687,-0.039678,0.0753665,0.00241427,0.0786844,-0.0713287
33,56.5716,0.0978076,-0.147928,0.178981,0.0636193,0.0406615,0.153572,-0.090037,-0.217627,0.0219036,-0.0629493,-0.17724,0.134102,-0.0113429,0.0225322,0.0635378,0.060269,-0.136319,0.132214,-0.148792,-0.0164409,0.00828658,-0.114068,0.0617904,0.0158731,-0.105422,0.0542248,-0.0313323,0.234639,-0.0035027,-0.042304,0.0844446,-0.0575174,0.169584,0.0403414,0.0374962,-0.0184693,0.0214536,0.212992,0.0207626,-0.107444,0.0552962,-0.0237902,0.188326,-0.239577,-0.171654,-0.00894528,0.0932943,0.0991842,-0.203776,0.0973938,-0.159358,0.0323558,0.0309451,0.0614679,0.0690791,0.116997,-0.14388,0.0100084,0.0458352,0.0495497,0.0805071,0.164899,-0.00728467,-0.0412589,0.0239815,0.0833117,0.0320022,0.160525,-0.174723,0.165215,-0.0616712,0.164949,0.0239625,-0.190037,0.0353453,0.023388,0.0570605,-0.12574,-0.0811532,-0.0249736,0.0347691,-0.0560069,0.117042,-0.114263,-0.108932,-0.0177111,0.0101132,-0.0271525,0.060802
34,-55.3691,-0.0175195,-0.00876391,0.254428,-0.123134,0.0570874,-0.0901221,-0.0565176,0.0975146,-0.195119,0.0110235,-0.0251054,-0.026652,0.245173,-0.0151057,0.0808317,0.0365132,0.106713,0.086916,0.0381855,-0.0412217,-0.0198036,0.0883504,0.0925779,0.0765748,-0.0518657,-0.0785677,0.12023,-0.00863238,0.267394,0.166941,-0.176264,-0.160963,-0.027782,-0.138678,0.144776,0.143177,-0.122087,-0.0668046,0.0777249,-0.082915,0.00874536,-0.0894406,0.0962492,-0.0405473,0.0242018,-0.051701,-0.0922809,-0.133139,-0.197261,0.305262,0.0569361,0.00291987,0.00324777,0.0471169,0.115372,-0.0100704,0.111239,0.0664481,-0.0768931,-0.0217877,0.0654747,-0.000317536,-0.00303566,0.0992757,-0.0943742,0.0309367,-0.162117,0.137163,0.0893331,0.013243,-0.0540696,-0.203422,0.088939,0.0125424,0.00790361,-0.0224796,0.0709908,0.0465486,0.0657102,-0.0554177,-0.0649862,0.128036,0.0422038,-0.13086,-0.081549,0.0337418,-0.193028,-0.0246923,-0.130563
35,51.6963,-0.237499,-0.0719801,-0.26761,0.07872,-0.0848099,0.0163031,-0.0950582,0.132441,-0.234366,-0.121964,-0.131927,0.000366036,-0.0892823,0.0401793,0.130774,-0.0206175,-0.193657,0.0395188,-0.0545101,-0.107619,-0.0535383,-0.0773287,0.00945474,0.0507588,-0.154157,0.00198333,-0.033192,0.05546,0.107712,0.244101,-0.0580619,-0.0672525,0.0302676,0.0715932,0.0418466,-0.00515386,0.0679747,0.00478526,0.0920811,0.213523,-0.0567324,0.245329,-0.0182288,0.0139175,0.0746042,0.137535,0.132959,0.000154199,0.151578,0.141747,0.153522,0.0848238,0.144506,-0.0765805,0.141866,-0.0624534,0.069585,-0.0773952,0.0951176,-0.172275,0.0637865,0.0343287,-0.0222444,-0.0147729,0.0325074,-0.104509,-0.0388684,-0.0285587,0.0320886,0.0699949,-0.0334519,0.05419,-0.0554853,-0.173889,0.1519,0.0454506,-0.105372,0.0443075,0.00982091,0.0105974,0.155826,0.0891401,0.0634261,0.0839428,-0.0864011,-0.182122,-0.0419273,0.0739644,0.0126744
36,50.3699,0.0299731,-0.023069,-0.077465,-0.00724667,0.122159,0.122472,-0.0231524,-0.0386568,0.0223291,-0.0911243,-0.00541821,0.135645,0.111624,0.0968502,-0.146457,0.0470332,-0.0347399,0.0938471,-0.0127147,0.000808056,-0.00794381,-0.0445786,-0.103354,0.00348544,-0.0442623,-0.154127,0.0306155,0.139171,-0.127511,-0.194814,-0.197137,0.123986,-0.0857862,-0.0454157,0.0162888,0.0763663,0.140592,-0.276035,0.123322,-0.0169068,-0.152527,-0.0945673,-0.0157306,0.0261574,-0.0764756,0.193079,0.0887491,0.102621,-0.0552062,0.0762325,0.112012,0.0308614,-0.0291499,-0.100709,-0.0647982,-0.0687704,-0.0130775,-0.124405,-0.105034,0.236856,-0.00308183,0.0903347,-0.0935368,0.289812,0.0509181,0.043648,-0.112151,0.0821169,-0.136512,-0.126635,0.0742089,-0.174542,-0.0226717,-0.00356214,-0.0988303,0.09927,-0.0456647,0.0868416,0.0668167,0.133554,0.10297,-0.0834571,0.0673062,0.0608873,-0.138738,-0.214916,0.124568,-0.00513416,-0.0974615
37,-49.6727,-0.0869735,0.0294458,0.122356,-0.0655395,0.0796594,-0.0641412,0.0989472,-0.173366,-0.0477393,0.188027,-0.137915,0.10144,-0.105427,0.0283837,0.0119962,-0.152275,-0.0552125,-0.12563,0.09223,0.174328,-0.114169,-0.0259896,0.0870796,0.0314645,-0.138519,0.0850942,0.178843,-0.106887,0.166517,-0.0125982,-0.0214967,0.0776337,0.24856,-0.110202,-0.222544,-0.00508985,0.0627041,-0.0215249,0.112344,0.0612363,-0.174653,0.107103,-0.114088,-0.06429,-0.0392106,-0.0061712,-0.041824,-0.014762,0.0803675,0.0563103,0.047591,0.0134058,-0.0841103,-0.0793955,-0.165658,0.218215,0.00663055,0.12466,-0.054908,-0.12588,0.127624,0.0724192,-0.201341,-0.076278,0.0158157,0.0695775,0.0865286,0.103734,-0.0893131,-0.149473,-0.0657494,-0.136119,-0.145461,0.126261,0.00332402,0.00528806,-0.22453,-0.00293303,0.0476739,-0.0894979,-0.00695682,-0.138726,-0.00607806,0.0473733,-0.131028,0.0343134,-0.0282668,-0.0771893,0.0691774
38,48.1693,0.0541857,-0.022821,0.0703216,0.0354168,-0.207422,0.148126,-0.038124,0.124678,-0.100023,-0.00699637,-0.38088,-0.0117669,0.183026,-0.173505,-0.0115745,-0.0658064,0.12108,0.0191847,-0.0173075,-0.0090312,-0.0782023,0.073088,0.0522084,-0.127952,-0.0772696,0.0641896,-0.0663967,-0.0501986,0.0122235,-0.05397,0.0416613,-0.0729016,0.104837,-0.054356,0.0163644,0.13058,0.169436,0.0104865,0.0427922,0.0816043,-0.00268132,-0.0842688,-0.101037,0.0733503,0.0929205,0.0322324,0.166181,-0.129231,0.118922,0.0206764,-0.0493371,0.0934086,0.0796864,0.1207,0.0615613,0.0826585,0.077892,-0.0431826,0.022539,0.0656586,-0.178296,0.0682416,-0.107596,-0.018461,0.177534,0.205237,0.124635,-0.0800711,-0.00854261,-0.0806783,0.115237,0.110514,0.0768301,0.134228,-0.225202,-0.0794644,-0.0537246,-0.0287782,-0.0806089,-0.0753079,-0.167705,0.0640998,0.0335186,-0.0967016,0.146446,-0.14071,0.143473,-0.00440406,-0.13877
39,-47.4993,0.0209247,-0.069475,0.100861,-0.0932544,-0.0434291,0.0989867,-0.0737861,0.128358,0.0676151,-0.0296176,-0.102756,-0.124782,-0.0566635,-0.0542832,-0.0625983,-0.0604646,-0.0627166,-0.192406,0.118689,-0.303142,-0.0494651,-0.0967566,0.112233,-0.00766047,-0.062978,-0.0463559,-0.118962,0.0370564,0.0605625,-0.104164,-0.118782,0.130459,-0.0593535,0.0282434,-0.0172819,0.068046,0.0606612,-0.0550086,0.00997796,0.0214824,-0.0545737,-0.14089,0.0355076,-0.207313,-0.0161322,-0.145604,-0.138609,-0.0107396,0.0915411,-0.0595314,-0.102632,-0.289439,0.119789,0.179653,0.00964022,0.00443257,-0.100223,0.0166602,0.0730707,-0.133143,-0.00864333,-0.06733,-0.150301,0.0383101,-0.210734,-0.0194176,-0.00556317,-0.254475,-0.0676349,0.137476,-0.0161492,-0.19555,-0.109252,0.0195954,0.0352172,0.28247,-0.017804,-0.149151,-0.00494018,-0.0546487,0.0958057,0.0105633,0.0293881,0.0446293,-0.0177079,-0.0581319,0.0463937,0.00495923,-0.10189
40,-47.1923,0.0958841,-0.179435,-0.0286616,-0.0688779,0.127341,-0.139613,-0.161075,-0.14032,0.0650011,-0.14334,-0.0557305,-0.0259864,0.201855,-0.0709439,-0.163547,0.0652619,-0.0406972,0.197913,-0.0581445,0.0352876,-0.00273046,0.138157,0.152806,0.0854997,-0.0685779,0.0849462,-0.120078,-0.0183957,0.0548949,0.103097,-0.126068,0.0980747,-0.129861,0.039383,0.0369959,0.0156819,0.114675,0.0783462,0.162976,0.0551871,0.209528,0.0424664,-0.220608,-0.0740858,0.00409645,-0.0629371,-0.0226924,0.111581,-0.11259,-0.127787,-0.107543,-0.106956,-0.0738396,-0.00602483,-0.119912,-0.0165497,0.0212289,0.0609633,-0.0540584,-0.249566,0.131772,0.0552785,0.0118338,0.0329668,0.146574,-0.13177,0.201088,-0.135496,0.00800787,-0.129797,-0.0586738,-0.0675896,-0.0840271,-0.00879305,0.0471802,-0.234086,0.0913863,0.144011,0.0480245,0.0107624,6.81136e-05,-0.0264133,0.056965,0.0992927,0.0836229,-0.0577311,0.0467391,0.0731685,-0.0807525
41,47.1123,-0.172259,-0.0560441,0.0660103,-0.0528754,-0.142357,0.0247225,0.108225,0.116113,-0.0263579,-0.145271,0.0197394,0.0727004,0.0844713,-0.175317,0.100245,0.0261813,-0.10818,0.0809361,-0.112404,0.0988074,-0.164614,0.00788405,0.202793,-0.0111331,-0.129778,0.268599,0.136354,0.0800249,-0.0267241,0.012429,0.187461,-0.108462,-0.123519,0.125396,-0.160439,0.0289374,-0.0452025,-0.0489055,0.0929804,-0.145706,0.0381676,-0.0625556,0.109918,0.193029,-0.0732697,0.0164511,-0.0636541,0.0147963,-0.103507,-0.182398,0.037799,-0.194785,-0.00376938,-0.0960976,0.031018,0.00422648,-0.0660396,-0.100396,0.0848923,0.110786,0.0427214,-0.222672,-0.0341157,0.105512,-0.0100348,-0.224107,-0.0222805,0.0141305,-0.0861,-0.201619,0.0472888,0.0718553,-0.0444594,-0.00925129,0.0774566,0.108847,-0.132144,-0.051359,0.146623,-0.0365022,-0.0976434,-0.00193826,-0.0136274,-0.0514132,-0.013893,0.026824,0.0265116,-0.148412,-0.118455
42,-46.0436,0.140261,-0.103847,0.0349234,0.0624688,-0.113013,0.0891234,-0.0274969,0.0694809,0.00419437,-0.122022,0.140704,0.123456,0.121688,0.0795346,-0.115256,-0.0304838,0.0342376,-0.136631,0.00291142,0.0718256,-0.0602782,0.0881889,0.00772432,-0.00992225,0.112376,0.0242643,-0.00817645,0.119596,0.133852,0.0178038,0.000836697,0.178795,-0.0312385,-0.00146647,0.0732176,-0.0958945,0.0293588,-0.102424,0.0542147,0.00299371,-0.211646,0.0282568,-0.0629539,-0.0193791,-0.113931,0.0859481,0.110148,-0.360576,0.111389,-0.0102376,-0.0792855,0.0660686,0.052409,0.198927,0.110866,-0.12256,-0.0718421,0.110119,0.113767,-0.120748,0.162045,-0.0924047,-0.0231074,-0.122661,0.0937582,-0.268688,-0.0266546,0.227399,-0.068862,0.036046,-0.00383293,0.0483726,0.0687081,-0.0550818,-0.118428,-0.0226188,0.0671661,-0.00402951,0.0255018,-0.0211936,-8.62012e-05,-0.305221,-0.145738,0.0376883,0.0691283,0.0228538,-0.0905739,-0.0767143,-0.0572024
43,-44.3068,0.230077,0.0734288,-0.0240683,0.0304342,0.107948,-0.207245,-0.125043,0.0912507,-0.0472332,-0.102223,-0.00272087,-0.0215393,-0.0621909,0.0953718,0.0206917,-0.178019,-0.0596237,0.209936,-0.0991905,-0.131925,-0.118633,0.0559304,0.0512822,-0.136085,0.0731959,0.130285,0.0949989,-0.148025,-0.0994841,0.0181014,-0.155472,-0.0478974,-0.144084,0.028221,-0.0633522,-0.0147908,-0.112769,-0.0679908,0.10146,0.134698,0.0312984,0.120861,0.182052,0.00715629,-0.215558,0.15966,-0.146135,-0.182403,-0.0635325,-0.109746,0.0497746,0.0618332,0.107074,0.0299513,-0.162273,-0.0614341,-0.0932975,0.0882135,0.0141859,0.0940501,0.0232199,0.146195,-0.0469111,-0.254038,0.0475425,0.178487,-0.0877685,-0.0713422,-0.10838,0.0713876,0.0866818,0.0223297,-0.00663806,0.0853968,-0.0407743,0.0344131,-0.136311,-0.0518199,0.112604,-0.017152,0.123253,0.0337926,0.105938,-0.0939078,0.131477,0.0632566,-0.0112382,-0.0027185,-0.0154993
44,44.0499,0.136849,-0.0567816,0.0842628,-0.121471,-0.0290967,0.0544994,0.25668,-0.0539897,0.0845696,0.197658,-0.0451872,-0.0103737,0.159872,-0.206328,0.0344441,0.0349167,0.0807491,-0.0663897,-0.191197,-0.0948305,-0.0698082,0.00237421,-0.0698241,-0.00910772,0.0885206,0.000759351,-0.0633535,0.04453,-0.177301,0.0204475,-0.16134,-0.0136835,0.0180415,0.133844,-0.135128,-0.0459561,-0.0667547,0.0724202,-0.152549,0.320988,0.0947979,-0.0851633,0.0143591,-0.0304555,0.0725488,0.119473,-0.0661739,-0.0572324,0.0616878,0.109914,0.331506,-0.160246,0.0606361,-0.0666229,-0.0741367,0.0580871,0.00407612,-0.0772326,0.0678856,0.0440119,0.162647,-0.0271525,-0.130615,-0.0251906,0.115905,-0.0192961,0.00683693,0.0312739,0.0120126,0.00933311,-0.102265,0.0499662,0.0984208,-0.183309,-0.0603292,-0.0356182,0.154962,0.0310531,0.0735445,-0.134377,0.0588427,-0.0403232,0.0866395,0.1504,-0.0883759,0.0741432,-0.0840276,-0.000319729,-0.0341827
