Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93
21,73.6159,-0.0946796,-0.0330157,-0.0793021,-0.00776076,-0.0657261,-0.0556124,-0.0294916,-0.0315621,0.0306432,0.0223151,0.015766,0.0714255,-0.104597,-0.0154209,0.00264109,0.124813,-0.103421,0.0842437,-0.168071,0.132374,-0.098086,-0.0376621,-0.0365231,-0.0266098,-0.0608119,0.144493,-0.0263998,0.104844,-0.0469194,-0.0135899,-0.153848,-0.0475571,0.103692,0.0743167,-0.00887058,-0.186963,0.193448,0.0618603,-0.0305521,0.0804125,0.0216859,0.172385,-0.0636913,0.0886575,0.0597647,0.0277368,-0.110613,0.153374,0.0117084,0.176698,-0.0984191,0.00112873,0.0162481,0.144132,-0.0737477,-0.017397,0.0261756,-0.17822,0.100829,0.01636,-0.0592186,0.166766,0.0679823,-0.226664,0.00349734,-0.153294,0.0927226,-0.043325,-0.143487,0.00528277,-0.0838516,0.108757,0.0238473,-0.190501,-0.0613048,0.0758781,0.121458,-0.104513,-0.111587,0.0392839,0.122083,-0.168427,-0.0365156,-0.0202718,0.0881579,-0.0681415,0.203681,0.180246,-0.00189056,-0.0709343,0.213794,0.0942703,-0.183648,0.187313
22,-73.4615,0.0504784,-0.224599,0.023583,-0.0825295,0.0582228,0.0089363,0.0174336,0.010876,0.00160671,0.0366411,-0.00252588,0.20189,-0.13949,0.117465,0.0407534,0.0384675,0.126716,-0.00535505,0.155779,0.108505,0.0520671,0.0646997,0.108286,-0.101534,-0.0645337,-0.0843207,0.0210924,-0.209837,-0.0546198,0.114787,0.135711,0.0117699,0.0947651,-0.0298795,-0.0286089,0.0296282,0.0208916,-0.235628,-0.0619404,-0.167723,0.115275,-0.0303317,-0.0523546,0.0893426,0.0795551,-0.0565218,0.0449892,-0.107489,0.198163,0.0609728,0.0470081,0.0358989,-0.163204,0.104784,-0.148374,-0.081061,-0.0257877,0.0600622,-0.123968,-0.0840964,-0.00203509,0.160311,0.104886,-0.0515997,0.0698808,-0.126516,0.0286348,0.124853,0.165649,-0.0258949,-0.0485769,0.107992,-0.0737982,0.0957558,0.0344099,0.0127951,0.197648,-0.122497,-0.179934,-0.17097,0.0110213,-0.127634,-0.0936636,0.0773101,0.0060047,0.129073,-0.136473,0.126798,-0.160783,0.0807248,-0.0776609,-0.0785731,0.0660077,0.129857
23,72.3964,-0.067651,0.00213986,0.00844533,-0.215364,0.0746081,-0.117777,0.0289439,0.0205734,-0.0937889,0.0731112,0.0619472,0.102744,-0.0617812,0.108856,0.0649759,0.0536828,-0.210259,0.0444496,-0.129513,0.129828,-0.0517356,0.112571,-0.0697734,0.165107,0.0780066,-0.108626,0.00397531,0.00132803,-0.0491164,0.0623529,0.0694913,-0.103439,-0.202875,0.0179343,0.0503641,-0.0241467,0.0167343,0.107668,0.2056,-0.0269998,-0.00821273,-0.0332025,0.0551988,-0.0434167,0.0361931,-0.0293163,-0.322482,-0.0452066,-0.147915,-0.0346475,0.0373385,0.0433809,-0.0996212,0.0136363,-0.11277,0.0810133,0.130924,0.210935,-0.130893,-0.00457255,0.11878,0.200031,0.0865504,0.0736757,-0.0637511,-0.0543298,0.034356,-0.0763198,0.021668,0.0561475,0.131306,0.126962,0.0648306,-0.07324,-0.00245965,-0.0126674,-0.08569,-0.166865,-0.105093,-0.123683,0.111317,0.110198,-0.0646741,-0.187832,0.00953373,-0.0912562,-0.150654,-0.129704,0.17157,0.0386562,0.0173796,0.090331,0.107899,-0.0966724
24,69.5581,-0.0222751,0.120987,0.104022,-0.173361,-0.140013,-0.0248453,0.107082,0.0778416,-0.0720827,0.125457,-0.0355114,0.0279016,0.0892034,-0.0250985,0.0708614,-0.0256628,0.0908337,0.0378596,0.152787,0.0234808,-0.0300822,-0.109179,-0.0750362,-0.126505,-0.0479417,0.115759,0.0488595,0.182352,-0.158404,-0.0314994,-0.0019539,0.0586226,0.0559299,-0.0630037,-0.0834401,0.0199418,0.0717825,0.00768508,-0.155666,-0.114494,0.0282043,-0.0691235,0.0937017,0.188921,-0.139404,-0.182876,-0.0282463,0.216031,-0.0906433,0.0613051,0.0553269,-0.0475887,-0.152355,-0.144096,0.0476913,0.00234107,0.0663885,0.059949,-0.117019,0.0302353,-0.0124593,0.034582,0.0892195,-0.0489351,-0.153277,-0.13783,-0.061372,0.181463,-0.00846837,0.266008,-0.0228131,0.0635766,-0.155996,0.0555483,0.14861,-0.117119,-0.0418327,0.0578237,-0.0208196,-0.0238684,-0.249936,0.0655665,-0.0424158,0.0252304,-0.0839643,-0.242159,0.0599898,0.0191295,0.114726,-0.145466,0.0868352,-0.0720159,0.0660449,0.0257357
25,68.7641,-0.0142927,-0.00846277,-0.0444912,0.0142352,0.0201967,0.111732,0.0310298,-0.0494554,0.159592,-0.0497938,0.156075,-0.0361645,-0.0488123,-0.141932,-0.00679159,0.00220108,-0.203602,0.00942886,-0.298686,0.00123837,-0.0457532,-0.0578274,-0.0458899,0.0571062,0.0630276,0.0735568,-0.0246883,0.0780929,-0.134891,0.135103,-0.122278,0.144093,0.167525,0.039254,0.101399,0.208263,-0.113568,0.062361,0.16732,-0.114091,-0.0316563,-0.0632053,-0.0400003,0.17206,0.0421629,-0.104554,-0.0246568,0.094869,0.0142343,0.0150215,0.0429779,0.1092,-0.0234053,-0.0103473,-0.0882936,0.0267618,0.147156,-0.0732181,-0.00231625,0.00282619,-0.0339751,0.121879,-0.0545472,-0.0146047,0.0474964,0.0366589,-0.0620482,0.23725,0.0755796,0.0639001,-0.0856794,-0.136899,0.0401827,0.123794,-0.060782,-0.00482453,-0.00938654,0.193439,-0.0678612,0.150176,0.103061,0.133573,0.04014,0.0970097,0.146872,0.019375,-0.218983,-0.0611972,-0.207165,-0.0191248,0.0372902,-0.0784813,0.198126,0.133802
26,-67.5459,-0.00983291,0.01507,-0.127214,-0.0512555,0.0500439,-0.0541037,0.0703647,0.109695,-0.224321,0.0304025,0.0410073,-0.124963,0.0489415,0.172812,-0.0226284,0.186626,-0.11798,0.0656505,-0.0704699,-0.0534405,-0.0177258,-0.0911488,0.0272355,0.123706,-0.0928336,-0.0243944,0.140835,0.0782824,-0.165888,-0.00736153,-0.106799,-0.0767524,-0.0108967,0.0723277,-0.11269,0.077818,-0.040579,-0.00934283,-0.0673554,-0.150757,0.0555253,-0.0854131,-0.136789,-0.0663277,-0.0497117,-0.0895445,0.0755923,-0.0511944,0.152703,0.0294562,0.0684703,-0.115972,-0.120631,0.0300489,-0.173821,-0.0490847,-0.135933,0.00947432,0.069475,0.0996193,-0.0391419,-0.10692,-0.295786,0.0644692,0.107517,0.00960644,-0.015256,-0.126256,0.0703059,-0.240205,-0.0976098,-0.00463326,0.104336,0.232988,-0.0488309,-0.174542,-0.0192162,0.0504427,-0.186623,0.0912561,-0.0453059,0.0360334,-0.200248,-0.112949,-0.0367437,-0.165376,0.119422,0.0568003,0.0601024,0.0380523,0.0623005,0.0341502,-0.0310017,0.0151633
27,-65.3544,-0.00415761,0.150038,0.153243,-0.0816312,0.0464187,0.0206804,-0.0851302,-0.0379331,-0.0950037,-0.129896,0.0805552,-0.0343841,-0.0141432,0.117519,-0.0486894,0.12793,0.0517472,-0.0464068,0.0706195,0.0051612,-0.00482595,0.0534895,-0.226608,-0.109196,-0.0175491,-0.0988241,0.198381,-0.198528,0.0428858,-0.0772556,0.0104652,0.161331,0.0743474,-0.0273261,-0.0109241,0.144679,0.0769165,-0.113745,0.0178994,0.213273,-0.0684972,0.122801,0.0365742,0.0675799,-0.0950883,0.0682038,0.06565,0.223593,-0.055663,0.0437375,-0.227315,0.103614,0.0432739,-0.00572068,-0.0147946,0.00615062,-0.0574457,0.121011,0.1502,0.0808455,0.112552,0.0818295,0.0656627,0.143158,-0.0379029,0.0129311,0.201347,0.0772648,0.00460783,-0.045773,0.187468,-0.0100151,0.0701218,0.00670437,0.0374562,-0.155294,0.011849,0.0986207,-0.113004,0.0730076,0.131616,0.138131,-0.300216,0.0496469,0.0648514,0.0802213,0.112071,0.00589512,-0.0920136,-0.0657766,-0.0285695,0.0896171,0.0734105,0.0361933
28,65.1266,0.0144656,0.231744,0.01618,-0.0671945,0.0547146,0.0784407,-0.141978,-0.0225896,-0.103857,0.127912,-0.102991,-0.0361526,-0.157976,-0.133019,-0.076096,-0.169581,0.0163176,0.152169,0.0987455,-0.0770745,0.0704417,-0.0463756,-0.0998447,-0.172543,0.171459,0.0173341,0.0753771,0.0632368,0.0896887,-0.0583842,-0.0719124,-0.0497481,-0.197718,0.185242,-0.247965,-0.040362,0.180386,-0.0976241,0.0694001,-0.164338,-0.0295427,0.0559184,0.0344656,0.0868185,0.160247,0.0683102,-0.0487362,-0.127669,-0.0177924,0.0861655,0.142953,-0.0147458,-0.127464,0.0888432,-0.0260343,-0.0101457,-0.0355517,0.0486294,0.17035,0.0670631,-0.0915126,0.0559873,-0.0023827,-0.00461842,0.0725539,-0.112635,0.0610107,0.15444,0.012695,0.0294092,0.0239791,-0.044089,-0.0974946,0.0634976,-0.217906,0.0651522,-0.139271,-0.052832,0.0589892,0.205405,0.0453431,-0.0875268,-0.018376,-0.0419171,0.0954537,-0.0197308,0.0391984,-0.11022,-0.112733,0.156994,-0.104905,-0.0154687,0.0664954,-0.0801228
29,-63.8036,0.130493,0.0771612,-0.195343,0.124885,0.142616,-0.191284,-0.1223,-0.0507767,0.0421301,-0.0906851,-0.0650012,-0.0961022,-0.111766,-0.196016,0.0223044,-0.0619162,0.0421676,0.0198364,0.0141688,0.135985,0.0991157,0.0326146,0.00941366,0.064335,0.03927,0.0541534,0.0966155,-0.162812,-0.0809875,0.265496,0.0580244,-0.0440036,0.0167357,-0.0992174,-0.181089,0.14994,0.0454467,0.22447,0.172537,0.123281,0.102224,-0.149432,0.0168834,-0.139307,-0.055658,0.0985529,-0.0541232,0.0137105,-0.178092,0.0344333,0.10347,-0.177847,-0.119659,0.0154329,0.170923,0.0356274,-0.11579,0.0360405,-0.0782132,-0.0132861,-0.0505004,-0.103099,-0.0135869,-0.00525043,-0.0975741,-0.123738,-0.00279192,0.214227,0.040486,-0.0330357,-0.0735971,0.116393,-0.0315722,0.0113627,-0.0391088,-0.0156754,0.0724121,0.0592584,-0.043385,-0.0783535,0.0580912,0.16114,-0.068271,0.0417642,0.0359822,0.0394531,0.148842,0.122468,0.050951,-0.0197933,-0.00587565,-0.0498581,-0.131492,0.122086
30,62.5553,0.0306991,-0.148091,-0.0778099,-0.0983231,0.135721,-0.085431,0.0243258,-0.0377562,-0.245474,0.108618,0.0225264,0.190278,0.166704,-0.0706734,0.0457858,-0.0697889,0.261988,0.0767569,-0.0347336,-0.0449084,-0.0680916,-0.122181,-0.13203,0.0359785,-0.11594,0.0447982,-0.0639173,0.267739,-0.117888,-0.0212232,-0.0300365,-0.045296,-0.00296361,0.0193621,0.120002,0.054738,0.0674611,0.0995007,-0.108052,0.15268,0.0131221,0.127346,-0.0586767,-0.115201,0.0491714,0.128062,-0.0469862,0.0394518,0.0126798,-0.229711,0.148012,0.0137821,0.0193748,0.0929725,-0.0586385,-0.0807743,-0.0428791,0.10878,-0.0288609,-0.0865631,-0.139665,0.0404295,0.0968986,0.041377,-0.191367,0.0540731,0.057744,0.112322,0.116484,-0.107308,0.00557711,-0.138812,-0.000461527,-0.00175979,0.1072,-0.04652,0.0358513,0.107453,0.0495911,0.146192,0.070434,-0.0597286,-0.0382944,-0.0200738,0.255974,0.148116,-0.0963605,0.0522289,0.0821781,0.0294815,-0.133339,0.00777881,-0.0546984,0.0300916
31,-62.1882,0.00926421,-0.0438956,-0.118506,-0.0098457,-0.17063,-0.256113,-0.116028,-0.0870181,0.165471,-0.0309376,-0.024226,-0.121748,-0.00593936,-0.0822961,0.0182724,-0.129848,-0.118024,-0.00874721,0.0696694,0.0592997,0.0415073,0.0269415,0.104357,0.0209401,0.0706336,0.154636,0.0437896,0.0565772,-0.0433849,-0.190493,-0.125361,0.0498685,-0.110337,-0.206291,0.143203,-0.0638519,0.121139,-0.160834,0.135469,0.0784711,-0.150245,0.240514,-0.173698,-0.0905161,0.0812719,0.0805174,0.158822,0.0603214,0.10308,-0.0391569,-0.0438387,-0.122441,-0.150847,-0.0427275,-0.14361,0.0188271,0.0688228,0.0919415,-0.0513918,-0.0691561,-0.0544922,-0.00363527,-0.0142076,0.161967,-0.0215566,0.164648,-0.122642,0.114319,0.0230168,0.03684,0.0209163,0.0716649,-0.00965381,0.015372,-0.0880913,-0.0827459,-0.0440191,-0.042965,0.0336396,-0.0675388,-0.0873368,-0.0559223,-0.150017,-0.0163587,-0.0112315,-0.0234621,-0.0666971,0.244502,0.0327419,0.0387597,0.081537,0.0176354,0.210304,-0.0655057
32,61.0623,-0.0651802,-0.00435878,0.000677117,0.145011,-0.291617,0.0848725,-0.0488923,-0.0315507,-0.049314,-0.17015,-0.0208282,0.028336,0.0792091,0.0493682,0.0252327,-0.0424656,0.0615552,0.0481514,-0.028182,-0.114141,-0.0382825,-0.0444938,-0.00910448,0.138211,0.0163382,0.0888904,0.0855396,-0.0247822,-0.093886,0.0201671,0.171335,0.10923,-0.0777111,0.0335568,-0.143863,-0.111015,-0.0613589,-0.118043,-0.0297721,-0.129573,-0.114534,0.0276989,0.138192,-0.0425895,-0.113051,0.0458355,-0.0750902,0.0496774,-0.0538934,-0.0049758,0.0552637,-0.0870615,-0.129859,0.139089,0.0246802,-0.0490905,0.156269,0.0324331,-0.221259,-0.0283635,-0.149658,0.0287692,0.0509655,0.0770008,-0.234957,0.0585841,0.106462,-0.126437,0.128401,-0.175591,-8.44762e-05,0.0396417,0.157895,0.0292568,-0.0999432,0.270521,0.0350134,0.0284391,0.0487288,0.0384235,-0.0221666,0.0018278,-0.102743,-0.0841313,0.0129053,0.117635,0.106605,-0.149172,-0.196597,-0.130118,0.216262,-0.0853221,0.0553211,0.0698828
33,-59.6468,-0.221765,0.134689,0.261141,0.0329639,0.0599809,-0.127898,0.0940658,-0.105941,0.0757526,0.0446108,0.170195,0.0682395,0.132041,-0.0202003,0.100449,-0.00485223,0.0982351,0.0230276,0.104826,0.0947911,0.122495,0.0989694,0.115846,0.00712041,-0.0104858,-0.120352,-0.0358863,0.103664,0.206727,-0.136337,0.0811879,0.0917085,0.0412533,0.145001,-0.0389044,0.0669552,-0.0831705,0.210138,0.21535,-0.0638675,0.0905922,0.0911917,-0.127069,0.186065,-0.122173,0.0302968,0.0204608,-0.0692722,-0.0949078,0.0776809,-0.153549,0.00786563,-0.166327,0.123252,-0.114551,-0.00649615,-0.166504,0.00173371,0.060065,-0.194441,-0.0212932,0.0657873,-0.116097,0.0105479,-0.0976719,0.0539048,-0.144992,-0.0122122,0.119541,-0.0942927,-0.0367541,0.003729,0.0513697,0.0325786,-0.00395052,0.153994,-0.0950435,0.0887395,0.0796607,-0.0525303,-0.109806,-0.0139594,0.0246135,-0.0359129,0.0664545,-0.0372814,0.063374,0.0648505,0.0511035,0.0609774,0.0136514,0.0382147,-0.0381418,0.180698
34,58.7,-0.108675,-0.0386558,-0.090681,0.039886,-0.053293,0.018481,0.113995,-0.0985903,0.139762,0.123073,-0.0539104,0.132967,0.0984324,0.0759243,0.14675,-0.0473947,-0.0142864,0.13406,-0.0546277,-0.231689,-0.0141643,-0.0645639,-0.180317,0.0489717,0.0232514,0.0144575,-0.0770089,-0.0496453,-0.0150524,0.0698533,-0.0910122,-0.190366,-0.0131179,-0.0603644,-0.0683297,0.141481,0.000500084,0.00014756,0.000879634,0.0457408,0.0262766,0.0519443,-0.025781,0.222029,0.0673796,-0.00341859,-0.00528375,-0.066678,-0.0575991,0.0479004,0.00649546,-0.135129,0.142183,-0.149308,0.00622551,-0.0933729,-0.333676,-0.033049,0.0410818,0.10994,-0.0372486,-0.0116424,-0.0222021,0.106411,-0.0831893,0.0215322,0.106021,-0.0623155,-0.0708821,-0.00257363,0.0255483,0.00888825,-0.102749,-0.204296,-0.0363042,0.115379,-0.0663986,0.0350855,-0.165102,-0.123402,0.00123691,0.0554538,-0.0468659,-0.102025,-0.191102,0.173595,0.0151827,0.0886964,0.0050429,0.0789457,0.0175524,-0.160278,0.315881,0.100493
35,-57.6867,-0.125575,0.116603,0.139427,-0.12605,0.106738,0.178034,-0.0121195,-0.144594,-0.0226658,-0.0977313,0.0120005,-0.144343,-0.123268,-0.00840313,0.0296386,0.193299,0.126603,0.0175666,-0.0255565,-0.102494,0.0231459,0.105583,0.135073,0.079641,-0.0730531,-0.0395644,-0.0972995,0.1958,-0.080937,0.100075,-0.0619194,0.00660091,-0.051871,-0.0171405,0.199758,0.0877836,0.172488,-0.103065,-0.0136615,-0.129016,0.104941,-0.0223329,-0.0292294,-0.0959009,0.097069,0.0479981,-0.118943,0.123107,-0.132808,0.267206,0.0270276,-0.0928349,0.083052,-0.0286753,0.156346,-0.0729537,0.142082,0.101049,-0.103993,-0.0441541,0.0514904,-0.151504,0.074453,0.0532079,0.122996,0.155531,-0.0579799,-0.0132013,-0.0373865,-0.11286,-0.144961,0.0505452,-0.211134,-0.033081,0.0254052,0.0266765,0.00285555,0.168217,0.05276,-0.142122,0.0381417,-0.154046,-0.14577,-0.0421893,0.0191111,0.0723693,0.0919174,-0.0157726,-0.0134069,0.127937,-0.0116262,0.0420161,0.0662965,0.00761143
36,56.1413,-0.118938,-0.241012,-0.0568801,-0.0945057,0.0488608,0.212632,-0.0677319,-0.119179,-0.0553732,0.179747,0.0488223,-0.0659186,0.0848854,-0.0989193,0.0400747,0.0597715,-0.145305,0.0250181,0.0263179,-0.0703205,0.0706551,-0.0276321,0.125472,0.156583,0.28683,0.0458636,0.0862394,-0.0347485,0.12639,-0.0330322,-0.0812797,0.12064,0.105876,-0.0915091,-0.0652543,-0.144329,-0.0190218,0.0266551,-0.136019,-0.015175,-0.0162102,0.0092524,-0.104359,0.107401,0.00427813,-0.0656135,-0.12191,-0.0184235,-0.15869,-0.0322214,-0.115837,0.223944,0.0198642,0.113768,0.0939377,0.0307066,-0.0214921,0.0107952,0.0301665,0.0616943,-0.0601222,-0.140015,0.0296742,0.276761,-0.0127228,-0.162649,0.0224208,0.120274,0.0811641,-0.0580385,-0.0569101,-0.120737,-0.0587983,0.141183,0.050851,0.0331364,0.20531,-0.150241,0.136233,-0.0744088,0.0640195,0.0314343,-0.0984934,-0.00375349,-0.0292687,0.00496357,0.0798707,0.0792798,0.173456,-0.0367015,0.015058,-0.074013,-0.0172416,-0.0599966
37,-56.071,-0.107634,0.0841246,0.0109032,0.0596544,-0.0413241,0.0272429,-0.00200558,-0.199564,-0.0950206,-0.185915,-0.0214618,-0.0940916,-0.0754395,-0.0733759,0.0230489,-0.0656962,-0.00696517,-0.0920964,-0.161705,-0.011803,-0.132205,0.134371,-0.0180926,0.0204742,0.0526555,-0.195732,-0.137538,-0.000483045,0.0403443,0.0910094,0.00677626,0.00570256,0.096393,0.184828,-0.0918974,0.013323,0.0436667,-0.0984304,-0.11503,-0.107624,0.0210934,0.23046,0.127551,-0.0252607,0.0116866,-0.0596428,0.00809081,-0.014339,0.139458,-0.129476,0.09311,-0.0843155,-0.00433822,-0.0892383,-0.13167,0.0477234,0.0115071,0.12506,0.0734073,0.26177,0.102423,0.0172803,-0.00277999,-0.0502154,-0.0387033,0.205867,-0.0630817,0.167557,0.0623752,-0.0109949,0.0592289,0.0467977,0.0517044,-0.0328972,0.106763,0.054453,0.0449059,-0.152154,0.106229,-0.0118879,0.0319349,0.04166,-0.0178813,0.0119145,-0.0645607,-0.10332,0.0148524,0.129305,0.246471,-0.0579901,-0.0994649,-0.287548,-0.122196,0.181609
38,54.3029,0.0690289,-0.0428861,0.098631,-0.0843398,-0.178203,0.0195471,-0.0352255,0.189653,-0.0421902,-0.0388189,-0.0229201,-0.0889114,0.0163575,0.146844,-0.174788,-0.161877,0.0596204,-0.0354066,-0.130136,0.0767675,0.0935589,-0.022194,0.150982,0.0821067,0.253293,0.0360258,-0.0457002,-0.0492439,-0.0763141,0.0132936,-0.0575763,0.0239432,-0.136275,0.102289,0.0902937,0.0891542,0.168904,0.0693774,-0.00826492,0.0724502,0.130544,0.204179,-0.0489813,-0.0168096,-0.124116,-0.037066,0.118661,-0.172155,0.0545553,0.163833,-0.0823015,-0.0776877,-0.0228406,0.0493934,0.0886348,-0.0661903,-0.0200348,-0.00543905,0.00720536,0.162908,-0.157857,0.0601744,-0.0460173,0.0297208,0.0483433,-0.113438,0.0862543,0.0358211,-0.0131525,0.0444031,-0.0672658,0.109967,-0.0125812,0.0631097,0.39895,0.0126034,-0.0408909,0.0732845,0.0194088,0.0167355,0.0692374,0.072664,0.136889,-0.0850023,0.0253677,0.172554,-0.0633989,-0.125092,0.0939744,-0.0226276,0.0280103,0.101193,0.0742084,0.150618
39,-54.1862,-0.138198,0.0918966,-0.182014,-0.0986593,-0.00256436,-0.189151,0.255322,0.0494668,-0.112718,0.00867327,-0.0991362,-0.0394926,0.0235142,-0.15728,0.0405721,0.0573858,0.0210975,-0.0123074,-0.00359651,-0.00256585,0.0651539,0.0705657,-0.0870095,0.00631616,-0.0314325,-0.00237249,0.0614169,-0.183764,-0.131684,-0.0356486,0.0987362,0.0767467,-0.132114,0.0331898,-0.0135521,-0.0429111,-0.00491414,0.21284,-0.0520934,0.0752152,0.0744401,0.0873725,-0.01228,0.0258412,0.0918429,0.114291,0.00768553,-0.095832,0.0785057,0.069234,-0.0781181,0.12785,0.0167783,0.0386905,-0.0966412,-0.0234989,0.151543,0.158846,-0.0959584,-0.110209,0.133882,-0.0875505,-0.126034,0.0308615,0.206005,-0.0421446,0.149208,0.00140769,-0.165699,0.166197,-0.207891,-0.188378,0.109667,-0.0319335,0.0764298,0.101356,-0.0117608,0.0408019,0.13432,0.0551674,-0.0250751,-0.161532,-0.106766,0.117726,-0.135704,0.0428921,0.0312601,-0.0478566,-0.0711838,-0.108836,-0.0197837,-0.2154,0.0934219,0.0723389
40,51.3994,-0.00558696,0.211038,0.151431,0.127649,0.0283232,-0.138666,0.0895691,-0.121152,0.116109,0.103843,-0.196922,-0.0244148,-0.00840359,0.0697711,-0.110217,0.0845901,0.0468121,-0.236983,-0.18907,-0.174201,-0.168219,-0.121049,0.0739882,0.0145877,0.0741539,0.111067,0.227649,-0.120856,0.0175473,-0.139704,0.000783732,0.0279595,0.0739784,-0.0309601,0.107067,-0.0193082,0.122477,-0.0205869,0.121859,-0.0833388,-0.051112,-0.155845,0.14668,0.0482002,0.0968398,-0.0901239,0.0345765,-0.0146678,-0.0679666,-0.120507,0.025891,-0.0841812,-0.0195154,0.12924,-0.0618521,-0.127948,-0.086753,0.119879,0.00517406,-0.039778,-0.0516653,0.0518527,0.07942,-0.0563874,-0.091702,-0.0140532,0.120837,-0.064865,-0.0355211,-0.0102274,-0.23794,-0.107391,-0.0709036,0.111336,0.0407662,0.0524498,0.0308341,0.00617078,-0.00567585,-0.0707042,0.136499,-0.0548629,0.0171602,-0.0868091,-0.0498027,-0.0491085,-0.138334,0.136892,0.0857998,-0.151096,-0.188101,0.116205,-0.0532841,-0.0320859
41,-49.7227,0.186176,0.070573,-0.064366,0.00938592,0.0699105,0.0595199,-0.0538598,0.0530734,0.240051,-0.0791383,0.0142241,0.0568195,0.198118,0.204745,0.177731,0.0400836,-0.00444333,0.113245,0.154016,-0.134295,-0.0361929,-0.00230722,-0.11688,0.0959377,-0.025495,0.258728,-0.190288,-0.107214,-0.106472,0.100757,-0.0480105,0.0560106,0.0178582,0.145794,0.0180766,-0.125403,0.0298331,-0.0215277,0.0986873,-0.0493677,0.00319428,-0.128086,-0.0669842,0.0232664,-0.0507776,0.0687011,-0.0297777,0.0622605,0.11047,0.142056,-0.0795996,-0.0105663,-0.176937,-0.0576748,0.069107,0.157557,-0.0157227,0.164504,0.103532,0.0497375,0.0963908,-0.0351142,-0.0449819,0.0578444,0.0929216,0.141742,0.205354,-0.0164797,0.0650836,0.166029,0.00412124,-0.0931844,-0.00910093,0.0456484,0.0603154,0.0758013,0.0723322,-0.110013,0.162979,0.0238274,-0.0420703,-0.0279905,-0.00244753,-0.164828,0.199524,-0.0496071,-0.0795733,0.0671099,0.0601377,0.0374769,-0.0935978,0.0404349,-0.143404,0.0930989
42,49.4179,-0.120434,0.113336,-0.0356553,0.168116,0.121798,-0.0428427,0.0084724,0.0135082,-0.0458477,0.306785,-0.121513,-0.0767162,0.187475,0.064184,-0.218626,-0.0647305,-0.10456,0.148048,0.0856278,0.0551402,0.0827659,0.128894,-0.0303734,0.00268041,0.0111824,-0.00181879,0.0850251,0.0588276,-0.205083,0.0597198,-0.0215985,-0.00645978,0.0142732,0.127516,0.014645,-0.0632166,-0.258894,-0.234491,-0.0966473,0.00589988,0.0803638,0.100407,0.130753,0.0120957,-0.00616642,0.167215,-0.0735799,0.162042,-0.10226,-0.0381906,-0.0434592,-0.134822,0.0944166,-0.0930298,-0.0421305,-0.00742057,0.0707059,0.039996,0.0675851,-0.0453868,-0.0175645,-0.0919009,-0.0544786,0.0939575,0.031617,-0.0368035,-0.165059,0.0151193,-0.0491452,0.0886016,0.0592793,0.120717,0.0534548,0.103636,0.0157577,0.117005,0.0859519,-0.0303755,-0.0277198,-0.102715,0.146324,-0.0130144,0.0730219,0.110026,-0.0090078,0.0481795,-0.14672,0.0300355,-0.0646403,-0.0188955,-0.0493893,0.203576,-0.028859,0.210668
