Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60
34,30.3815,-0.281264,-0.0353515,-0.146005,0.0893692,0.141143,-0.0338834,0.00373054,0.0911048,-0.0259825,-0.0275075,0.243157,0.133441,-0.214151,0.174687,-0.314804,-0.0896283,0.204894,0.114192,0.0907409,-0.0475324,-0.146277,-0.0295416,-0.032665,-0.106184,-0.162108,-0.063114,-0.063539,0.00609967,-0.0668634,-0.0313524,-0.229318,-0.0500801,0.106007,-0.14845,0.116929,0.0727813,0.0149772,0.028958,-0.00682249,0.0119752,-0.0745755,-0.0603502,-0.167766,0.177106,0.10808,-0.0496358,0.145217,0.173432,-0.139897,-0.0919606,-0.0237095,-0.238259,0.0187648,0.101275,0.0105514,0.0548911,0.0397439,-0.0944068,-0.0924168,-0.164391,-0.267198
35,-29.6312,0.185379,0.109736,-0.27564,0.122826,-0.197334,-0.236488,-0.217204,0.0912245,-0.019987,0.0590362,-0.0825264,-0.012822,-0.0205544,0.0738669,-0.123841,-0.0239375,-0.0317771,0.00275739,0.0859161,0.157905,0.0954817,-0.000825415,-0.0711105,0.0524425,-0.0271727,0.0368318,-0.108877,-0.0490156,0.195861,-0.108102,0.0530347,0.221277,0.242215,0.0378927,-0.129459,0.22603,0.0708753,-0.0433285,-0.18836,-0.110987,-0.183709,0.153234,-0.215905,-9.16278e-05,-0.0615314,0.0584401,0.0790971,0.152122,-0.0276688,0.315128,-0.0420341,0.136427,0.0237964,-0.0306503,-0.0192844,0.139385,-0.1093,0.180392,-0.0102721,-0.00163637,-0.0404438
36,27.931,-0.0106996,0.187437,0.0873831,-0.0915689,-0.0532692,0.123097,0.0752839,0.137314,-0.137478,-0.0903361,-0.0469522,-0.0815072,-0.0460306,-0.155174,0.0167617,-0.101158,0.25015,-0.207355,-0.0515134,-0.0940313,-0.130188,-0.0392893,0.0498073,0.0316743,-0.0935668,-0.0280051,0.0618315,-0.0483935,0.0193304,0.174492,-0.179674,0.218849,-0.150029,0.0665012,0.205242,-0.100474,0.0368411,-0.15667,-0.250387,0.211354,-0.138138,-0.0496482,-0.0956263,-0.0410687,0.0290914,-0.0695444,0.197116,0.0530746,-0.0779651,0.0978162,-0.00259984,-0.108869,-0.0897809,-0.189477,-0.237932,0.178144,-0.133366,0.0184471,0.106181,0.256091,0.144582
37,-27.495,-0.0170488,-0.121967,-0.143024,0.0742868,-0.120414,0.19688,0.0808342,-0.171806,0.00136748,-0.0181948,0.0995185,-0.0589568,-0.0597928,0.0877148,0.0313048,0.124163,0.27288,-0.13058,-0.0140177,0.0241217,0.246558,0.0402628,0.300696,-0.091535,0.0868404,0.198323,0.0534916,-0.157457,0.105081,-0.0285947,-0.169758,0.0975626,-0.0115651,0.0166534,-0.175314,0.0764486,0.170406,0.105902,-0.00658333,-0.15757,-0.130808,0.0750754,0.0646085,-0.145442,0.106639,0.0163071,0.0865362,0.0101128,0.00966665,-0.353109,0.117442,-0.0169603,0.0106922,-0.141919,0.0152117,0.132148,0.19992,0.17421,-0.10921,-0.0603653,0.133513
38,-26.2326,-0.187517,-0.0950397,0.114927,0.1866,-0.0243089,0.169118,-0.0253211,-0.0451354,-0.17208,0.0434135,-0.229651,0.149009,0.0354241,-0.100267,-0.0297492,-0.064898,0.109942,-0.147908,-0.110568,-0.0263109,0.00681888,0.0709881,-0.102918,0.0524415,-0.143944,0.0727608,-0.10344,-0.169129,0.127215,-0.160932,0.0893829,0.0224427,-0.0524724,-0.266314,-0.0888974,-0.095743,-0.0353011,0.217471,0.0386035,0.109332,-0.00513463,0.136106,0.187224,0.016964,0.0550295,0.226989,-0.340019,0.201375,-0.189157,0.135286,0.00789252,-0.0519318,0.189692,0.0128468,-0.23064,0.0436091,-0.062633,0.0134095,-0.013018,-0.0383772,-0.0262523
39,-24.7642,-0.153175,0.0804435,-0.0201585,0.21713,-0.0703812,0.0266129,0.097917,0.101255,0.157495,0.113215,0.0570718,-0.0422042,0.0896596,0.106061,0.107088,0.12436,0.228272,0.0113221,0.157746,0.0877773,-0.0985422,0.0103135,-0.0706481,-0.121357,-0.00670095,-0.0790995,-0.0722704,-0.110426,-0.193404,0.0568115,0.115519,0.232507,-0.0758591,0.135261,-0.0775648,-0.142897,0.218806,-0.0108642,0.141025,-0.0675376,-0.241055,-0.108751,-0.0405911,-0.102842,0.0936214,0.228341,-0.0682445,-0.126654,0.145508,0.0437134,-0.072011,-0.0215842,0.223445,-0.0336863,0.137881,-0.201001,-0.158629,-0.100627,0.252891,0.105628,-0.160353
40,23.6674,-0.0533227,0.132438,0.151197,0.0875099,-0.266014,-0.195318,0.0644218,0.175194,0.0464235,0.187971,-0.0560637,-0.00693162,-0.11427,0.184457,-0.079392,0.0653449,-0.000445472,0.0176527,-0.11646,-0.0638996,-0.0634872,0.0600787,0.198182,0.181649,-0.325222,0.209861,0.132291,0.00544092,-0.0669783,-0.0371173,0.0866235,-0.150252,-0.285677,0.159058,0.121055,-0.107019,0.0666816,-0.00150351,-0.0317312,0.00389059,0.0988328,0.168039,-0.101592,0.0563442,-0.0761959,-0.0717825,-0.0613226,0.0580601,0.0204421,-0.14027,0.0328853,0.116937,0.0176174,0.111523,0.040148,0.0748512,0.0191865,0.210143,0.220212,-0.22087,-0.0340265
41,-22.7685,-0.0499953,-0.38951,-0.156555,0.14974,0.102575,-0.033967,-0.15657,0.0297681,-0.0792615,0.0813902,-0.122448,0.0988434,-0.174816,-0.229939,0.237059,-0.183096,0.0647457,-0.038476,0.231845,0.0219674,0.129899,0.0130611,-0.0847688,-0.0941844,0.0316219,0.0524776,-0.0135354,0.0793847,-0.0642303,-0.0302957,0.167761,-0.0737679,-0.047119,0.115176,0.222031,-0.0281972,-0.0386554,-0.01099,-0.0326989,0.0542189,-0.0170668,0.129711,0.00975947,-0.0516804,-0.000346816,-0.119893,0.101315,0.000417009,0.259963,0.00646042,0.219908,-0.24104,-0.0903015,-0.0672107,-0.0266274,-0.0425119,-0.0562504,0.218723,0.185571,-0.102045,-0.0907024
42,21.7574,0.123052,-0.276768,0.07891,-0.00844776,-0.0229279,-0.00256191,0.134691,0.183747,0.0706829,0.21301,0.177485,-0.0806295,-0.165692,-0.262497,-0.252808,-0.114184,-0.171066,-0.124465,-0.192148,-0.03741,0.124423,-0.0105788,0.0321092,0.093717,-0.125118,-0.0561728,-0.0562129,-0.195632,-0.117439,-0.0309779,0.0948605,-0.0136308,0.0690517,0.0172827,-0.0869338,-0.0331456,0.0657333,-0.298634,0.00735938,-0.0591971,-0.269582,-0.135228,0.0490055,-0.0743186,0.109492,-0.0348346,-0.0767923,-0.000106693,-0.152812,0.0884572,0.219974,0.0781174,-0.0830515,-0.103226,0.0451203,-0.118744,0.0889671,-0.160871,-0.0157769,-0.112871,0.0165315
43,21.554,-0.191397,-0.095266,-0.157341,0.0595353,-0.0507916,-0.258773,0.13624,0.0215769,0.107118,-0.139807,0.163511,-0.012805,-0.126911,-0.0785332,0.0837675,0.136102,-0.134654,-0.240424,0.0640447,0.0518288,0.240243,0.0252302,-0.244359,-0.029593,0.0848757,0.0970566,-0.0878211,0.118812,0.185876,0.00783918,-0.00740386,-0.00946112,-0.185689,-0.00539675,0.0827206,-0.0917173,0.0780974,-0.108426,-0.00646818,0.0287991,0.11656,0.0782105,0.0661933,0.144498,0.162517,0.0402175,0.0299339,0.140033,-0.253628,-0.11168,-0.260942,0.180064,-0.0897218,-0.00954985,-0.0159734,-0.073086,0.128986,-0.0402316,0.155637,0.243191,-0.0463868
44,-21.1303,0.0185179,-0.116788,-0.0174661,-0.0298256,-0.0010062,-0.181295,-0.202531,-0.241038,0.239711,-0.0879858,-0.150169,-0.111358,-0.0128068,0.0299231,-0.0150691,0.175561,0.229788,0.0766846,-0.158176,-0.182859,0.0552546,0.0118453,0.107038,-0.0694306,0.0482837,-0.0540062,-0.0923616,0.027016,-0.102613,-0.291768,-0.0526743,0.135642,-0.0964299,-0.0817924,-0.0249652,-0.0353447,-0.0620495,-0.273867,-0.0591912,-0.0291622,-0.0719003,-0.0883777,0.120013,0.131028,-0.0743929,-0.00777877,0.0602866,-0.0576936,-0.0995471,0.132731,-0.0629754,-0.205272,-0.00824571,0.302668,-0.100399,-0.0669215,0.0371576,-0.00360951,0.21526,-0.109052,0.23443
45,-19.0397,-0.163756,-0.229168,-0.0754465,-0.177352,-0.157071,-0.0892313,-0.0733488,0.0132532,0.239111,-0.241658,-0.0932203,-0.201917,0.00463689,-0.0203318,-0.0252136,-0.0203009,0.0821285,0.1705,-0.0398278,0.268376,-0.0508033,0.0529679,0.225375,0.102388,-0.00722518,-0.0587529,0.0111276,-0.0334606,-0.0630555,-0.194004,-0.0475044,0.0595037,0.051184,0.0641995,0.137177,-0.213727,-0.0515658,0.21728,0.0205309,0.00270137,0.178179,-0.149284,-0.0518419,-0.271074,0.106035,-0.0957059,-0.0745558,0.129426,-0.0679992,0.0898811,0.0310725,0.152813,-0.118799,-0.169991,-0.102219,-0.0260816,-0.135059,-0.0424427,-0.0884044,0.0188281,-0.191683
46,18.1169,0.0374405,-0.0488133,0.031393,0.117582,0.312908,0.239758,0.261886,0.163793,0.289538,0.153709,-0.192871,-0.169393,-0.0896279,0.139243,0.245232,-0.133906,0.0511354,0.0229858,-0.034457,-0.114659,-0.0118911,0.0980793,0.0290649,0.119204,0.0293274,0.0516754,-0.106804,0.0771684,0.0812115,-0.0756037,-0.11799,-0.065628,-0.086657,0.0714988,-0.0968391,0.0877717,-0.182883,-0.0297686,-0.0632349,-0.0991477,-0.0290159,0.16898,-0.0876273,-0.147086,-0.0327616,0.0373956,0.221886,0.180031,0.0384695,0.150401,-0.177135,0.11775,0.019325,0.054274,-0.101546,-0.0617034,0.125273,-0.131837,-0.0701732,-0.0460547,-0.102175
47,15.7776,0.0773472,-0.201573,-0.110973,0.130632,0.0633369,0.0138433,0.0600407,0.122019,0.0896712,-0.0444483,0.211639,0.0333206,0.258014,0.212056,0.0357709,-0.156565,-0.0848743,0.0620618,-0.339988,-0.0385712,0.0497122,0.258624,-0.108516,-0.310266,-0.120313,-0.0376353,0.170997,0.00449192,0.0429543,-0.0381536,-0.0532921,0.0279813,-0.123055,-0.157718,-0.125088,-0.11604,-0.167427,0.015313,-0.127654,0.0570382,0.00250015,-0.0236068,-0.00609259,0.091993,0.0622919,-0.00490785,0.0723712,-0.249251,-0.00300538,0.0309858,0.0220216,0.0870798,-0.0440513,-0.093694,0.0134596,0.104782,-0.247067,0.238062,0.027986,0.0325304,-0.051978
48,-14.3639,-0.0727717,0.0024525,-0.105429,-0.0568539,0.0266376,-0.1567,0.0945921,0.244926,0.0971328,-0.12436,-0.0360839,0.138102,0.0369405,0.0866142,-0.174675,-0.000394429,0.0867001,-0.0653144,-0.145173,0.127431,-0.0545078,-0.0649197,0.0968826,-0.123207,-0.0425104,-0.196199,-0.0488095,0.130937,0.127796,-0.0678145,0.205858,-0.152697,-0.0440166,0.0785613,-0.0471641,0.155189,-0.0254053,0.124259,-0.186523,0.15463,-0.214843,0.0609929,0.243471,-0.0532272,-0.0479178,-0.140292,-0.00976712,0.17918,0.271132,-0.160453,0.0729292,0.00909183,0.165134,0.0559566,-0.0628502,-0.225189,-0.00407997,-0.0828217,-0.0832676,0.178834,0.25162
49,14.0685,-0.0246141,0.0610309,-0.141459,0.135457,0.0653569,0.226157,-0.040415,0.212619,0.0126109,-0.239593,-0.0179998,0.0853362,-0.175666,0.0907846,0.0154385,0.15759,0.0343949,-0.0977244,0.0452751,0.142217,0.0751938,0.220241,-0.0416601,0.0945753,-0.0419749,-0.0572833,0.228994,0.062825,-0.0675848,-0.0756106,0.168747,-0.0569612,0.191038,0.0938956,-0.246105,-0.18957,0.036672,0.0166611,0.128121,0.294139,0.0272231,-0.108096,-0.0768777,0.0295399,-0.265777,0.0637358,0.0446666,0.00120234,-0.0854596,0.0845945,-0.0152584,-0.0672228,-0.214901,-0.0338725,0.0708222,0.108613,0.151827,-0.110877,0.101859,-0.122014,0.195416
50,-10.3245,0.0842247,-0.0082812,0.0231668,-0.113368,-0.137932,0.0112806,0.0592567,0.164393,-0.0702951,-0.148121,0.1241,0.0741001,0.020486,-0.200883,0.14594,0.0335397,0.113553,-0.068096,0.0463928,-0.115791,-0.15687,0.141076,0.0066902,0.0916341,-0.138475,0.106837,-0.161779,0.08519,0.102616,-0.247784,0.0884257,-0.0917796,-0.0684684,-0.29169,0.0666156,0.139758,0.120096,0.188541,-0.00135614,-0.331839,0.0322204,-0.215697,0.0762381,0.0996872,-0.138235,-0.00499895,0.247702,-0.0670487,0.0729772,0.0790056,-0.0898899,0.0267381,0.0463807,-0.257474,0.138757,-0.0354353,-0.0395157,-0.106845,0.112417,-0.13835,0.0660036
51,9.69459,-0.0185951,0.0336302,-0.0691644,0.0674033,-0.200513,0.25844,-0.0581532,-0.0635307,-0.00357032,-0.0706462,-0.190288,0.0643114,-0.00275933,-0.0236223,-0.0380043,-0.203934,-0.11293,-0.107649,0.0749282,0.116567,-0.0513016,-0.0170036,-0.0303126,-0.01166,-0.0770747,-0.0343209,-0.0825508,0.043749,-0.0668848,-0.16258,0.13591,0.188231,-0.095468,-0.164132,-0.0908091,-0.0450105,0.144973,-0.146499,0.013999,0.0445891,0.0152658,0.15558,-0.177379,0.051564,0.193902,-0.35625,0.0806703,-0.263114,0.0967657,-0.235828,-0.179447,0.14887,-0.0386513,0.154299,-0.130915,-0.055618,-0.0589174,-0.215912,-0.125894,-0.129862,0.0134553
52,-9.67365,0.192612,-0.10838,-0.0163191,0.0446523,-0.0350394,0.0566331,0.288676,0.0645416,-0.180811,-0.0917296,-0.053868,-0.035112,-0.103954,-0.16268,0.00917834,0.122,-0.185856,0.122052,-0.00971008,0.150882,-0.16573,-0.0305154,0.211282,-0.0956547,0.0563607,0.139477,0.0172048,-0.0316949,0.222912,-0.0696038,0.00426338,0.101106,0.0240472,0.14431,-0.0108459,-0.139232,-0.0788405,0.042101,0.0398749,-0.059525,-0.194215,-0.243448,-0.0279533,0.317968,-0.0199191,0.141081,-0.0401703,0.0347628,0.166621,-0.0833574,-0.120678,-0.0906376,-0.115447,0.269438,-0.232653,-0.0197533,-0.03124,0.0982963,-0.0192676,0.0155175,-0.1763
53,-7.96408,-0.130996,0.018092,0.143172,0.195289,-0.0538517,-0.0497454,-0.191162,0.103107,0.132756,0.0607677,0.0333926,-0.0118469,-0.00705855,-0.200183,0.100866,-0.131757,-0.0264613,0.0626251,0.186044,0.0361795,0.183464,-0.154907,-0.0401498,0.0489862,-0.157998,0.217495,0.213743,-0.127434,-0.0829535,-0.19177,-0.181193,-0.0207133,0.0433237,0.113123,-0.0418072,-0.10199,-0.265126,0.0868315,-0.222554,-0.0610519,-0.0694123,-0.116184,-0.0121162,0.141645,-0.0645394,0.0447972,0.00384871,-0.0396129,-0.000803282,-0.132705,-0.13576,-0.0333186,0.112156,0.0421753,0.200711,-0.00740752,-0.115648,-0.136298,-0.248463,0.165029,0.225418
54,7.36643,-0.182528,-0.0855615,-0.12017,0.231429,-0.0857331,-0.0260936,0.168048,0.0460843,-0.278906,-0.0911569,0.00911771,-0.248479,-0.0852436,-0.0161745,-0.154864,-0.0530261,0.107027,0.175681,0.110934,-0.0236581,0.0768291,0.181609,0.0100514,0.149985,-0.0539948,-0.109943,-0.0411746,0.016896,-0.0159996,0.0640798,-0.0823195,-0.016239,0.00778774,-0.100184,0.104322,0.111488,-0.161018,-0.0900083,0.196207,-0.128109,0.0689015,0.0530104,-0.0745562,-0.0392784,-0.276151,0.00693504,-0.0288867,-0.289315,-0.0145359,0.018112,0.145406,0.172462,0.107126,0.101672,-0.162266,-0.160878,0.0456604,0.0728862,-0.0312808,0.254017,0.171657
55,-7.00912,0.0769403,0.0721433,-0.19807,-0.116559,0.0466043,0.0537169,-0.136645,0.0130515,-0.124603,-0.0417292,0.0721318,-0.267837,0.11678,-0.105328,0.114856,-0.0270996,-0.0793094,0.0891165,-0.0662574,0.056609,-0.117991,-0.0853304,-0.147791,-0.0194694,-0.425184,-0.0761064,0.118071,-0.117289,0.0701212,-0.0523405,0.147474,0.0448217,-0.0510958,-0.043965,-0.00367159,0.011132,-0.0645679,0.0522217,-0.0433871,-0.0101107,0.00457501,-0.00952106,-0.061316,-0.28822,0.136672,0.0818026,0.0554095,0.0211453,-0.0755358,-0.0927018,-0.134597,-0.20718,0.0360678,0.134804,0.050123,-0.164458,0.426137,0.161036,0.0665688,0.0493111,-0.0143783
56,6.16042,-0.0479312,0.00194432,0.0817055,-0.00940438,0.0570793,-0.0651541,0.0074213,0.0243331,0.0616311,-0.070583,-0.112334,0.0651035,-0.101118,-0.0830486,-0.0936034,-0.0203869,-0.198839,-0.0264586,-0.0966369,0.0931373,-0.16039,0.399295,-0.295963,0.0847463,0.104861,0.0974721,0.140637,-0.12626,0.0717577,-0.123034,-0.350739,0.0120345,0.093382,0.167186,0.0325561,0.168466,0.167723,-0.00196078,0.0771013,-0.0321449,0.0519868,-0.116207,0.0386345,-0.172952,0.212873,-0.107086,0.00413539,-0.0310343,0.164668,-0.0253879,0.0399288,-0.0918536,0.261364,0.133554,-0.0177224,0.120714,0.0127947,0.0144201,0.172181,-0.000541715,0.132482
57,4.1853,-0.0225731,-0.0717638,-0.0168995,-0.0176235,-0.0269605,0.197943,0.0595396,-0.134581,-0.00952653,0.0281959,0.0677229,0.0708093,-0.156339,0.0428974,-0.0127479,0.175933,-0.117643,0.156903,-0.169284,-0.193452,-0.029618,-0.148138,-0.143997,-0.0558643,-0.0460152,-0.281541,-0.00618782,-0.0961461,-0.0574282,-0.279795,0.0884782,-0.0160201,0.174892,0.151097,0.294546,-0.188251,-0.0195139,0.0268651,0.143419,-0.159694,-0.136415,0.253159,-0.0277726,0.04645,-0.0351479,-0.0472492,0.0256067,0.0795451,0.111756,-0.0213451,-0.18757,0.103247,0.0803906,-0.18706,0.0225396,0.261271,0.00375513,0.0494242,0.0214517,0.148601,0.140954
58,-3.19216,-0.0196621,0.126212,0.0347769,0.26561,0.106295,-0.0647099,0.0680043,0.0439815,-0.0137511,-0.0566481,0.0829472,-0.162597,0.265403,-0.136093,-0.0198967,-0.118373,-0.0446484,0.165644,-0.0277631,0.138251,0.0777076,-0.107658,0.176224,-0.150404,-0.0732257,0.0471703,-0.00869019,-0.101555,0.160004,-0.062898,-0.1133,-0.0365999,0.158131,0.00301337,0.0177701,-0.130639,0.296013,-0.200968,0.0112582,0.0232241,0.194692,0.203127,0.298024,0.00388825,-0.236353,-0.194617,0.0219049,0.022685,0.0693968,0.0740184,-0.0531474,-0.136241,0.061324,-0.0990043,-0.0319974,0.109769,0.0812115,-0.182528,0.116996,-0.0465772,-0.139905
59,2.43506,0.265168,-0.0240851,-0.284128,-0.0217231,0.108596,-0.0334303,-0.208756,0.0588585,-0.0931756,0.0114131,0.133362,-0.132948,-0.146236,-0.164897,0.0535324,0.0350723,0.00144602,0.024478,-0.0206417,-0.191519,-0.0140661,0.168305,0.190451,0.082151,-0.0195913,-0.0668162,-0.221129,-0.11016,-0.152161,0.00421137,-0.0947936,-0.132829,-0.179849,-0.0739972,-0.1659,-0.136256,0.16559,-0.017506,0.050417,0.213712,0.176051,0.0490866,-0.069489,0.035844,0.0523984,0.101276,-0.0499888,0.179372,0.211363,-0.0740721,-0.0289433,0.0663239,0.165785,0.132528,0.116928,0.135723,-0.17741,-0.0780684,-0.11277,0.190111,-0.00802071
60,-0.714382,-0.115934,-0.20185,-0.090374,0.146738,0.0266711,0.132778,0.166363,-0.0976049,-0.0400022,-0.0974462,0.0221375,-0.0399762,0.188229,-0.178672,-0.00737909,0.288455,0.0699957,-0.00325011,0.0146149,-0.207947,-0.0695167,-0.051634,-0.0552177,-0.0501341,-0.123775,-0.0687544,-0.0208109,-0.0354961,0.128858,0.097903,0.0603792,0.119778,-0.0725108,0.304697,-0.0526342,0.199131,0.0056405,0.111674,-0.274742,0.00239557,0.204201,-0.0367241,-0.186392,0.0740772,0.0415187,-0.236227,-0.182799,0.0319749,-0.0283186,0.170244,0.131333,0.087538,-0.0090122,0.140614,0.214595,0.0805086,-0.0238032,-0.150756,-0.00533986,-0.118512,0.0349139
