Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58
35,29.0313,-0.242163,0.0162231,0.0646049,0.1481,-0.147641,-0.0985512,-0.263894,0.0388173,0.142032,0.0997185,0.00705008,0.098836,0.0242483,0.237636,-0.0641175,-0.0746149,-0.0585527,-0.072539,0.0511422,0.0583387,0.0655122,0.217326,0.0704852,0.0742293,0.0171714,0.146159,0.169988,0.0163009,-0.0837541,-0.0787454,0.0188035,-0.156717,0.141672,0.0408428,0.0719652,0.147945,-0.105541,0.0482907,-0.26569,0.100654,-0.0268695,-0.0238156,0.161519,-0.0490388,-0.377916,-0.0509366,0.158978,-0.134034,-0.0444006,0.0608154,0.0730851,-0.0806311,-0.10712,0.0716477,-0.273104,0.238602,0.0155083,-0.0747607,-0.0842436
36,26.0523,0.206437,0.080564,-0.161297,-0.0360175,0.267665,-0.218178,0.0603161,0.110671,0.113146,0.0602775,0.0547939,-0.113161,0.174312,0.164971,-0.0211044,0.128423,-0.0800751,0.163672,-0.0424125,0.0442902,-0.198633,0.0541578,-0.128121,-0.0453028,-0.00307798,0.0535813,0.383352,0.0637494,-0.0685257,-0.0946022,-0.126396,0.0236802,0.0102138,-0.0113575,-0.028641,-0.0674867,-0.149641,0.12546,-0.170733,-0.188066,0.194984,0.0359945,-0.0342287,0.00798169,0.176749,0.0580226,-0.0243924,-0.0394009,-0.00919877,-0.187832,-0.0314703,-0.209251,-0.16203,0.0800748,0.0254355,0.0103024,-0.147906,-0.258752,0.108685
37,-24.8004,-0.104995,-0.0230588,-0.120551,-0.108956,-0.127533,-0.299199,0.151045,0.0577414,0.190244,-0.162842,0.128652,0.00872957,-0.042797,-0.125369,0.0831759,-0.0640415,0.0727879,0.17407,0.180205,-0.0948227,-0.0819564,0.124162,-0.0963365,-0.0394273,-0.290223,0.0405444,-0.095781,-0.142672,-0.117205,-0.119887,0.0638738,-0.289652,-0.0540168,-0.0990166,0.0741788,0.0767661,-0.0806952,0.0717872,0.093426,-0.0395857,0.183413,-0.174812,0.103192,-0.238628,0.062585,-0.00469341,-0.0791778,0.100932,-0.0292695,-0.190113,0.0843677,0.0758618,0.212914,0.0463171,-0.168939,-0.0941312,-0.0135923,0.162309,-0.145373
38,24.4722,-0.099253,0.229324,0.0679447,0.141721,0.040281,-0.0168209,-0.0881415,0.0559075,-0.110123,0.0147845,0.219676,0.0217342,-0.166767,0.0747472,0.0832269,0.248054,0.109283,-0.241358,0.0911818,0.0053404,0.142165,0.0580531,-0.177199,-0.0246643,0.0404065,0.166875,0.0747465,-0.0622842,0.0339451,0.363852,-0.265653,-0.00478409,0.0275571,-0.213784,-0.076388,0.0224011,0.162954,-0.166882,-0.0579443,0.0116104,0.0657909,-0.101331,0.0170994,-0.0731002,0.152627,-0.0816286,-0.0896466,-0.156045,-0.016547,-0.0862908,0.102485,-0.257348,0.230612,-0.116826,0.0148733,-0.0400793,-0.0775891,0.0563412,-0.0658861
39,-22.5621,0.0774829,-0.086921,0.115109,-0.27463,0.0744876,0.0981437,0.065126,0.244837,0.28342,0.0611524,0.0947758,-0.0785308,0.0175795,0.183179,0.0134209,0.0451382,-0.0685039,-0.0850052,-0.354935,0.0277664,0.295808,0.115047,-0.097129,0.1326,0.0221815,0.080308,-0.0860793,-0.141492,-0.123338,0.126345,0.0236959,0.0756596,-0.0782117,0.177068,-0.228766,0.0597916,0.010726,-0.090259,0.129884,-0.143693,-0.0349142,0.00401987,0.0537816,-0.0939025,-0.0129114,0.00776428,-0.0444417,-0.104762,0.0727611,-0.0643212,0.0629317,0.30279,-0.0200632,0.0290044,-0.194613,-0.0162854,-0.177224,0.0107436,0.0598965
40,21.6183,0.0494569,0.137656,-0.00447376,-0.0514431,0.0727796,0.103341,0.112359,0.147342,0.0983181,0.121799,-0.0203984,-0.17488,-0.100462,0.0444869,-0.242588,-0.0733325,-0.0748622,-0.146529,0.11758,0.111825,-0.0832576,0.266879,0.194865,0.194712,0.0923555,-0.132279,-0.081426,0.108967,0.0568661,-0.173261,-0.0589869,-0.0573243,-0.152014,0.0113553,0.130114,0.0930673,-0.0151488,-0.0479651,-0.254449,-0.0504908,0.0140552,-0.0562424,-0.176775,-0.117211,0.0859514,0.136385,-0.16093,0.0644546,0.132651,-0.0220854,-2.99842e-05,-0.0128038,0.00188427,-0.439008,0.0342604,0.0825416,0.0330648,0.233305,-0.065571
41,-19.9548,-0.0694736,-0.00477447,-0.0530197,0.00649283,-0.0723756,-0.125332,0.0797268,0.0938827,-0.174614,0.305044,0.0124338,-0.00810077,0.0578736,-0.0611783,0.0727458,0.0135799,-0.0778467,-0.254425,-0.12364,0.172952,-0.0714827,-0.0823015,0.057789,-0.0419524,-0.059632,-0.112096,0.152582,-0.235816,-0.000702029,-0.29626,-0.0555264,0.277404,-0.0988554,-0.154741,-0.0514825,0.0692891,0.330917,0.0584897,-0.0992197,0.0170254,0.191089,0.0667941,0.152142,0.0286001,-0.104913,-0.070259,-0.100537,0.227363,0.0798819,0.0169645,0.156317,0.112654,0.1544,0.0853028,-0.125493,-0.0601124,0.127114,-0.0519363,0.0633403
42,19.8209,-0.0768396,0.264714,0.0506265,-0.168818,-0.282714,0.155951,-0.135846,0.0363552,-0.275678,0.0698803,0.0886096,0.015403,0.0798592,-0.00970474,-0.0291022,-0.0877921,-0.00434457,0.0209162,-0.0881803,0.10281,-0.18435,0.00943442,-0.000589765,0.130699,0.0973783,0.0200353,-0.106689,0.0941375,-0.123223,-0.0327509,0.274218,-0.0215956,0.127338,-0.152398,0.0904158,-0.21207,-0.0065587,-0.0400144,-0.071914,-0.206994,-0.0188858,-0.351578,0.104994,-0.0595832,0.119771,-0.0519982,-0.151552,-0.0994814,0.0724333,0.01721,-0.114398,0.00219761,-0.113823,0.0992265,-0.121359,-0.202817,-0.151621,-0.0950345,0.113632
43,-19.4078,0.0302653,0.00536572,0.0079306,-0.211179,0.0128426,0.0292996,0.0516463,-0.0623825,0.00104066,-0.0887004,-0.257368,0.237517,0.160279,0.198071,-0.187222,-0.0637285,-0.208538,0.119042,0.0592809,0.0104677,0.0466134,0.0183805,-0.0859125,0.0514591,-0.310647,-0.167911,0.0251321,0.034263,-0.137126,0.0363296,-0.257026,-0.0607765,-0.081565,-0.262858,0.053606,-0.13056,0.214296,-0.0500187,0.153055,0.166633,0.105607,-0.091674,-0.0639912,0.142543,-0.194638,-0.0129919,-0.0298759,-0.23751,0.194953,0.100524,0.058843,-0.0664435,-0.0112577,-0.0830524,0.00697905,-0.0226138,-0.107567,0.053666,0.0970588
44,19.1399,-0.020839,0.144571,0.0196301,0.0675356,-0.0518982,-0.138964,-0.0599202,0.218293,-0.0263849,-0.135522,0.00745721,0.12343,-0.228147,-0.138554,-0.00108092,0.142394,-0.0240371,0.0939961,-0.0566941,0.132735,-0.0443454,-0.136264,-0.119228,0.0639654,0.099605,-0.280159,-0.0353454,0.101184,-0.0140223,0.0483478,0.1003,-0.138838,0.188218,0.214981,-0.208222,0.0236759,0.0578569,0.126543,-0.0854003,0.0974343,0.187557,0.229937,-0.0906787,-0.111531,-0.0494756,0.0409286,0.127193,-0.0847345,0.385901,0.0119479,0.138668,-0.0719453,-0.134147,0.0308829,-0.0571968,-0.20441,0.0616683,0.161471,0.0921579
45,-16.9682,-0.0259364,0.0427752,0.128762,-0.0774414,-0.0239773,-0.0318156,0.184449,-0.180036,-0.188163,-0.0418625,-0.151882,-0.0389178,-0.263903,0.163129,0.0197026,0.100564,0.0432942,-0.156103,-0.0218063,-0.0957648,-0.156246,-0.0431081,0.138546,-0.0131811,-0.0875053,0.240252,0.197011,0.00390268,0.132237,-0.0940404,-0.107855,-0.297151,-0.050904,0.040637,-0.0720562,-0.016037,0.0103314,-0.100109,-0.0115196,-0.104733,0.0858184,-0.0564942,-0.0505788,-0.118911,0.0659973,0.184174,0.326318,-0.102176,0.101241,0.14227,-0.0260623,0.342845,0.0362002,-0.036593,-0.0166767,-0.109155,0.050463,-0.204411,0.0717195
46,-14.979,-0.206726,-0.306278,0.0112022,0.104878,0.166064,0.0655605,0.0125193,0.108701,0.0158908,-0.0860274,0.127923,0.0435166,-0.160579,0.0776721,0.0046156,0.137609,-0.177437,0.103406,-0.230681,-0.0858844,-0.00683931,0.0483048,0.135528,-0.102966,0.197924,0.0680586,-0.112468,-0.0414987,-0.127033,-0.188036,0.0779095,0.081021,0.034835,-0.166093,0.152172,-0.025234,-0.0174719,-0.0300742,0.0834546,0.00852194,0.198567,-0.0653659,0.164049,-0.10502,-0.173617,0.147049,-0.0345031,-0.238422,-0.0272532,-0.0833022,-0.0866275,-0.112991,0.010654,-0.151168,0.27748,-0.233812,0.188374,-0.0706615,0.00554295
47,14.3098,-0.0418237,-0.108456,-0.104071,-0.00267846,0.0835745,-0.0263704,0.0332099,-0.293738,0.021958,-0.0145963,-0.0784812,-0.2111,0.0318194,-0.116564,-0.171768,0.171184,-0.0315712,0.0296715,-0.152248,0.0354819,0.074911,0.0227105,-0.198553,0.140061,0.00365109,-0.0494814,0.0413395,-0.240846,0.233252,0.0824924,0.118628,-0.053298,0.234116,-0.0545867,-0.071507,0.0634449,-0.0567031,0.0453113,-0.0240469,0.225482,0.00569162,-0.167409,-0.174504,-0.094727,-0.156821,0.0176331,-0.163298,0.147635,0.0246029,0.0929582,-0.206528,-0.0948742,0.035956,-0.214133,-0.266407,-0.153322,-0.0219787,-0.237624,0.00565424
48,-13.1179,-0.120653,-0.173947,-0.146452,-0.121714,0.0898841,0.11312,-0.288211,0.212124,0.0108396,0.0259756,-0.174056,0.122945,0.195871,-0.0279435,0.0826624,0.147058,0.123761,-0.0802011,0.168999,0.0854631,0.0229377,0.199093,-0.0029484,0.136416,-0.0321493,0.0880132,0.198934,-0.0437173,0.212976,0.136392,0.0485095,-0.0458972,-0.0421983,-0.0908163,0.0771302,-0.0264933,-0.0434956,0.0886385,0.0223189,-0.195018,0.0595824,0.112384,0.00440648,0.046368,-0.0447906,-0.0691184,0.127839,0.0958549,0.128418,-0.0378332,-0.374535,0.112147,0.0875744,0.0471295,0.0742477,-0.218216,0.0970464,0.240491,0.0664919
49,12.5832,-0.180176,-0.00857648,-0.251281,-0.0648293,-0.0545184,0.0977892,-0.148178,-0.054821,0.0605258,-0.241099,-0.163893,-0.127725,-0.147482,-0.0671284,0.139709,0.09461,-0.0384956,-0.108568,-0.0622966,-0.273158,0.0567122,0.030373,-0.162445,0.00470018,0.0455865,-0.139984,-0.0895208,0.093381,0.028461,-0.106546,-0.0235925,0.126569,-0.16457,-0.134331,0.0390731,0.118628,-0.0471186,-0.104933,-0.126836,-0.0214743,0.268453,0.108477,0.19259,0.0614019,0.22727,0.109063,-0.0559443,-0.0275146,0.0728347,0.293088,-0.0981624,-0.012985,-0.114394,0.102242,-0.139861,0.243053,-0.164351,-0.0140145,-0.0209392
50,10.3443,-0.208337,-0.120469,0.099304,-0.0171769,0.0462098,0.065931,0.127194,0.112686,-0.0240975,0.0862197,-0.11827,0.0595231,-0.0408055,-0.103461,0.130343,0.0862318,-0.0433476,0.105344,-0.0728401,-0.217476,-0.185368,-0.0493431,-0.154464,0.0909457,-0.000622392,0.0715748,0.0894771,0.140953,0.0789114,-0.0793722,-0.0365741,0.0906409,-0.0321958,0.0757723,-0.12879,-0.352128,-0.218143,-0.115603,-0.244637,-0.00891697,0.016862,-0.0192853,-0.102237,0.196635,-0.162272,-0.255136,-0.049878,0.0149002,-0.138494,0.0244694,0.227196,0.0765698,0.0691461,-0.158396,-0.0884078,-0.131337,-0.146826,0.145779,-0.239779
51,-8.25657,0.103955,-0.0432886,0.0502339,0.0479642,0.079812,-0.241238,0.107317,-0.0941526,0.0489772,0.121625,-0.0632032,0.0202849,0.0170296,0.200951,0.34646,0.0225396,-0.0512521,-0.120165,-0.0380111,0.0220688,0.00934127,0.123493,-0.291518,-0.0866577,0.136737,0.102211,-0.00735537,0.0176814,-0.0201765,-0.0629379,0.152109,-0.0406682,0.017146,0.131286,0.353762,0.0719835,0.0248037,0.0765505,-0.0292063,0.161445,-0.0840395,-0.182164,-0.163388,0.0808804,0.128271,-0.156957,-0.181732,-0.12488,0.196638,0.260104,0.00892473,0.0908107,-0.0365843,0.0996079,0.116229,-0.0496122,0.113495,0.170437,0.0313766
52,6.72502,-0.255353,0.000271519,-0.192879,-0.0426713,0.0644117,0.202568,-0.104538,-0.0678286,0.0699666,0.238195,0.0183484,-0.0540556,-0.046518,0.0809973,0.0312039,0.117528,-0.0858296,-0.00854844,0.132649,0.141689,0.0651584,-0.174624,-0.0676374,-0.115157,-0.15008,0.0987386,0.0142864,0.0778623,-0.218878,-0.126044,0.116084,-0.00810715,0.125792,-0.0265918,-0.259935,0.202151,0.021577,0.268794,0.0689493,-0.0049945,-0.0308781,-0.204689,-0.127951,0.0187966,0.0712481,0.133636,0.138384,0.118927,-0.0801566,0.155462,0.119976,0.0237055,-0.0495738,-0.0911187,0.254818,-0.0444252,-0.264474,0.137838,-0.0517031
53,-6.64377,-0.0791287,-0.119754,0.134738,-0.117207,0.0867819,0.094314,-0.00364411,-0.125524,0.111621,0.0704735,0.147094,-0.00596309,0.0504532,0.152458,0.0216134,0.0493002,-0.0660803,-0.128442,-0.00744852,-0.0148029,-0.124868,-0.083694,-0.0522204,-0.123574,-0.255139,-0.033857,-0.143695,0.280958,0.0107239,0.234827,0.206415,-0.146958,0.0302132,0.085874,0.0820758,0.123799,-0.0142107,-0.284045,-0.159,-0.0739084,0.165226,0.0248023,0.0675102,0.250037,-0.0653582,0.120821,-0.0542437,0.304867,0.0539668,-0.125244,0.105013,-0.128346,0.056602,0.0173408,-0.0502626,-0.0391996,0.180031,-0.0497346,0.245413
54,-5.98487,-0.0418943,-0.0703025,-0.165925,0.140994,-0.00992071,-0.0466568,-0.149714,-0.103891,-0.134597,-0.135194,-0.0451357,0.00498427,-0.0607257,0.284936,-0.0463148,0.154417,-0.205908,0.0216376,0.085765,-0.0305966,-0.0412874,0.0233417,0.0904736,-0.140117,-0.00392987,-0.0271095,-0.127221,-0.0138368,0.268631,-0.0978766,0.0645064,0.0294933,-0.0703723,-0.0145993,-0.253723,0.0514102,0.0913475,0.0115144,0.0577864,-0.195263,-0.148333,-0.131947,-0.183662,0.153344,0.017423,-0.0381019,-0.213689,-0.113036,0.124765,-0.372124,0.0602708,0.10493,-0.148475,0.145941,-0.166147,0.0569716,0.120882,0.0690294,-0.18634
55,-3.50901,0.11317,-0.0612537,0.00898105,0.249493,-0.28083,0.146654,0.0188782,0.180246,0.0139314,-0.159206,0.120559,0.189542,0.0598403,0.209463,-0.0275421,-0.112485,0.0841958,0.0451081,0.0708059,0.0781559,-0.0836785,-0.0587336,-0.242714,-0.074606,-0.108495,0.107551,0.118873,-0.203826,0.0668494,0.0337321,0.110308,0.145191,-0.313039,0.0326272,-0.205133,-0.0257587,-0.142367,-0.0814716,-0.0812443,0.217359,0.0886215,-0.145581,0.0543734,-0.0493259,0.0707486,0.108984,-0.0223772,0.117429,0.00819442,0.0913766,-0.0725517,0.0449407,-0.238783,-0.223432,0.0559013,-0.0230622,0.12932,-0.0011608,0.0824637
56,2.88163,0.00875676,0.0406808,0.0588847,-0.0353191,-0.0498464,-0.0975952,-0.173487,0.0745081,-0.0275262,0.104345,-0.0163459,-0.0460941,-0.0523046,0.24962,0.12752,-0.170488,0.0785081,0.202079,-0.138646,-0.139168,0.0727604,0.320587,-0.161521,0.0173649,-0.0317666,-0.351487,0.0325653,-0.055611,0.128602,-0.0435008,0.0930741,-0.101771,0.166976,-0.148268,-0.0879382,-0.0830096,0.265822,-0.174728,-0.063664,-0.0227363,-0.0512641,0.0899793,-0.114067,-0.0261714,0.0886327,0.171958,0.124783,0.149033,-0.294882,0.0508853,0.0566172,0.0409344,-0.0344111,0.0136429,0.190177,-0.0955888,0.058685,-0.0509971,-0.135111
57,1.66412,0.0791018,0.10104,0.115703,0.0570019,0.0735611,-0.0579851,0.206528,-0.00589084,0.0670375,0.140436,-0.131681,0.0405012,-0.039365,-0.0485142,-0.261436,-0.0194087,0.0873417,-0.0184758,0.148273,-0.158537,0.201908,0.10744,-0.148892,-0.206582,-0.101896,0.0356042,-0.187717,-0.0718213,0.293515,0.0327235,0.266906,0.182562,0.0288678,-0.106648,0.00837205,-0.0916391,-0.025048,0.224684,-0.231914,-0.154756,-0.0511547,-0.0127926,0.295981,0.0392882,-0.0756391,0.104455,0.12716,-0.116958,0.200428,-0.0180756,0.0931744,-0.0068135,0.0429076,0.0356716,0.137101,-0.0405876,-0.138883,-0.0587263,-0.00901106
58,0.113959,-0.176236,-0.248443,0.267967,-0.0262602,-0.0654242,-0.0261744,0.112613,-0.190232,0.0240897,-0.0950698,0.12285,0.269336,-0.179799,-0.0939057,-0.0967658,-0.0128943,-0.0934009,0.0241242,-0.0449505,0.134153,-0.0719888,0.0575004,-0.14061,0.181765,-0.0520824,-0.157675,0.164548,0.0163555,0.124635,-0.0104409,0.0520298,0.0958671,0.014507,0.0816413,0.0634448,0.179237,0.178291,0.0480315,-0.0139926,-0.212114,0.0630913,-0.0714601,-0.0108228,-0.091959,0.14527,-0.323742,0.0716901,0.019394,-0.0303667,-0.129936,-0.125224,0.0091962,-0.0774602,-0.0537024,0.200373,0.264545,-0.177788,-0.0517135,0.0400954
