Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75
27,51.4558,0.0788985,-0.0202675,0.149156,0.0715329,-0.13379,-0.0526614,-0.0526716,0.0645984,-0.0302888,0.129598,0.214391,-0.0609247,-0.0166429,-0.0391482,-0.0382271,-0.095944,-0.16026,-0.038384,-0.0609654,0.109206,-0.061582,0.0804422,0.0310174,-0.00996719,0.138927,0.0127011,0.0822557,-0.261789,-0.0289682,-0.12248,-0.062744,-0.213722,0.139826,0.0278032,-0.0550502,-0.0420761,-0.150685,-0.11502,-0.180091,-0.0931114,-0.138066,-0.038351,0.0542277,0.0367035,0.0748313,0.0423803,0.0616469,0.171372,0.0160815,0.0457021,-0.00758671,-0.135815,-0.038639,0.0524746,0.318019,-0.180943,0.129131,-0.139603,0.100037,0.0058769,0.06893,-0.142983,-0.238389,-0.0248257,-0.177994,0.0132218,0.112049,0.0734132,-0.124314,-0.0258843,0.23757,-0.115622,0.144294,0.0466894,-0.106672,-0.136723
28,-51.1804,0.139715,0.116871,-0.0165364,-0.151227,-0.236348,-0.0384473,-0.067543,0.00935537,0.0707265,-0.203711,-0.113664,-0.110206,0.0575324,0.0583599,0.0731346,-0.187502,0.0193717,-0.1174,0.179491,-0.0963937,0.0528682,0.0950525,0.0225057,0.125992,0.0868305,-0.0826179,-0.0343798,-0.0980532,-0.13439,0.0363041,0.150275,0.0337736,-0.0236566,0.0270515,-0.0410176,0.107145,0.20923,-0.0507326,0.213815,0.00442229,-0.0323374,-0.0448025,0.0998531,0.0946968,-0.0628344,-0.104007,-0.0266829,0.2708,-0.0748673,0.0616754,-0.0131298,0.188693,0.101177,0.194203,0.0813874,0.0985656,0.157925,0.141886,0.00467057,-0.0790821,0.271587,0.0345822,0.18997,0.155459,-0.0476203,-0.0231247,0.0166464,0.0814687,0.134143,0.023187,0.0780378,-0.0505618,0.217849,0.0958033,-0.0606497,0.0131568
29,-50.5522,0.328211,-0.17645,-0.0572927,0.144394,-0.0809371,0.0162374,0.138353,-0.00339174,0.128089,0.141874,-0.0700895,-0.135874,0.0217119,-0.179442,0.0868761,-0.0347917,-0.146508,-0.0509127,-0.109731,0.00960839,0.116291,-0.120251,-0.067538,-0.0071647,-0.0508959,0.0444094,0.0948844,0.0259428,0.134182,-0.114405,0.00371829,0.0756043,-0.123618,-0.151151,0.104406,0.0129576,0.12992,0.301846,-0.0393234,-0.0559816,0.228885,0.101235,0.0500128,0.00785655,0.0561025,-0.0672133,-0.0969067,0.0910906,0.0208611,-0.0143388,-0.0549457,-0.27898,0.0162159,-0.164254,0.0287598,0.0379815,0.16162,-0.0848501,0.0871434,-0.0711237,0.151922,0.00871266,0.0770876,-0.0685345,-0.0934071,-0.0393387,-0.00532084,0.0990598,-0.0236283,0.0886371,-0.177564,0.198183,0.106159,0.067369,-0.137068,0.112854
30,50.3266,0.0977905,-0.0408149,0.134614,-0.0784401,-0.0688194,-0.0237882,0.00913182,0.00852851,-0.153459,0.0593538,-0.199045,0.0279941,-0.111967,-0.0105249,-0.0320786,0.02137,-0.0257339,-0.0171609,0.0657969,-0.0651732,0.0119725,-0.0757282,0.212573,0.0581894,-0.0526509,0.016309,-0.06028,-0.113411,-0.0543267,-0.00896309,-0.0958879,0.183828,-0.0431276,-0.0104485,0.0757746,-0.33002,-0.00964524,0.00858337,0.0349532,-0.166375,0.0415801,0.0826715,0.0364969,-0.182661,0.153983,-0.059273,-0.00571779,-0.211331,0.0099242,-0.256601,-0.0605527,0.154391,0.0780592,0.00207616,0.169491,-0.06337,0.1269,-0.0487545,-0.152509,-0.066551,0.105565,0.135146,0.100097,-0.254135,-0.103651,0.00688567,0.00524678,0.00677877,-0.0532055,0.0466742,0.22684,-0.0811907,0.00330835,0.00865223,0.342732,0.114376
31,49.2484,0.0810156,0.0562943,0.199123,-0.0613487,-0.163632,0.199698,0.00908292,-0.0424029,-0.264801,0.00242854,0.135856,0.208537,0.0848568,0.188234,0.0317495,-0.0383802,-0.0481749,0.088145,0.0149976,0.127708,0.0788844,-0.00408537,-0.0830828,0.0305632,0.16539,0.0357074,-0.0783915,-0.258471,0.0957212,0.184898,0.0222816,0.260908,-0.0190122,0.0402941,0.0524591,-0.0355007,0.0406542,0.0551281,-0.0117896,0.0458645,0.0472036,0.0455225,0.123544,0.00710226,-0.0699133,0.030964,0.254975,0.0585257,0.0977963,0.000332602,-0.0671995,-0.0296929,-0.0585773,0.0405486,-0.190255,0.195872,-0.0245039,-0.0958235,-0.108988,0.154561,0.0498873,0.173951,-0.187203,-0.0132941,-0.200275,0.0992198,0.103608,0.00745233,0.0455044,0.0130833,-0.149506,0.157838,-0.103841,0.0653369,-0.0733787,-0.0359951
32,-47.9377,-0.262266,-0.0260605,-0.05441,-0.0954306,0.131531,-0.140931,-0.0415838,0.181021,-0.0681307,0.145174,0.201887,-0.0538133,0.0963861,-0.127333,0.0554055,-0.177577,-0.10919,-0.080407,-0.203102,0.0335943,-0.0157609,0.0114896,0.127404,0.0615741,-0.108234,-0.132466,0.0983218,-0.160823,-0.0181015,-0.0366128,0.168372,-0.00210698,0.0517127,-0.0416346,0.0747346,-0.0276299,0.0859726,0.0552339,-0.0221499,-0.07642,-0.0651286,0.0406592,-0.109592,0.109174,-0.159889,-0.173339,-0.0434993,0.15286,-0.019673,-0.191247,0.0617593,-0.0282366,0.120407,-0.0796212,-0.161478,0.0414277,0.166667,-0.0480583,0.0744992,0.0875652,-0.0070431,0.110712,-0.067386,0.0151172,-0.0382679,-0.0361709,-0.128826,0.0406534,0.366226,-0.0428244,0.0607702,0.0734772,-0.169197,-0.0717792,0.227452,-0.0309154
33,-45.0225,-0.153066,-0.0972253,0.0866721,-0.0928107,0.0254724,0.0360006,0.0274088,-0.000119783,0.0945365,-0.0958154,-0.00225461,-0.0379867,-0.0767904,0.0248693,0.0911626,0.0992767,0.00240523,0.12284,-0.0210149,0.265286,0.160491,0.133154,0.0520244,0.0942598,0.283321,0.0143791,-0.118444,-0.156202,-0.0298401,-0.193421,-0.150607,0.046563,0.0346614,-0.00401762,0.0550058,-0.241327,0.0630211,0.106022,0.0620371,0.0245336,0.0822931,-0.235493,-0.029558,0.0187544,-0.0585844,0.0187777,-0.408916,-0.0675292,-0.0886856,0.0919036,-0.00734833,-0.0820395,0.0853635,0.174048,0.0972661,0.0572663,-0.0881279,-0.0795137,-0.0549824,0.0845813,-0.128108,-0.0859982,0.0420818,0.0621251,0.0515858,-0.0772377,0.0879011,0.00236939,0.126577,-0.12265,0.0408577,0.216135,0.0293788,-0.086281,-0.0487507,0.161955
34,43.9125,-0.016601,-0.131547,0.0826185,-0.0555415,0.135379,0.00691462,0.0827615,0.202439,0.00487429,-0.0490547,-0.0898561,-0.0820843,-0.118353,-0.0615763,0.0614539,-0.0552549,-0.0617038,0.0501211,-0.0694682,-0.0380581,0.0606339,0.0518438,-0.149996,-0.240592,0.0644838,0.00773582,0.0936847,-0.103519,0.066659,-0.14138,0.038958,-0.020465,-0.165994,-0.0263924,-0.288814,-0.0173942,-0.0562449,-0.12662,0.315892,0.0551742,0.0362994,-0.0366469,0.139694,-0.0526692,0.0887216,0.012674,-0.00563625,0.0377367,-0.155184,-0.129053,-0.147099,0.0945586,-0.0958463,-0.169419,-0.224002,-0.0125251,-0.00696067,0.112051,0.0652502,0.0320435,0.16967,-0.0230265,-0.110234,0.130865,-0.119768,-0.0340417,0.184351,-0.0288713,-0.128407,-0.0402812,0.154516,-0.0650319,-0.256595,-0.119213,-0.07565,0.168061
35,-43.0447,0.0532068,-0.0414697,0.0272542,0.112512,-0.110009,-0.164646,0.0490928,-0.182256,-0.18038,0.108878,0.109144,-0.0585387,0.0531833,-0.0940633,0.176057,-0.0246319,0.0115746,0.0467105,-0.152442,-0.237989,0.01725,0.0580024,-0.164016,0.100309,0.0370253,-0.122588,0.060988,-0.120601,-0.11359,-0.0324549,-0.13992,-0.110212,0.0163975,-0.00925029,-0.132921,-0.0111596,0.082865,0.0708618,-0.0539486,-0.0792988,0.181197,-0.0817557,0.105187,-0.182064,-0.0182386,-0.102419,0.139537,0.0384775,-0.0495383,0.0440206,0.0360064,0.0831809,0.0343126,0.0725997,-0.0997008,-0.0687107,-0.127167,-0.0739193,-0.129421,-0.103953,-0.0537261,-0.0366042,0.178308,-0.0246229,0.159633,0.0178913,0.28486,-0.194795,0.113717,0.047269,-0.0889805,-0.0589621,0.047148,-0.358427,0.0410505,-0.151454
36,42.6936,-0.0530652,-0.0273781,0.0678147,0.127074,-0.0570051,0.0822356,0.209953,-0.0730788,0.15244,0.0886524,-0.032863,0.0316984,0.00336117,-0.0872539,-0.113381,0.20261,0.0219045,-0.0546202,-0.135916,0.103195,0.0840391,0.0552269,0.152129,0.0774177,-0.104238,0.152678,0.0166559,-0.0561808,-0.0932431,-0.115081,0.109168,-0.0426772,0.0529848,-0.063195,-0.00484499,0.255271,0.058962,0.0614019,-0.0873492,0.0635137,0.0649956,-0.144838,0.0958024,-0.142124,0.075214,0.0094024,0.204038,0.0375097,0.011875,0.203132,-0.0651683,0.0483573,-0.0396101,0.048374,-0.14938,0.0670776,0.125158,-0.0639944,-0.181913,0.259539,-0.0148035,0.0614336,0.115223,-0.0154153,0.0961184,-0.076203,0.0523594,0.157078,0.0966628,-0.185538,0.18123,-0.287257,-0.0638412,0.164381,0.0624285,0.170712
37,-41.2352,-0.083872,0.218523,-0.0441618,0.0257859,0.168518,0.107049,0.187422,-0.128999,-0.0277209,-0.0102091,0.0744923,0.0888263,0.0473084,0.0961584,0.0902068,0.0185744,0.099468,-0.110343,-0.093208,-0.116345,-0.0203558,0.212776,-0.0935294,0.079132,0.0410177,0.0877248,-0.127562,-0.0042291,-0.00996812,-0.241346,-0.0784964,-0.0520097,0.070168,0.00392306,0.0252849,-0.000611094,0.0552061,0.158364,0.0339309,-0.179693,0.0916088,-0.0927258,-0.0737387,0.0809238,0.0789227,0.0701351,0.0663464,0.0499186,0.0420722,0.0028616,0.219784,-0.0901071,0.0217161,-0.0145639,-0.0126895,0.212363,-0.109282,-0.0299488,0.243842,-0.197017,0.0845818,0.169195,0.108087,0.0205872,-0.250831,0.172211,-0.15841,-0.101813,-0.15135,0.0906516,0.247841,-0.0827986,-0.0861022,0.00714506,0.00824938,0.0808706
38,40.6293,0.0243681,0.000948313,-0.108321,0.0360658,0.0080531,-0.0192956,-0.151189,0.155384,-0.0650849,0.180622,-0.0686991,0.0913063,0.221641,0.177018,0.227012,0.0409579,0.0512303,-0.0954688,-0.118386,0.0926308,-0.0971316,-0.0450843,-0.174141,-0.138851,0.150569,0.0979235,-0.0161676,0.0785726,-0.111022,-0.161575,-0.014213,-0.0143566,-0.170638,0.00469004,-0.00416047,-0.128431,0.216746,0.133216,0.0379526,0.0457578,-0.0815706,-0.201525,-0.11818,-0.181884,-0.00833842,0.00857732,-0.00204389,-0.12955,0.28233,0.0533169,-0.0460974,0.176277,-0.08106,0.124718,-0.107176,-0.0319095,0.254819,0.100916,0.142601,-0.00525633,-0.0415983,-0.116942,-0.136509,-0.0348621,-0.0211491,-0.138306,-0.00345194,0.0239716,-0.0116845,0.0482374,-0.0679846,-0.124975,0.102781,0.0962191,0.0870755,-0.0765313
39,-40.2529,0.0261496,-0.169626,-0.023796,-0.0775776,0.0568375,0.00516821,0.0107223,0.0133206,-0.0307401,-0.138451,0.0708444,0.213125,0.112291,0.0534681,-0.0554986,-0.00136471,-0.206761,0.175408,-0.18768,-0.11185,-0.0468669,-0.121232,0.139234,-0.0619745,-0.0257761,0.069633,-0.0220007,-0.103856,-0.100024,-0.104055,-0.139982,0.131053,0.225606,-0.00416271,0.0783092,0.147872,0.0929104,0.0277078,0.158186,0.0758538,-0.0327398,-0.0144413,0.185452,-0.159758,-0.116983,0.0775369,-0.0128218,-0.0252114,-0.12043,0.235565,0.0886944,0.0423904,0.0597644,-0.0735703,0.00435029,-0.333666,0.145338,0.144852,0.0837517,0.0720697,0.00769319,-0.00455155,0.0965073,0.0636081,0.0464113,0.188977,-0.152973,-0.0693288,-0.0896754,0.224303,0.0682925,0.181175,-0.0184576,0.0456634,0.0221617,-0.0467285
40,39.0867,0.0324807,-0.0165779,-0.028604,-0.0869393,0.0559136,-0.247954,-0.0618531,-0.038345,0.02483,-0.0720192,-0.0574353,-0.00590643,-0.16491,-0.12747,-0.118856,-0.0760679,0.192542,-0.219604,-0.00704826,0.114032,-0.255943,0.0265412,-0.257188,0.1944,0.0584141,-0.1358,-0.0537875,0.0874271,-0.024969,0.132348,-0.0701929,-0.0606375,0.0696664,-0.0613592,0.0134089,0.0555634,-0.0895328,0.218384,-0.100166,0.0947707,-0.083554,-0.011468,0.0789552,-0.131478,-0.0580268,0.139494,-0.0735116,-0.0643189,0.0716979,0.100883,-0.066159,0.0941526,0.0800227,-0.143948,-0.0679292,0.0424629,0.133059,0.0510698,0.0660138,0.13138,0.0386403,0.0945031,-0.0928162,-0.106546,-0.055036,0.302514,0.247506,0.0469663,0.0538176,0.0188775,0.156025,0.170977,0.0221893,-0.00430352,-0.0096094,0.144185
41,-37.6511,0.123182,-0.00537018,-0.014182,0.00790922,-0.111882,-0.0646007,0.00995865,-0.0348723,0.170198,0.187118,-0.0680689,-0.0287809,0.0850274,0.0192712,-0.0762137,0.186515,-0.0052893,-0.223432,0.13956,0.0112433,-0.218742,-0.00397403,-0.0669109,-0.0618902,-0.0344096,0.0608967,-0.0951269,-0.110424,0.169649,-0.0267352,0.0738033,0.0458648,0.0835268,0.108987,-0.262125,-0.13986,0.015497,0.184331,-0.0569213,-0.0188901,-0.0401984,-0.0145218,0.0832887,0.00706764,0.0260434,-0.126815,-0.0228483,0.122036,-0.0973992,0.16848,-0.00350586,0.198158,0.0242693,0.0661168,0.146071,-0.152563,-0.0839516,-0.0925491,-0.0607351,-0.0719522,-0.103735,0.0608202,-0.0562201,0.274294,-0.0924811,0.0552901,-0.181129,0.0569423,-0.00713169,-0.0334871,-0.16282,0.0986492,-0.336771,-0.0742643,0.15819,0.0310534
42,34.7248,-0.0118543,0.0089057,-0.0514723,-0.1543,0.0839433,0.0950522,0.0647307,0.0138179,0.158503,0.102794,0.0236178,-0.135981,-0.000907778,0.173582,0.198776,0.232759,-0.0128282,0.251014,0.0745813,0.00969249,-0.224598,-0.0619431,-0.107537,0.0383162,-0.00519422,-0.125588,0.217629,-0.116469,0.117352,0.276669,-0.0661769,0.0240459,0.30101,-0.249635,-0.0452314,-0.0162427,-0.0486442,-0.0341662,0.0194126,-0.141103,-0.0375901,0.0808281,-0.0470645,-0.131773,0.240858,0.0095329,-0.0112768,-0.111367,-0.046703,0.042819,0.0762175,-0.0364201,0.0315365,0.120969,-0.0990567,0.0806726,0.0486649,-0.00992784,0.177206,0.0360874,0.146087,-0.0900784,0.152276,0.0587387,-0.0565429,-0.082616,0.0802139,0.0772721,0.114582,-0.00277941,0.0122362,-0.0142561,-0.0110163,0.113123,0.0326118,-0.068421
43,-33.9799,-0.0321738,0.0746405,0.0969413,0.0511386,-0.102747,-0.0533628,0.112944,-0.0533969,0.102228,-0.0906367,0.180052,-0.143944,-0.033093,0.0590286,0.340218,-0.00709152,0.0733311,0.0591166,0.0255406,0.0931082,-0.068602,-0.055022,0.0228277,-0.0451888,0.0201498,0.0945002,0.0614705,-0.0367277,0.0465716,-0.170668,-0.068373,-0.015289,-0.0615794,-0.0448475,-0.126292,0.117071,0.0495518,-0.239203,-0.054923,0.0701683,-0.00191479,0.124498,-0.0744527,-0.0573887,0.151455,0.147951,0.108275,0.10177,0.252404,-0.128579,-0.101794,0.0848252,0.140249,-0.0671015,0.106928,0.0159064,0.103996,0.0443997,-0.0982734,0.00492602,-0.00285078,-0.0428296,-0.0158589,0.0138128,0.16716,0.290434,-0.207885,-0.185897,0.046284,-0.130949,-0.0716656,0.220207,0.0462992,0.00489358,0.129436,0.215384
44,33.2195,-0.149636,-0.019244,-0.184434,0.0919293,-0.0802414,0.155598,-0.13374,0.0221956,0.107231,-0.0847397,0.167176,-0.0120561,-0.122389,-0.0864034,-0.0436811,0.0362689,0.0601615,0.0113313,-0.118417,-0.040906,0.0197692,-0.0794298,-0.180099,0.207518,0.00981781,0.0315654,0.0270958,0.123955,-0.0590359,0.0646264,-0.292649,0.0100902,-0.163471,-0.230047,0.118636,-0.0218088,0.0789446,-0.115511,-0.0582398,0.203552,-0.182137,-0.0665097,0.13271,-0.0149955,0.0541447,-0.0978393,0.063677,0.0799572,-0.123362,0.0398108,-0.0658057,0.0978656,-0.0104499,0.0770675,-0.00183476,-0.0778918,-0.0484715,-0.229613,-0.0665766,0.00217433,0.228416,0.0807998,-0.0789031,0.0177824,-0.231168,-0.230743,-0.213089,-0.11387,-0.0594633,0.0230572,-0.00765011,0.0495101,0.0011621,-0.0859533,0.112452,0.0694922
45,33.0836,0.0966089,-0.394428,-0.18014,-0.117403,-0.125003,0.116027,0.0789044,0.161463,-0.115556,0.0394145,0.0698683,0.160686,-0.168849,-0.036383,-0.0635671,-0.0424923,0.06003,-0.0636846,-0.0686156,-0.0745023,-0.197067,0.00102326,-0.0281661,0.0266494,-0.00188906,0.169011,0.0990613,-0.072217,0.0697431,-0.0744899,-0.132358,-0.0261827,-0.124599,0.174332,0.0720587,0.0759906,-0.262172,-0.170753,-0.0606022,-0.148161,0.143688,-0.0280128,-0.0746198,0.203553,0.0208279,-0.0671176,-0.128539,-0.0700647,0.166549,0.130479,-0.036426,0.120618,0.198749,0.0534971,-0.0694452,0.142952,-0.00776018,0.0634769,-0.00561048,0.0809832,0.00900092,0.0381821,0.17044,0.1546,-0.095038,0.0406261,-0.00662598,-0.051603,0.0466604,-0.0778365,-0.0744818,-0.0773086,0.0762961,0.020641,0.0306442,-0.082155
46,-31.3549,0.109638,0.0686086,0.0230478,0.049137,0.000963821,-0.133586,0.0592535,-0.108909,-0.0863659,-0.00495623,0.261381,-0.0480776,-0.0792612,-0.062193,0.0638623,0.177097,0.102065,-0.0496352,0.0709654,-0.00666689,-0.121372,0.155076,0.0517112,-0.0948135,-0.0747422,0.0105242,-0.210154,0.0118563,-0.162646,-0.0182108,-0.0874745,0.102306,-0.20553,-0.0612711,0.0342947,-0.00773431,0.0344666,-0.0827919,0.245156,-0.266609,-0.110625,0.0959945,-0.0847375,0.0245804,0.0959456,-0.0411559,0.0028229,-0.0231858,0.0138384,0.040206,0.111778,0.150318,0.0158217,-0.145812,-0.00882139,-0.173572,-0.0112398,-0.0664839,0.0202291,0.295593,-0.0592678,-0.0187785,0.0441211,-0.111883,-0.087332,-0.135017,-0.066014,0.205077,0.154099,0.0709419,-0.0460294,0.0526298,-0.0319741,-0.0392962,-0.353796,-0.000317969
47,-30.0511,0.0931804,-0.0567391,0.0270572,-0.0216061,0.0841449,0.228578,-0.113726,0.0467176,-0.177531,-0.0899185,0.0221963,-0.160254,0.0565506,0.0562795,0.121572,0.0212636,-0.00788276,-0.0328453,0.256527,-0.0602247,-0.0122045,-0.110089,0.152672,0.0315146,-0.000388927,-0.00236705,0.0979014,0.0408057,0.00881031,-0.124009,-0.0663678,-0.0059167,0.0208123,-0.0405284,-0.0532234,0.0953341,-0.0840496,0.222929,-0.198248,0.15718,-0.0414499,-0.0990085,0.0220956,0.211148,-0.0244123,0.0914034,0.0183593,0.101502,0.193438,-0.0151524,0.296388,0.0898588,-0.0851062,-0.13286,0.0954205,-0.00489429,-0.065233,0.0844575,-0.0576176,0.24216,0.106347,-0.148035,0.079718,-0.00995922,-0.0151703,-0.165093,0.1535,0.0339827,0.0352765,0.225545,0.0558876,1.30867e-05,-0.127879,-0.177801,0.137439,0.144637
48,29.6377,-0.0326389,-0.110908,0.00896812,-0.0282049,0.108877,-0.0285913,0.198315,0.0301667,-0.0967285,0.0845293,0.105913,-0.103639,-0.0228169,0.0317996,0.00669539,-0.19452,0.0966662,-0.0830827,-0.0111681,0.0250086,0.1368,0.207439,-0.0703716,-0.00456644,0.081089,-0.078493,0.0123183,0.0672261,0.195614,0.145777,-0.0736777,0.187393,0.0220548,-0.0498876,0.0313952,0.315216,-0.0747968,0.116582,0.107167,-0.230018,-0.0173513,-0.188872,0.139064,-0.13693,-0.0175831,0.157282,0.0284777,-0.0228702,-0.0391839,-0.00400112,-0.103261,0.058408,0.153882,0.0641715,0.267401,0.104254,-0.00561758,0.115532,-0.0754687,-0.0168331,0.00322203,-0.0936078,-0.18905,-0.0597112,0.154093,-0.205377,-0.196757,0.113733,-0.0944807,0.0975082,-0.0713148,-0.0327325,-0.0629159,-0.0302469,0.142968,-0.0757333
49,28.6725,-0.00178204,0.0886585,-0.0530432,0.171324,-0.148481,-0.080505,0.199175,0.248952,-0.0730479,0.0114121,-0.00961997,-0.0279706,0.190592,0.0257648,-0.0502706,-0.0718156,-0.134972,0.0610448,0.098966,0.0875442,-0.136454,-0.0850536,0.0621439,0.102189,-0.0693378,-0.0944503,0.0528059,-0.0260712,0.119289,-0.182277,-0.012104,-0.127481,0.11878,0.0276861,0.132515,0.0477893,0.195227,-0.0847695,0.0663899,0.0250665,-0.130319,-0.0184163,0.0642684,-0.00229742,0.16805,-0.0962256,-0.104383,-0.0630667,-0.107033,0.0712392,-0.0405583,0.115394,0.0936598,0.0208728,-0.0225432,0.104197,-0.374326,0.14593,0.130334,0.138733,-0.04083,0.172189,-0.132488,-0.247253,-0.0386338,0.0450884,0.0854704,0.0485591,-0.0847595,0.0384347,-0.16895,-0.0724299,0.114152,-0.0763774,0.0291521,0.155605
50,-27.6583,-0.0683145,0.139909,0.00614676,0.0420684,-0.067434,0.0795832,0.0785708,-0.314783,-0.0943841,-0.0305114,-0.0854004,-0.126528,0.0470692,0.154211,-0.0615411,-0.0666411,0.0587881,-0.0247286,-0.218642,0.0980407,-0.0933471,-0.153219,-0.0524811,0.0347311,0.128981,-0.0139723,0.0906017,0.0659291,0.1941,-0.090323,0.0859692,0.0957854,0.10902,-0.0289853,0.0339517,-0.0798326,-0.175527,-0.0628361,0.139087,-0.155174,0.0732752,0.0867797,0.103116,0.176323,-0.0394149,-0.241404,-0.076969,-0.0443946,0.0374229,0.195701,0.172022,0.149164,-0.110442,-0.216129,-0.102212,-0.0845539,0.12107,0.0110651,-0.07195,-0.0297527,0.0540898,0.0238827,-0.207373,0.0380497,0.152943,-0.153279,-0.028178,-0.0194934,-0.0379634,-0.114892,0.106908,0.0264991,0.227839,-0.0810249,0.058164,0.0819343
51,27.596,-0.101705,0.091469,-0.0551961,0.111611,0.130261,0.128238,0.0234499,0.0428009,-0.177127,0.143887,-0.0854141,0.020086,-0.15661,-0.015664,-0.0772019,0.0707194,-0.138434,-9.89475e-05,-0.262028,0.141891,-0.0426048,-0.10202,-0.0683653,-0.155211,-0.0270304,0.00319725,-0.158154,-0.0747893,0.0404353,0.119751,0.0546007,-0.233231,0.12402,-0.0109181,-0.00896465,0.00999967,-0.030948,0.0474307,-0.0208676,-0.130517,-0.169447,-0.164978,-0.00222629,0.0953927,0.0181069,-0.0242434,0.0340382,0.126444,0.0384607,-0.11602,-0.144353,0.201844,-0.12394,0.0530579,0.084162,0.0228096,-0.0670154,0.178433,-0.253524,-0.13537,0.103491,-0.0899767,0.265575,-0.069335,-0.0316991,0.0304286,-0.0246666,-0.0243248,0.11204,0.150024,-0.049808,0.216195,0.0829898,0.0912119,-0.155226,0.13892
52,-25.7663,-0.0851,-0.0731814,0.102083,0.0599818,0.0558824,0.0656624,-0.033611,0.0166274,0.0776119,0.257403,-0.0246393,0.0463406,-0.0851797,0.08178,0.0635693,-0.162448,0.136145,0.120693,0.0658074,-0.299381,0.121273,0.00111644,0.0260005,0.238715,0.0139669,0.110594,0.0679307,0.107783,-0.0287145,0.128658,0.121356,-0.0016451,0.0608723,0.0307798,-0.0586839,-0.188683,0.278624,-0.125317,-0.20606,-0.160447,-0.077002,-0.106297,0.213551,-0.00471074,-0.0253781,-0.175372,-0.0594003,-0.00824515,0.0853998,0.0872198,0.012504,0.0401377,0.117186,-0.21177,0.00388129,0.0309974,0.0115759,0.173476,-0.0178823,0.110979,-0.0934245,-0.208567,-0.0278273,-0.0305114,-0.0898802,0.0700773,-0.0496932,-0.0185685,-0.102582,-0.0993459,0.0548264,0.0783536,-0.103587,0.0719985,-0.205605,0.0728089
53,25.2376,-0.169495,0.0128714,0.0551978,-0.0396766,-0.211246,0.159786,0.169353,0.113521,0.0876606,0.0361402,0.00600518,-0.0202455,-0.0544391,0.0697366,-0.101827,-0.0918727,0.1598,-0.104579,-0.0562635,-0.0502996,0.186333,-0.0720721,-0.116388,0.0742945,-0.133978,-0.106778,-0.0896631,0.0368363,0.0599935,-0.14061,-0.211539,0.0901861,0.141506,0.0077979,-0.0177193,-0.180959,-0.0241124,-0.00965819,0.119306,0.0596031,-0.063853,0.130892,-0.226166,0.0388426,-0.050378,0.0209035,0.0516397,0.0546624,0.087748,0.165228,-0.0858118,-0.115278,-0.190517,0.0521106,0.0555221,-0.0940178,0.111703,0.20557,0.00970581,0.0077922,0.177048,-0.133074,0.0979276,-0.177896,0.029495,0.174526,0.0231584,0.195437,0.092697,-0.0532457,-0.118838,-0.0979742,-0.186752,-0.202187,-0.0167545,-0.124163
54,-22.8856,0.0466085,0.00591151,0.127106,0.293685,0.0442115,-0.15261,0.0618421,0.0977635,-0.0312225,0.0124142,-0.130148,0.148802,-0.274529,-0.0311245,0.179144,0.0256371,-0.0178172,-0.0659872,0.0344094,-0.0659996,0.0270228,-0.266849,0.124571,0.11774,0.00699854,-0.206121,-0.131857,-0.0970132,-0.121239,0.0577778,-0.105549,0.0945621,0.0923617,0.0408349,0.00408408,-0.0237241,-0.070084,-0.0183079,0.0247772,-0.135297,-0.158329,-0.195306,-0.157189,0.0675799,-0.0628616,0.140322,0.07961,0.00173181,-0.102768,0.0559893,0.130699,-0.082596,0.0104878,-0.0582275,-0.0706634,0.0707019,0.147882,-0.044899,0.0727263,-0.0107939,0.0972542,0.0578759,-0.125494,0.28959,0.0784416,-0.0501851,-0.00215105,-0.0810229,-0.0691667,-0.0448645,-0.256151,-0.137203,0.0447368,0.0089971,0.00920093,0.17211
