Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73
27,51.8707,0.0332734,0.164614,-0.161523,0.147963,-0.0560571,-0.131837,0.0606068,0.0578224,0.176767,-0.016957,0.201114,-0.0072641,-0.0552895,-0.133782,-0.031523,0.134961,-0.187576,0.161543,0.180211,0.0101311,-0.271072,0.100171,0.160921,0.223251,0.210829,-0.191997,0.0934802,-0.0026069,0.0244825,0.0884195,0.063918,0.0753373,0.214897,-0.0561845,-0.0771919,0.0488679,-0.0217039,-0.0778052,0.0273177,-0.141183,-0.017968,-0.0306342,0.0400833,-0.244131,-0.0300145,0.130712,-0.0868954,-0.0248084,-0.254182,-0.102193,-0.0581496,-0.00397986,0.0415882,-0.105973,-0.144118,0.0856771,0.107271,-0.108564,-0.117214,0.20319,-0.0293959,0.0127818,-0.0374971,0.098066,0.018061,-0.0279949,-0.0516611,-0.106627,0.0608583,0.0535936,-0.00531291,-0.00165833,0.132551,0.00288567
28,-51.8087,0.114982,0.135667,-0.0558719,-0.18946,-0.180482,0.107726,-0.107001,-0.0359194,-0.256445,-0.222676,-0.019325,0.0458671,0.0463961,0.176658,-0.00646023,0.0366762,0.0941913,0.179375,0.0899437,-0.0272441,-0.023502,0.112041,0.0502095,-0.00833726,-0.0823994,0.101966,0.0545525,-0.187399,-0.117888,0.00171477,0.0464376,0.0636772,-0.0189275,-0.0796862,-0.0144765,0.0204869,0.0605285,0.194936,-0.0176298,-0.0341654,-0.0244157,-0.109465,-0.167718,-0.319483,-0.0218602,0.0711621,0.0216326,-0.142924,0.0290147,-0.239755,0.00875446,0.0255866,0.0125013,-0.0925912,0.218843,0.105081,-0.0811629,0.0180419,0.0025708,-0.00779738,0.216287,0.168654,0.0667867,-0.0828154,-0.117113,0.144738,0.124025,-0.0461804,-0.141663,-0.0422746,0.219959,0.0370465,0.0991257,0.0731146
29,-48.7295,-0.0717751,-0.0743791,-0.0358807,-0.134741,-0.0134091,0.0681068,0.00973522,-0.0459162,0.203839,0.222732,0.0847354,0.0428294,0.145284,0.106811,-0.0570121,0.0866505,0.0113369,-0.123717,0.00218084,-0.0567468,0.0023805,0.0197468,0.22376,0.122783,-0.11579,-0.0629844,0.0382658,-0.00724275,0.0608252,-0.241854,0.0469304,0.0187056,0.0400741,-0.00377367,0.0156857,0.0611289,-0.066673,0.206702,0.0534556,0.0679442,-0.285253,-0.113597,-0.0882646,-0.0168964,-0.0143507,0.0817768,0.0425341,0.291024,0.111458,0.0837072,0.0667222,-0.0355334,-0.0232869,-0.130876,0.139201,0.057879,0.0746909,0.124545,-0.18989,0.213788,0.0250962,0.199768,0.298333,0.00282674,0.0309343,-0.158633,0.00791992,-0.0140413,-0.0845863,-0.0149909,-0.14333,-0.0715116,-0.195244,0.00945314
30,-47.2075,-0.106338,-0.00979076,-0.147266,0.0757447,0.073021,0.118075,0.288767,0.140848,-0.0928737,-0.0190113,-0.26532,-0.00908766,0.0366409,-0.165199,-0.190049,-0.0296933,0.0701547,0.0619365,-0.0399026,-0.182249,-0.0276939,-0.0432005,-0.0474729,-0.08284,0.18435,-0.154665,0.163723,-0.0809294,0.144337,-0.0756262,0.14377,-0.112675,-0.0592441,-0.164707,-0.0114905,-0.0127854,0.107738,-0.193409,0.0809457,-0.147354,-0.0651009,-0.0133024,-0.133024,-0.0125201,0.00712071,-0.0234672,-0.0772916,0.190359,0.148171,0.0563127,0.0756525,0.212876,0.0208016,0.147212,0.0751971,0.0269641,0.131147,-0.0702142,-0.000496107,-0.0725883,0.0696371,0.150998,0.0239366,0.0377969,0.057197,-0.0203041,0.163469,-0.00429037,0.0672327,-0.300314,0.0992243,-0.0569524,0.117047,0.0129227
31,47.0087,-0.0674161,-0.0626596,0.169113,0.024622,-0.0662774,0.403534,0.00709125,0.116074,0.137149,0.0324254,0.0405506,0.131135,0.0691433,0.073337,0.0726524,-0.0815533,-0.244763,0.0572343,0.240252,-0.0722586,-0.00224422,-0.0428544,-0.228562,0.042088,-0.0640063,-0.192889,0.115642,-0.145891,-0.0698946,-0.0711197,-0.00665686,0.0441825,-0.135783,0.0489612,-0.214144,0.0933298,-0.183653,-0.0862981,0.0506723,-0.117014,-0.013539,0.183822,-0.00569944,0.026826,0.0624261,-0.187401,0.00246401,-0.0428191,-0.152246,0.125142,0.0465754,0.0589767,-0.0430189,-0.00807624,0.00355825,-0.0394502,-0.216418,0.203588,0.153359,0.147645,0.0632028,0.118128,-0.00827057,-0.0607075,0.0376628,0.0155451,-0.048035,0.00794362,-0.0570492,0.0528506,-0.00957554,0.0974443,0.137156,0.026876
32,-46.2007,-0.00167231,0.0352606,0.0449776,-0.0430936,-0.0706798,0.137503,-0.0563749,0.0572282,0.190011,0.21617,0.0335212,0.0439515,-0.05096,-0.283045,-0.0362712,0.0891275,0.216109,-0.0221513,-0.0174827,0.014687,0.186745,-4.83677e-05,0.0946532,-0.0120183,0.0313269,0.024432,-0.0043465,-0.103139,-0.114873,-0.0787496,0.142703,-0.0893841,0.0956353,0.201304,-0.0776998,-0.00612465,0.0971991,0.107138,-0.115331,0.0295364,-0.0761765,-0.0165151,0.166813,0.0249828,-0.156266,-0.0609886,-0.0439375,-0.0680645,0.124771,-0.212936,-0.0299817,0.222501,-0.0507542,0.0326341,0.0422665,-0.249863,-0.118289,-0.195577,-0.046843,0.117053,-0.202375,0.0151783,0.0452887,-0.0317617,-0.0522973,0.0973845,0.120186,0.0275552,0.0183535,0.0704491,0.0586519,0.209876,0.249675,-0.201992
33,45.6596,0.0196861,-0.184026,-0.107086,-0.0472706,-0.0725196,-0.0769707,0.0852218,-0.0206487,0.0306464,0.127932,0.0478975,-0.0353249,0.121982,-0.0112017,0.00830223,0.150022,-0.0499352,0.038816,-0.216105,-0.000936313,0.123759,0.11634,-0.0642357,-0.0766544,-0.0673992,0.0171247,-0.0252282,-0.0589303,0.00408981,0.0468795,0.1102,0.163899,-0.0483094,0.270773,0.11473,-0.136039,-0.100918,-0.237785,0.196104,-0.0114586,-0.0269435,-0.0167942,-0.103349,-0.21596,0.42347,0.0453717,-0.0618637,0.0912398,0.0700697,0.0288608,0.132275,0.0653029,-0.0145408,0.011505,-0.12475,0.0737304,-0.0423829,0.0200037,-0.121718,0.0752336,0.00882823,0.0105778,-0.0916716,-0.0478354,-0.189775,0.327261,-0.0659076,0.093825,0.0719292,0.136795,0.0489463,0.0204707,0.0171991,-0.0697323
34,-43.5264,-0.133006,-0.163014,0.0605562,-0.013398,0.0627595,-0.131493,-0.0110335,-0.102942,-0.194876,0.0150438,-0.0997256,0.0152233,0.110062,0.0849036,-0.00195251,-0.124103,0.0325688,0.0820075,-0.0532883,-0.0230053,-0.0464944,0.278668,-0.0170442,-0.00940447,-0.05773,-0.0732292,0.128541,0.119241,-0.0104582,-0.0774831,0.143297,0.130204,0.0180502,0.134522,-0.0740541,0.312593,-0.2095,-0.17852,-0.0778318,0.0155143,0.154027,-0.158488,-0.0402043,0.0788211,-0.234443,-0.0393926,0.0179897,0.0137808,0.0113597,-0.157143,0.0280886,0.108542,0.18295,0.181055,-0.0808661,-0.0634624,0.017264,0.0398367,-0.0796902,0.105968,0.150709,-0.120559,0.0515763,0.239678,-0.0389615,-0.0398225,0.173777,-0.110487,-0.0946747,0.171638,-0.103967,0.132521,-0.021724,-0.0355124
35,43.2563,0.0574386,0.0790226,0.142501,0.0533283,0.0999145,-0.127324,0.217479,-0.0870076,0.00257654,-0.240181,0.115442,0.0263552,-0.14065,0.12165,-0.0345515,0.138711,-0.241145,-0.0297624,-0.148632,0.0598171,0.132542,-0.00230187,0.0134673,-0.0452317,-0.0116846,0.0635542,-0.034331,0.0491162,-0.0538585,-0.055687,0.298827,-0.152316,0.0434578,-0.0156696,-0.15451,-0.0619093,-0.00720119,-0.0500014,-0.0925208,0.168618,-0.0444489,-0.0184018,0.0645474,0.0374627,-0.0171394,0.115822,0.0667284,0.0140129,-0.0642618,0.193452,0.153133,0.273877,0.0951261,-0.13045,0.168394,0.042265,0.00322764,0.087913,-0.088579,-0.101305,0.143853,-0.0449588,0.0814936,-0.169074,-0.036715,-0.167205,-0.0685358,-0.0372758,0.140096,0.0865997,0.0262422,0.241382,0.175106,0.0311402
36,42.8352,-0.107776,0.124203,0.246847,0.166925,0.197206,-0.281845,-0.10567,-0.00364527,-0.00303332,0.00438646,0.0209469,0.00894296,0.0719343,-0.0264629,0.0197815,0.0248815,0.286635,0.0832408,0.121402,0.122448,0.0846845,-0.0171271,-0.134932,0.0343533,0.11638,0.0356889,0.214343,-0.0231584,-0.140463,0.0290664,0.0366827,-0.0352561,0.0229906,0.149304,-0.152177,-0.0455573,-0.0153368,0.000810055,0.123183,0.0881287,0.00654124,0.170291,-0.200786,-0.00822129,-0.054066,0.117058,0.0714665,-0.00629756,0.0945717,0.0335259,-0.115126,0.0537475,-0.049454,0.0462563,-0.0529356,0.160994,-0.197287,-0.0933794,-0.0896404,0.137025,0.174007,0.120178,0.034942,-0.164449,0.0892058,-0.00484225,-0.0211576,0.162948,0.0491341,-0.028993,-0.159871,-0.279655,0.0558056,0.0509025
37,38.9424,-0.027397,-0.00825038,0.0763301,0.108175,0.0128707,0.022633,0.0658678,0.0440151,-0.131702,0.223503,0.0956938,-0.133773,0.0069813,-0.0568709,-0.0737197,0.0196395,-0.0794947,-0.0735745,0.0642291,-0.0105739,0.0799886,0.0886609,-0.138212,-0.0829092,0.153865,-0.0104018,-0.208359,-0.082589,-0.0172416,-0.15507,-0.0749093,0.0711032,0.23929,-0.110959,-0.0606089,0.142115,-0.0802021,0.231,0.114129,0.0455005,0.0759405,-0.0328725,-0.091648,-0.210614,-0.0120546,0.0270738,0.258435,0.133816,0.143476,0.0613963,-0.0923914,0.0319101,-0.0599886,-0.0162438,-0.0219665,-0.0064037,0.104476,-0.153905,0.397355,-0.056826,0.0905624,-0.084408,0.0473875,0.0664826,-0.144136,0.0995355,-0.0618054,-0.0289093,0.170407,0.0439319,-0.118597,0.149161,0.022277,0.182686
38,-37.992,0.359715,-0.0293764,-0.0132864,-0.0388314,0.15694,-0.140333,0.015199,0.0527112,0.10008,0.0218812,-0.00778488,-0.00739,-0.157329,-0.0336416,0.0699772,-0.0500932,-0.0231593,-0.196979,-0.139079,-0.194148,0.0883709,0.0336533,0.108522,-0.0552468,0.243531,-0.043664,-0.0886753,0.039372,-0.0895925,-0.0684654,-0.0682827,0.067109,-0.0403134,0.00161309,0.142697,0.164298,-0.235649,-0.026814,-0.0346644,-0.0308741,0.0241914,0.0270129,-0.274391,-0.0116738,-0.0310677,-0.179938,-0.0153334,-0.114353,0.0798702,-0.116969,0.00560277,-0.131314,-0.229479,0.0430472,0.143825,-0.023241,-0.0301471,0.147597,-0.0585392,0.145693,0.114146,0.0424496,-0.054013,-0.0491947,0.230615,-0.0592138,-0.0380705,-0.105854,0.163974,0.0340132,0.168376,-0.031766,0.160564,-0.0163783
39,-35.8209,0.0788541,0.0392389,-0.0615445,0.208704,0.168747,0.19207,0.215152,0.0523887,-0.0844398,-0.0698975,0.169117,-0.218156,0.0354545,0.0872059,0.0382382,-0.0549903,-0.0563017,-0.0727576,0.0895924,0.166192,0.138101,-0.0597159,0.145175,0.133063,-0.0530341,0.0319481,0.0134659,-0.098698,0.014015,-0.0288577,0.164063,0.265444,-0.213786,-0.10823,0.311202,0.0284794,0.107369,0.0660427,-0.0681128,-0.0650396,-0.0565214,0.21938,0.0401999,0.0112785,-0.124111,0.0364935,-0.20354,-0.00140895,0.121758,-0.0900252,-0.0503264,-0.0133278,-0.0725494,0.0187327,-0.137419,-0.0408282,-0.103434,-0.0464441,-0.0947583,-0.0275406,0.208889,-0.057419,-0.00980886,-0.00363669,-0.00362739,0.0846337,0.084286,0.028435,0.0365344,0.0271258,-0.256094,0.114481,-0.048103,-0.024043
40,-34.4008,0.0275139,0.371206,-0.163062,-0.00429394,0.103007,0.0862426,0.156908,-0.0535057,0.073902,-0.0264108,0.0771144,-0.107034,0.186723,-0.115998,-0.0315821,-0.0700228,-0.0819521,-0.0617194,0.011208,0.0571829,0.120465,-0.012098,-0.00708467,-0.0655885,0.0958544,0.210235,0.14291,0.0204438,0.170574,0.101093,-0.249729,0.0541963,-0.0759705,0.127742,-0.209962,0.0162815,-0.296948,-0.00457836,0.100736,0.0593058,-0.0418026,-0.0238649,0.11107,-0.019763,-0.0206499,-0.0318414,-0.0176251,-0.017074,0.0806037,-0.105373,0.0653269,0.218447,-0.121531,-0.00110976,0.0841208,0.0310723,-0.109958,0.00404856,-0.0250549,-0.131131,-0.0675522,-0.0400148,-0.0201574,0.0371782,-0.147878,-0.0934148,0.067189,-0.253549,-0.0718929,0.096152,0.0797251,-0.154634,-0.19271,0.0535149
41,34.3548,0.0409795,0.0427342,-0.0537654,-0.0715051,-0.103958,-0.05771,0.104031,0.0557998,-0.225567,0.0647177,0.00659657,0.222256,-0.0971099,0.0635504,0.0299969,0.207164,-0.0848747,-0.205511,-0.0780486,0.103824,0.051479,0.0491019,0.0602803,-0.0698322,-0.223405,-0.0221735,0.183514,0.0358112,0.00230861,-0.0742369,-0.0853307,0.0585336,-0.185382,0.147879,-0.152513,-0.0954911,0.0254001,0.173623,0.0657168,-0.138105,0.149307,0.0135074,0.0309737,0.00890705,-0.0642439,-0.183345,0.0176763,0.106079,-0.00377258,0.0259683,-0.172798,0.0265054,-0.026988,-0.116451,-0.352276,0.00695073,-0.0491282,-0.188911,-0.0737329,0.0778117,0.0870308,-0.0243719,0.0710606,0.100877,0.0905735,-0.129062,-0.0559212,-0.0574583,0.181401,-0.204192,0.217655,0.018764,0.0169113,0.0704597
42,-33.0169,0.0407821,-0.22481,-0.133304,-0.0360256,0.101798,0.188156,-0.0281814,-0.0254229,-0.0796258,-0.103324,-0.0629624,-0.159908,-0.177009,-0.0368551,0.180572,0.0440655,0.0675643,0.0710393,-0.0817882,0.0925678,0.105999,0.0788972,-0.161284,0.0171273,-0.0534199,-0.0938231,0.0459291,-0.137282,-0.104521,-0.021858,-0.149604,-0.00806476,0.295631,-0.107564,-0.0020011,-0.120606,0.0295766,-0.0124857,0.1386,0.11032,0.128541,0.163199,0.0590334,0.100403,-0.187583,-0.0814319,0.0148008,0.104461,-0.200833,-0.147262,0.100143,0.114671,-0.116346,-0.0043895,0.0948056,0.0581674,0.0452933,0.08635,-0.304463,0.125776,-0.117207,0.0290906,0.0668015,0.0474457,-0.124981,0.0679214,-0.0506907,-0.0481441,0.168043,-0.0432695,-0.0325262,-0.0470819,-0.0960372,0.242609
43,32.8455,0.065945,-0.0363786,-0.0336311,0.0425506,0.0783417,0.0970368,-0.0979829,-0.0719208,-0.0798604,-0.0384754,-0.0612936,0.250679,0.241669,0.148514,-0.243678,0.0361708,-0.287561,-0.0794326,0.0347558,0.178753,0.0319238,0.0973241,-0.0665564,-0.0845421,0.108989,0.0453941,-0.162312,-0.0656035,-0.0415156,0.161179,-0.131043,-0.0144654,0.185619,0.0079212,0.136633,0.0516401,0.0083257,-0.260302,-0.099523,-0.0526238,-0.2016,-0.203311,-0.00599388,0.0320991,-0.166448,-0.0320962,0.0342674,-0.0574245,0.00263125,0.0190047,-0.129183,0.0272074,-0.169771,-0.0564031,-0.0728043,-0.143092,-0.083528,-0.0981464,-0.129048,-0.0441953,-0.0420685,0.144227,0.0918925,-0.0119666,-0.0398311,-0.0391029,0.0672932,0.284887,0.112799,-0.018496,-0.0192131,-0.0996223,0.0423461,0.0551622
44,-31.8803,-0.0819258,-0.184683,0.0225326,0.167341,0.0800908,-0.0448597,-0.0148706,-0.0295568,-0.067282,0.234784,-0.0591947,0.0334159,0.0208686,-0.0878859,-0.0040632,0.097461,0.0291152,0.0398578,0.176743,0.0795481,-0.0749354,-0.131008,0.14286,0.268603,-0.0974749,0.183055,-0.166212,0.147179,-0.115881,0.0610105,-0.0588432,0.0164237,-0.179608,0.053877,-0.0998337,-0.120059,0.0809526,-0.0362456,0.153416,-0.123011,-0.142249,-0.199458,-0.114077,0.104548,-0.0170001,-0.0839077,0.0383368,0.0451609,-0.132099,-0.0679623,-0.141839,0.105622,-0.152931,0.0876095,0.0997149,0.0749485,0.109207,0.180634,-0.0619599,-0.160358,0.0550266,-0.0310776,-0.106439,-0.109075,-0.00280161,0.0598346,0.147577,-0.188376,0.0332819,0.0891272,0.0494307,0.128862,0.136111,0.247041
45,30.7258,0.0170512,-0.0816634,-0.0849845,0.0455396,0.060434,-0.241861,-0.0325242,-0.02641,-0.192798,-0.0331014,0.0998216,-0.022224,0.112928,-0.0396606,-0.0088847,0.146009,-0.0208444,0.215034,-0.119188,0.0839308,0.143514,-0.301499,0.227919,-0.0842009,0.0888752,-0.204241,0.112954,-0.0466447,-0.0271677,0.00116698,-0.0354675,0.0680604,-0.0543047,-0.148132,-0.0384561,0.0690193,-0.184957,0.0518423,-0.0209419,0.0180993,-0.131686,0.0194259,0.132011,0.15588,0.0624927,-0.2374,0.129943,-0.0498858,-0.10561,0.0605494,0.0863697,-0.221477,-0.015683,0.0989842,0.0286136,0.0998377,-0.0676393,-0.102926,0.112773,0.116211,-0.111937,0.104697,0.0352502,-0.0708263,-0.291078,-0.0321084,0.176442,0.0635656,-0.082326,-0.0854941,-0.00547251,0.127522,0.0571294,0.000770039
46,29.3957,-0.145984,0.0459613,-0.00227291,0.105388,-0.00240636,-0.0554004,-0.0493646,-0.235534,0.138261,-0.126382,0.0311423,0.118401,-0.0577241,0.0236307,-0.140168,-0.0748339,0.0986708,0.0921048,-0.193085,-0.0891143,-0.045553,-0.0373289,0.0783739,-0.200735,0.135577,-0.0300878,-0.0206108,-0.0803576,-0.00678561,-0.144637,-0.188071,0.238475,-0.03229,0.132635,0.219888,-0.0149833,0.217084,0.114601,0.0968648,-0.138127,0.0116107,-0.0333703,0.161822,-0.013634,0.0418471,-0.130347,-0.0351692,-0.08039,-0.103707,0.154243,-0.188528,0.236755,0.178753,-0.111824,0.12827,0.0409569,-0.13977,0.191243,0.0866273,0.0887144,0.0268326,0.0140338,0.0353142,0.122189,0.0491003,0.0578673,0.113739,-0.0985257,0.173572,0.0514144,-0.117048,-0.0548943,0.0180166,0.0838227
47,-28.0749,-0.0474352,0.19149,-0.118482,-0.131003,0.0168007,-0.109777,-0.0463672,0.0354846,-0.118934,0.116148,-0.0123686,-0.039008,0.0725637,-0.0452004,0.31151,0.127072,-0.0236775,0.0350069,-0.0964428,0.0210281,-0.131475,-0.00465666,-0.0364637,0.0308784,0.0042137,-0.0614918,-0.312706,-0.0933263,0.102631,-0.25224,-0.0140644,-0.0624432,-0.199657,-0.0609127,-0.0560268,0.151009,0.0452226,-0.215263,0.0893779,-0.060465,0.0246143,0.0493844,0.042794,-0.137567,-0.100503,-0.0622293,-0.188858,-0.151568,-0.0204532,0.0602674,-0.183319,0.139597,0.0638032,0.153399,0.115578,-0.0797646,-0.000935369,-0.0361305,-0.0377033,0.0708901,-0.0342038,-0.119461,0.233453,-0.272318,-0.054219,-0.0523957,-0.149317,0.129912,-0.0341942,0.000882985,-0.0321803,-0.0289411,-0.0973018,0.0708631
48,26.9898,-0.0628743,0.0282094,0.0796888,-0.113986,-0.0580242,-0.0347384,0.184062,0.00713533,-0.166044,0.117532,0.0689293,-0.0127496,-0.111005,0.0938642,-0.244593,-0.0345375,0.0132084,-0.166161,-0.0996799,-0.118211,0.00263503,-0.247941,0.000315666,0.215162,-0.037399,-0.00834208,0.232205,-0.162008,0.00286432,0.0489741,0.0130782,0.0674093,0.157068,-0.033813,-0.00942647,-0.0243745,0.0216292,-0.10259,-0.0183825,0.0532239,0.0841506,-0.109051,0.250758,-0.111074,-0.0561747,0.0879026,-0.0113206,0.00360432,0.0740427,0.0112288,-0.281638,-0.0557154,-0.16076,0.249528,0.156074,0.0513088,-0.0659247,0.241574,-0.0227388,0.105407,0.0152861,-0.119459,-0.103355,0.0830553,-0.064425,-0.0177194,-0.19104,0.184334,-0.0853066,0.0854691,0.109244,-0.0377283,0.0442338,0.021684
49,-26.6271,0.129174,0.0462776,-0.0672399,0.19068,-0.00434301,0.122185,-0.024736,-0.125707,-0.168471,0.23171,0.134285,0.19031,-0.238907,-0.0855197,-0.0438198,0.00571116,-0.0286371,0.162014,-0.0499064,0.0480021,-0.0202469,0.0808163,0.038039,-0.0858333,-0.0699629,0.0269215,0.0755354,0.0582815,0.128631,0.0250628,0.119178,-0.0499816,-0.147752,0.029296,0.084465,-0.191788,-0.0460508,-0.0733209,-0.0464302,0.0698578,0.0967229,0.170754,-0.0682706,-0.0564139,-0.0745588,-0.115657,0.119004,-0.149346,0.0358211,0.147538,-0.0321692,0.002961,-0.0676454,0.0259004,0.199221,-0.0608223,0.23512,-0.11322,-0.00224921,-0.0273098,0.00444202,0.281681,0.0807005,0.22036,-0.000501397,0.00436397,-0.124409,0.000407622,-0.202027,0.249746,-0.107666,-0.137031,0.0270005,0.0367984
50,-25.3869,0.321197,-0.0473509,-0.0556261,-0.0315907,0.200462,-0.0481863,0.100408,-0.0702288,0.00583412,0.0753163,0.0240981,0.000711569,-0.148959,-0.0399479,0.000149738,-0.156654,-0.0150065,0.0840989,0.0942291,-0.204302,0.065199,-0.0496637,-0.158965,-0.0135935,-0.0596599,0.253703,0.0512087,0.174274,0.032181,-0.042434,-0.262717,-0.00531597,-0.115305,-0.0363415,-0.114604,0.108152,0.266531,-0.121728,-0.102047,0.10315,-0.12066,0.0565751,0.0225611,-0.128629,0.0801599,0.0677679,0.0215472,0.229469,-0.21988,-0.0929402,-0.0808107,0.0260479,0.0901197,0.011334,-0.0950678,0.0887159,-0.0443028,-0.0410398,0.0776009,0.163533,0.0167967,0.0785774,0.186819,0.0474247,-0.069369,-0.0171101,0.131939,0.202555,-0.0224538,0.0664282,0.0306824,0.13434,-0.0134148,-0.114743
51,24.483,-0.128076,0.0398078,-0.15155,0.0642597,0.0541853,0.121872,-0.0628452,0.132416,0.051569,-0.182418,0.085564,0.103916,-0.0010336,0.104737,-0.0863828,0.0791945,0.181448,-0.0595758,0.0305408,-0.128822,-0.0774498,0.151054,0.148859,-0.15207,-0.165287,0.0279174,0.0844086,0.248869,0.034339,-0.0190726,-0.0799584,-0.0292957,0.0569216,-0.0147538,-0.0143995,0.0407389,-0.0467561,0.00371985,0.0741571,0.12024,-0.120526,0.0175858,-0.218699,0.185157,0.0292783,0.0705976,-0.359702,0.0156625,-0.0938331,0.0825436,-0.0701992,-0.0343544,-0.139668,0.117174,0.182666,0.00442337,-0.0930043,-0.210149,0.140491,0.0866479,0.0245415,-0.134067,-0.0669454,0.083695,-0.200529,0.0144874,-0.204718,0.0939628,0.0760756,0.0546568,-0.00993835,0.132321,0.109465,0.12219
52,23.7664,-0.00729761,0.0771634,0.000195664,-0.00303383,0.132231,0.112508,-0.271671,-0.108351,0.111475,-0.0254243,-0.116279,0.00212095,0.133549,-0.167978,-0.202967,0.0318124,0.0598588,-0.0549792,0.126128,-0.0458536,0.115561,-0.180501,0.0402726,-0.226114,-0.20282,0.0109222,-0.0723047,-0.100267,-0.0119173,-0.214726,0.227442,0.0760311,-0.0735275,-0.154705,-0.0516872,0.0211402,0.0118473,-0.0966096,-0.0687071,-0.0588975,0.135458,-0.0396034,0.0325654,-0.161189,-0.020675,-0.000931854,0.0939946,-0.0315933,-0.153457,0.0149277,0.0765455,-0.0145377,-0.113714,0.00756164,-0.041811,0.221683,0.112677,-0.132102,-0.10162,0.102089,0.0678809,-0.091882,-0.26249,0.0178343,0.0669871,-0.14505,0.00316704,0.0660679,0.142955,0.189173,0.111063,0.019882,-0.214943,0.0235574
53,-21.8138,0.250279,-0.00575438,0.00279968,0.340659,-0.130492,0.00282607,-0.0567976,0.201814,-0.150349,0.023069,-0.155201,0.0228643,0.130816,-0.0476582,0.0880698,-0.0185454,-0.110572,-0.00414506,-0.0399535,-0.201128,0.212192,0.0681373,0.173419,0.0523472,-0.171825,-0.055794,-0.000739497,0.064966,-0.0611541,-0.0638059,0.0762139,-0.112574,0.12307,0.129713,0.0828397,0.169701,0.171229,0.0461466,0.248899,0.0372497,-0.146902,-0.0516957,0.173122,-0.073871,-0.0455129,0.0724982,0.0905183,-0.104842,-0.1268,0.0107369,0.137567,0.0363527,0.048936,0.167398,0.00185777,0.111515,-0.232348,0.0155617,0.0537263,-0.124644,-0.0462327,-0.0106654,0.0144693,0.0862945,0.0857504,-0.0496396,-0.141603,-0.0707426,-0.0168358,-0.0178645,-0.0280156,-0.191237,-0.0378535,-0.0197936
54,21.088,0.134747,-0.0063417,-0.00673839,-0.0771481,0.04073,-0.0142053,-0.0788806,-0.0290769,0.0645467,0.0467613,0.0595138,0.30027,-0.081132,0.214063,-0.016953,0.0413154,0.103994,0.136422,-0.213027,-0.010552,0.132807,0.0744812,0.0586513,0.116765,0.10427,-0.152211,-0.108875,-0.0805388,0.26645,0.0563162,0.11587,-0.170349,-0.0907867,-0.0382943,-0.154959,0.0746891,-0.0327183,-0.0282581,0.059591,-0.18942,-0.0938938,0.205601,0.0637753,0.102819,-0.10192,0.191402,0.10434,0.188041,-0.0745844,-0.145086,-0.0517101,0.0526984,-0.173448,-0.131574,0.0376446,0.021217,-0.0537804,0.0106446,0.139493,-0.0495005,0.0683122,-0.232103,-0.178812,0.0554509,0.034879,0.205983,0.126679,0.0385209,-0.0313962,-0.00748589,-0.0220123,-0.0603594,-0.146301,0.0328406
55,-20.8961,-0.0223121,0.121899,-0.0265409,-0.0451138,-0.03877,-0.163628,-0.159545,0.0276684,0.0354496,0.188076,-0.0771655,-0.0960135,0.0904883,-0.022931,-0.0764071,-0.0948142,-0.110379,0.117506,-0.229746,0.0301608,0.00119743,-0.108283,-0.0450725,-0.0185382,-0.134082,-0.131315,0.135439,-0.151476,-0.131259,0.00937147,0.0252715,0.0499005,-0.0481284,0.0580592,0.0936946,0.0710209,-0.0648894,0.0295826,-0.143154,0.271169,-0.0665531,0.138672,-0.244624,-0.118655,-0.180646,0.027388,-0.263491,0.184362,-0.208386,-0.0190667,-0.11254,0.0950911,-0.0687173,-0.133906,-0.0909519,0.0262576,0.0175897,0.108084,0.106152,-0.345591,-0.173499,0.0805559,-0.0361415,0.0616624,0.0841393,-0.0215361,-0.0319214,-0.00938155,0.00285737,-0.0309269,0.0174706,0.100441,0.0563095,0.0603076
