Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70
29,-46.1127,-0.0782226,-0.203663,-0.0963743,-0.0188519,-0.112669,-0.0932777,0.201953,-0.0283614,0.0456553,-0.0344571,0.115298,0.0524169,-0.0525691,-0.214298,-0.208508,0.0221627,-0.154022,0.139563,0.158994,0.0354163,-0.0276257,0.0412547,0.00904589,0.124053,0.0605731,0.0366024,-0.295447,0.0737895,-0.0625608,0.197045,-0.128373,-0.0580201,0.103247,0.00999153,0.125598,-0.0748886,0.0668969,0.174669,-0.0119617,0.0183539,0.0822299,-0.208027,0.15666,0.107941,-0.0111258,-0.0425998,-0.023205,-0.0947334,0.280728,0.026661,0.00571662,0.100208,-0.0642912,0.151177,0.00301385,0.0962663,-0.0634048,0.16047,0.0559678,-0.0951394,-0.0602614,-0.0502839,-0.00511336,-0.183692,0.172837,0.258868,-0.104521,-0.163379,-0.0837579,-0.0618142,-0.0379419
30,44.8138,0.0463435,0.0643972,0.194113,0.0919803,0.273449,-0.0337866,-0.0841654,-0.0477535,-0.0180971,0.0767893,-0.052614,0.18399,0.0960118,-0.0749329,0.0123851,0.0326951,0.0296818,-0.035741,0.0730135,-0.0138894,-0.19391,0.122116,0.0519884,-0.0575606,-0.0351586,0.00957498,0.106037,-0.0139739,-0.201371,0.054246,0.00217346,-0.0299489,0.0659731,0.000437894,0.124909,-0.116377,0.168732,0.0106123,-0.0158642,-0.0149858,0.0999401,-0.0121992,0.00329413,-0.238429,0.0725978,0.0245419,0.184934,-0.0333641,0.139774,-0.0903956,-0.375348,-0.243931,-0.0955025,-0.0820022,0.119597,-0.01326,-0.0204488,0.0577628,-0.139324,-0.269398,0.0316472,-0.137118,0.0348285,-0.223233,0.132973,-0.180822,0.0806142,-0.00873716,0.00945189,0.0504029,-0.157088
31,43.9483,-0.0364433,-0.0950316,-0.196386,0.000473476,0.210342,0.136268,0.205309,-0.040715,0.0273483,-0.060239,-0.109556,0.0569266,-0.0748543,0.00297571,0.0723695,-0.0165653,-0.0705476,0.12107,-0.0697922,-0.00802678,0.132376,-0.0536903,0.031344,-0.110062,-0.118792,-0.00333681,0.11239,0.0515511,-0.0753908,0.22847,-0.0585146,0.190289,-0.240576,-0.0670136,-0.0429197,0.0961977,-0.161177,-0.191168,0.017715,0.169388,-0.201601,-0.109364,-0.0941728,0.0694271,0.0425273,0.0844976,0.158442,-0.12121,0.0102734,0.0639057,-0.101396,-0.162484,-0.151748,-0.0890301,-0.0806723,-0.10884,-0.130392,-0.0796108,-0.0412808,0.113192,-0.0651456,-0.0387227,0.253233,-0.177521,-0.0958813,0.267079,-0.100067,0.0998917,0.0166571,0.0318242,-0.132103
32,-40.9586,0.0101726,0.0841206,0.13694,-0.0433399,-0.0786019,0.125748,0.265151,0.0162227,0.108898,0.124029,-0.0435145,-0.330587,0.0777836,0.177874,-0.0137319,0.0462299,-0.0456041,0.0516799,0.0118189,-0.200965,0.0408229,0.0493795,-0.209915,-0.0666717,0.0500411,0.181314,0.0244038,0.0478802,-0.0542843,0.0319465,-0.0879071,0.0331033,0.00218408,0.217818,-0.100781,0.145676,0.0751277,-0.0139786,-0.0735774,0.0582283,0.0752387,0.148588,-0.132736,-0.0982943,-0.041425,0.304038,0.115119,0.0778315,0.0344833,0.16233,-0.0554487,0.116711,-0.153756,-0.0098893,0.148923,0.194224,0.0797395,-0.0659698,0.0052447,0.0476592,0.110452,-0.0471484,-0.165618,-0.0031185,0.149693,0.0885168,0.0412767,-0.0777541,-0.171627,-0.0209027,-0.199131
33,-40.5152,0.102609,0.357764,-0.0754393,0.0489253,-0.0534765,-0.0413756,0.0514055,0.0432116,-0.0464269,-0.083921,0.0625181,0.00425384,-0.0603807,0.0673254,-0.0134132,0.0660587,0.0682527,0.0602107,0.0808382,-0.0814217,0.112353,0.1082,-0.281015,0.137455,0.234583,0.0112122,-0.316061,-0.0945741,-0.0595838,-0.0397631,0.0648321,0.0986022,0.054113,0.125444,0.0105694,-0.199159,0.120149,-0.0313446,0.0316379,-0.0645797,-0.277345,0.0193479,0.01941,-0.0197434,0.286256,-0.181498,0.0702469,-0.0823606,-0.03315,0.0510887,-0.0635177,-0.135355,-0.168953,-0.0417116,-0.114115,-0.180381,0.0176333,-0.0314007,-0.05227,0.0926572,-0.0347301,-0.0523074,0.00316252,0.0790666,-0.18313,-0.0173765,-0.0280265,-0.193103,-0.0330759,0.0478073,-0.0897667
34,39.4119,-0.00955149,0.0907923,0.00838671,-0.152041,-0.0837285,0.189235,0.122228,-0.160999,-0.0731402,0.185345,-0.00495565,0.122714,-0.128126,0.0209404,-0.0353711,0.103891,0.026494,0.045969,0.193644,0.134646,-0.0357378,-0.0500506,-0.244811,-0.0923119,0.102679,-0.128264,0.0717176,0.251633,-0.135992,-0.0194317,-0.0962368,-0.0396544,-0.0170551,0.0779328,0.107793,-0.0290265,-0.364778,0.00982283,-0.0193867,-0.221051,-0.00536702,0.169571,0.0224961,0.0131828,0.0934217,-0.129102,0.040555,-0.0518688,0.0387266,-0.24853,-0.130611,0.143895,0.0971453,-0.0683685,-0.0179902,0.0132193,0.1732,-0.0857396,-0.00906975,0.0454469,0.103586,0.108267,0.167202,0.0136787,0.218725,0.00524047,-0.0693672,0.107877,-0.00166164,0.0552984,0.108356
35,-38.5957,0.0145432,0.0407137,-0.0639759,0.0508012,-0.0973512,0.0737715,0.135503,-0.0212454,-0.0213894,-0.108763,-0.148295,-0.0290489,-0.188327,-0.117938,-0.112679,-0.063421,0.222147,-0.105881,0.17887,-0.110686,0.0240095,0.0458273,0.187834,-0.0656382,-0.152827,-0.099087,0.0181083,0.0907,-0.000204062,-0.0124571,-0.102452,-0.131533,0.147673,0.108524,-0.0611209,0.0725007,-0.174013,0.268242,0.157062,0.0220585,-0.128586,0.0387972,-0.0691889,-0.0600016,0.0450299,-0.158673,0.0147342,-0.0255654,-0.0213197,0.0458131,0.282443,-0.23088,0.0496651,-0.169778,0.0816693,-0.0679573,-0.119565,-0.0351271,0.0321122,-0.142254,0.178793,-0.048078,-0.159529,0.0351096,0.0391372,0.0848756,0.234174,0.0547067,0.0390457,-0.00452614,-0.266841
36,36.9645,-0.215978,0.179893,-0.101934,0.0527998,0.055895,-0.0301042,0.0281273,0.0490267,0.0429084,0.0217601,0.0323087,-0.0984418,-0.206117,0.0985766,0.0477724,-0.0469594,-0.36246,-0.0303172,0.231693,0.106159,-0.106274,-0.0610971,0.110157,0.0149675,0.00693819,-0.0143912,-0.0498634,-0.0914205,-0.0101344,-0.21798,0.154361,-0.190256,-0.103486,0.170402,-0.0994604,0.125156,0.13178,0.0479601,0.0341012,0.0268453,0.0702386,-0.0415759,-0.267444,0.212955,0.140254,-0.117852,0.0894368,-0.0125377,-0.0493162,0.148689,-0.069664,0.100621,-0.0496185,0.00267685,0.0137401,0.0320454,-0.0739025,0.00235558,-0.151493,-0.211472,0.121734,0.0874411,0.102265,-0.143217,-0.0285292,0.0193965,0.0600637,0.158026,-0.000618646,0.0587883,0.179907
37,-36.0792,-0.108821,0.0901155,-0.109612,0.0306427,-0.265429,0.154683,0.00275761,0.0201705,-0.0519407,-0.0386983,-0.121517,0.0530955,-0.113506,-0.0898263,0.0190824,0.055985,0.201088,-0.0520993,0.0353425,-0.0364821,-0.0749444,-0.0534556,-0.0168722,0.108175,-0.167363,-0.0837086,0.233849,-0.00939512,0.221749,-0.164562,-0.0279876,0.247984,-0.163015,-0.075426,0.0523321,-0.0731171,0.134278,0.0706878,0.030527,-0.0651856,-0.0283187,0.0337041,-0.00167513,-0.0110094,0.223923,0.238961,-0.212555,-0.238505,-0.0192672,0.034854,-0.125891,0.210839,0.003726,-0.0237131,-0.0275038,0.143032,0.02547,0.149236,0.00205786,-0.194107,-0.109911,-0.122847,-0.0377885,-0.127018,-0.0606361,0.0359129,-0.048534,-0.0961923,-0.0591292,0.201729,-0.0428551
38,35.9625,-0.110561,-0.107739,-0.0454762,-0.10592,-0.0393841,-0.125671,-0.0115904,0.0548841,-0.0607058,0.0658978,0.030816,0.0142202,0.144193,-0.0734798,-0.0296625,0.0736348,0.11731,0.019985,-0.124875,0.0877017,-0.0374966,0.079594,-0.235066,0.188533,0.0149381,-0.0274149,0.139118,0.238081,0.116723,0.0225065,-0.184018,-0.255551,-0.0536474,0.181394,0.129007,-0.0314787,0.11183,-0.0186395,-0.0980369,0.0837792,-0.126304,0.00914587,-0.253268,-0.0875999,-0.137886,-0.0401901,-0.0146738,0.00262826,-0.000755549,-0.105984,0.0343892,0.0607762,-0.00652468,0.0912313,-0.168646,-0.00837456,-0.128441,-0.0401906,-0.342479,-0.1682,0.0169622,0.158022,-0.021301,0.00224329,-0.290236,0.0388332,-0.0248218,0.0969992,-0.0061643,-0.113702,-0.177987
39,-34.1629,0.220035,0.0352207,-0.106527,0.0114313,-0.178774,0.0624591,-0.180851,0.14155,-0.145485,-0.101237,0.0454212,-0.0474025,0.0110998,0.164984,0.0302293,-0.0302192,-0.0896462,0.216969,0.00422085,0.0534335,-0.137766,-0.00926945,-0.0219372,-0.062625,-0.0189938,-0.13639,-0.0878299,-0.00268902,-0.0186666,-0.0247708,-0.0964428,-0.0123298,-0.139286,-0.133712,-0.1785,0.0565993,0.175554,-0.187912,-0.212672,0.0641689,-0.0592743,-0.0177611,0.0642668,0.0438634,0.162239,-0.0143266,0.0797002,-0.155619,0.130763,-0.250194,0.0115544,-0.019856,0.133083,-0.0918637,0.235652,0.0938377,-0.124091,-0.0995077,0.120932,-0.160889,-0.00384104,0.182703,-0.116235,0.0685077,0.111696,0.0709538,-0.0141663,0.0789123,0.106725,-0.232116,-0.186237
40,32.9452,-0.00901461,0.106697,-0.0458021,0.0921881,-0.0324763,0.11329,0.0356273,0.164964,0.0814915,-0.0369777,0.0440095,-0.190972,0.11416,0.0867314,0.0280414,0.0561563,0.0810292,-0.0589483,-0.0873765,0.0130928,0.0617557,0.126945,0.0628143,0.0159443,-0.092126,-0.0651161,-0.00132843,0.247397,-0.186093,-0.0863442,0.056556,-0.158718,-0.0982633,-0.15258,-0.0542479,0.0016804,-0.0359526,-0.0609373,-0.0544952,-0.315522,-0.0155402,-0.367688,0.223696,0.02492,-0.0807225,-0.0565545,-0.103584,0.0278105,-0.130798,-0.101485,0.0322049,-0.0601294,-0.292531,-0.12512,0.0480761,0.115213,0.130806,0.246291,-0.156304,0.0816683,0.129748,0.0554108,-0.0726598,-0.170906,-0.0654506,0.0499412,0.0251956,0.0615948,-0.0512888,8.92788e-06,0.0396069
41,-32.377,0.0498978,-0.145392,0.0861533,-0.144803,0.0706513,0.159675,-0.0344694,-0.128199,-0.0454696,-0.160927,-0.14908,-0.0119802,-0.0549735,0.225149,-0.095022,0.031808,-0.1795,-0.00710463,0.0478427,0.0629598,0.192139,-0.0429538,-0.0708125,0.120926,-0.252169,0.157717,-0.0494015,0.0177368,0.159836,-0.106361,0.00925484,-0.140158,0.143991,-0.057194,0.0122232,-0.0461094,0.0767376,0.127568,-0.138498,-0.0988806,0.172044,-0.202645,-0.190996,-0.0891308,0.0652505,-0.0498892,-0.0763056,-0.072771,-0.0506322,-0.0383729,-0.0190206,-0.154228,0.126548,-0.0480385,0.167921,-0.0641027,0.193722,-0.084452,-0.0723893,0.0606519,0.0521684,-0.097961,0.0955883,0.0745664,-0.0700453,0.0329559,-0.336857,-0.129283,0.0853275,0.0870042,-0.14233
42,31.0587,-0.0158571,-0.000862798,-0.0170158,0.0737272,-0.109717,0.018851,0.172982,0.00686461,-0.0841895,-0.0263227,-0.192631,0.0871639,0.0460728,-0.239525,0.0377783,-0.20013,-0.254909,0.17466,-0.0847915,-0.0288523,-0.00342152,0.0975134,0.0403746,-0.0446489,0.0949405,0.0529557,-0.129322,0.0690588,0.137383,-0.151985,-0.0910311,-0.203145,0.0217889,-0.147234,-0.0545144,0.154712,-0.205306,-0.159976,0.175386,-0.082091,0.0150788,0.0936794,-0.102917,-0.247131,0.0723174,-0.0658341,-0.0235903,0.0222042,-0.0422845,-0.0149992,-0.119729,0.0477233,-0.160829,0.0191914,0.0226233,0.237198,-0.0787543,0.127147,0.159719,0.0242731,-0.0490814,-0.0607487,0.0916727,0.0390396,-0.186385,-0.278255,-0.0484569,-0.0953204,0.0823651,-0.0911978,-0.079344
43,-29.9593,-0.0711298,0.0834729,0.0893103,0.216028,-0.139789,-0.0325209,0.063125,-0.115509,-0.18834,0.158184,0.0397775,0.0651566,-0.0807712,0.122867,-0.040558,-0.272603,0.0675002,-0.135588,-0.110215,0.109242,0.112311,-0.221689,-0.00119861,0.181869,-0.0853021,0.111974,-0.0348962,-0.0790284,0.0340169,0.0273964,-0.160446,-0.023294,0.102236,0.0307509,-0.097276,-0.0438946,0.0545288,-0.0520437,0.000392056,-0.164785,-0.0272591,0.107431,0.218944,0.0164791,-0.162385,-0.0550081,-0.0395316,-0.0363772,0.0150469,0.176423,-0.179878,-0.0845816,0.0674119,-0.245397,0.0742926,0.154313,-0.301101,-0.0803692,-0.219816,0.0823272,-0.0356511,-0.0116952,0.0976499,-0.00175139,0.0589007,0.0695779,-0.0768541,0.0573036,-0.117412,-0.151959,0.0572442
44,-27.8708,-0.0783757,-0.0417757,-0.0192992,-0.00948503,-0.123786,-0.129281,0.128468,-0.203735,-0.0461425,-0.116966,0.0805655,-0.0427634,-0.154734,0.0764075,-0.184597,0.0639025,0.071057,-0.00153176,-0.0231428,-0.033545,-0.0475067,-0.0144684,-0.0184003,-0.317826,-0.0214175,0.110264,0.0460265,0.111472,0.063907,0.127613,0.15734,-0.0716141,-0.0467599,-0.0876923,0.176607,0.127192,0.188653,-0.069335,-0.252535,0.045855,0.0146945,-0.0715115,-0.0978738,0.0398074,0.0553331,-0.171484,-0.155625,-0.0997704,-0.0662611,0.0483775,-0.137231,0.0259504,0.0855459,-0.0896827,-0.0366791,-0.109257,-0.10415,0.146741,0.0699984,0.24879,-0.0459673,0.0738246,0.0276432,-0.029074,0.0476819,-0.299408,0.221143,0.0135888,-0.237272,-0.0349782,-0.114779
45,27.2857,-0.191351,0.240879,-0.159272,0.0741522,-0.0142893,-0.0266242,-0.0445094,0.0342619,-0.0632558,0.0861072,-0.0178105,0.172149,0.119683,-0.161762,-0.024264,0.324012,-0.208346,0.10679,0.0672905,-0.0310203,0.0612277,-0.0382563,-0.0365157,0.0829931,-0.0788893,0.0518143,0.181263,-0.272492,-0.15712,0.039186,0.0833294,-0.0631394,-0.0171921,0.176842,0.041836,0.105469,-0.132725,-0.0745777,-0.027962,0.0409477,-0.0598928,-0.191557,0.00342575,-0.0827216,-0.155959,-0.0722925,-0.165075,-0.00686632,0.0307047,-0.108288,0.00582694,-0.0283509,0.10941,-0.0709556,0.132336,0.0925733,-0.142613,-0.0658713,0.064725,0.155294,-0.057328,-0.0774943,-0.303005,0.104324,0.0257302,-0.0211908,-0.118888,0.0530561,-0.0939215,0.167013,-0.0754266
46,-25.97,-0.188275,-0.0823298,-0.13672,-0.0160597,0.0185889,0.141372,0.139679,0.159237,-0.0693511,0.161162,0.0918741,-0.0180732,-0.0613516,-0.0162522,0.0715759,0.0866089,0.0688819,-0.205214,0.0555306,-0.188157,0.284769,0.149839,0.0208736,-0.0823083,0.0668135,-0.171931,-0.0363251,-0.100203,0.0218135,-0.0566092,0.044175,-0.0345826,-0.0693518,-0.0487143,0.0440199,0.0860773,0.121312,-0.259065,-0.0630394,-0.174916,0.140355,-0.00877361,0.10666,-0.18388,-0.0512521,-0.0351837,0.0644657,-0.0129987,0.000717781,0.0535747,0.061132,-0.119219,0.25275,0.190455,-0.0915883,-0.0966488,-0.0682369,-0.104926,0.135836,-0.253686,0.157776,-0.0180182,0.138248,-0.0191264,0.0103136,-0.0394626,-0.137763,-0.0962429,-0.196039,-0.11241,-0.01335
47,25.6045,0.0987758,-0.0779604,0.183074,-0.129541,-0.0268378,0.0450905,-0.159021,-0.200923,-0.153489,-0.152072,0.00335666,0.145127,-0.00931457,-0.169024,-0.0922422,-0.222669,-0.0158154,-0.0954121,-4.54319e-05,0.0403652,0.149515,0.109254,0.00562098,-0.0556124,-0.0723457,-0.0497602,-0.197282,-0.138663,-0.191125,-0.056238,-0.10062,-0.0617937,-0.327938,0.273482,0.0984749,0.0321471,-0.043525,-0.0662452,-0.200007,-0.137356,0.0750778,0.0169408,-0.0354528,0.082246,0.00217566,0.143684,0.0543377,0.0641173,-0.268796,0.00895464,-0.0381795,0.1079,-0.121564,-0.0605297,-0.067796,-0.124351,-0.0589534,0.0919235,0.126829,-0.0914423,-0.0191278,-0.102416,-0.209068,0.0175453,-0.0362269,0.10762,-0.0289942,0.0883513,-0.0803065,-0.000275743,-0.00421228
48,-23.8897,-0.133188,-0.114635,0.00978543,0.0693714,0.0427108,0.0092069,-0.0698521,0.112833,-0.279628,0.116847,0.172561,-0.102922,-0.0194294,0.0571304,-0.127011,0.172855,0.0496922,0.103228,-0.0426069,0.0691503,-0.0225166,-0.0208708,-0.0556562,-0.0981836,-0.0323293,-0.222716,-0.285391,0.156317,-0.196762,-0.176592,-0.00827708,0.0646533,-0.0327319,-0.211729,0.0693654,0.0658821,-0.0744633,0.132273,0.0366134,0.298098,-0.0137603,0.0140767,-0.0669142,-0.105335,-0.139887,0.0660062,-0.025938,-0.0624206,-0.18404,0.255778,-0.155155,-0.0457793,-0.00554493,-0.0927218,-0.0284076,0.0519904,-0.0528596,0.0696314,-0.0774027,-0.0598845,0.0321164,-0.0790641,-0.0194254,0.255188,0.0884825,0.00833576,-0.0691538,-0.0523245,0.127194,0.162197,0.0220373
49,-22.6202,-0.0844919,0.18889,-0.0602879,-0.199675,-0.0411787,0.199899,0.0449083,-0.0580782,-0.0825973,-0.0241345,0.237799,-0.163755,0.132702,0.0177781,0.00577935,-0.0404521,-0.0279965,0.233675,0.03186,-0.0789153,-0.128659,0.150891,0.392922,0.0842569,-0.120529,-0.0591361,-0.0307102,0.00209246,0.195325,0.0821118,0.114719,0.0646659,0.0400944,0.108191,0.290624,-0.00953219,-0.0695039,0.10906,-0.0315538,-0.0195086,0.0965434,0.0967114,0.133832,-0.0414721,0.0537793,0.0995989,0.112373,0.0795552,-0.215179,-0.131934,-0.0257193,-0.0117974,-0.0219722,-0.00088233,-0.00180143,-0.0281493,-0.214931,-0.147609,-0.175819,0.128046,-0.0417046,0.0695348,0.0490027,-0.0348124,0.0128982,-0.034995,-0.0605727,-0.142836,0.0642728,-0.0686624,-0.00199532
50,22.4926,-0.0454801,0.0895546,-0.0363254,-0.0835304,-0.0481198,0.10623,0.0756795,-0.152031,-0.0554081,0.0251657,-0.248241,-0.0474192,0.101868,-0.00746176,0.0984883,-0.049313,0.0116329,0.150154,-0.245126,0.0366723,0.0574671,-0.0745727,0.195066,-0.0417893,0.0856325,-0.0367958,-0.00300346,-0.0796008,-0.239361,-0.14349,0.102569,-0.103829,-0.0349939,0.0231129,0.297684,-0.19247,0.273583,0.123164,0.259087,0.00870252,-0.0909815,-0.125051,-0.0897249,-0.0680098,-0.05257,0.0688901,0.0757607,-0.133039,0.150415,0.0609689,0.0399489,0.0712749,0.120934,-0.146739,-0.108576,0.0231955,0.183901,0.0140023,0.106937,0.0498692,0.0443299,0.0831809,0.0491914,0.139766,0.038313,0.0791109,-0.00642387,0.12751,-0.0980042,-0.236386,0.00883312
51,21.8966,0.148262,0.265201,0.0549891,-0.0395616,0.0461618,0.152524,0.060538,0.0339948,0.101491,-0.0295561,-0.00792576,-0.0255654,0.00873021,-0.125688,-0.0771796,0.286479,0.073797,-0.100422,-0.0596022,0.0364171,0.0229109,0.161833,0.183133,-0.040093,0.0266011,-0.0070346,0.0253878,0.0535807,0.0362773,-0.000211541,-0.262878,0.101555,-0.0297206,-0.0606479,-0.131253,-0.0754505,0.119291,0.0292884,-0.0156929,-0.1151,0.260099,0.00132965,-0.275209,0.144381,-0.105177,-0.19812,-0.145638,0.0450334,0.0713611,0.0673167,-0.103476,-0.0184854,-0.17833,0.0545309,-0.0399685,-0.018958,-0.163533,-0.0481564,0.064994,-0.0204095,-0.256146,-0.0157642,0.121875,0.274215,0.113141,0.0635305,-0.0564038,0.128134,0.0271173,-0.103954,0.031085
52,-20.1818,-0.0131592,0.10628,0.0891142,-0.201941,0.00558458,-0.0750727,0.154618,-0.0954971,0.00877105,-0.0178057,0.0324641,0.0646653,0.021341,0.105744,0.0376247,0.0297607,-0.196499,-0.0927237,-0.0338315,-0.0349244,0.070742,-0.154174,0.00254821,0.225262,0.147747,-0.17867,0.102537,0.213221,-0.139108,-0.0453407,-0.028471,0.00373781,-0.146355,-0.0310725,-0.189351,-0.142378,0.0847337,0.1213,0.0925632,0.133901,0.118927,0.0931283,0.0153713,0.156279,-0.248099,0.0581015,-0.0917616,-0.211224,-0.156999,-0.161072,0.00686765,-0.127211,-0.000788966,-0.0413058,-0.0216652,-0.0700715,-0.152526,-0.0378174,0.24774,0.0239121,0.108096,-0.0486507,-0.0582688,-0.21416,-0.061135,-0.174134,0.0542014,-0.240958,0.0602713,-0.0444424,-0.0601714
53,18.9596,-0.168981,0.0122361,0.03448,0.0493249,0.0745655,-0.26761,-0.135571,-0.182514,-0.0674289,0.157662,-0.0461169,-0.0781735,0.113689,-0.153723,0.167996,0.0905223,0.0678442,-0.0892147,0.17645,-0.030622,0.0848353,0.0374464,0.0461302,0.134213,0.0276554,0.119518,-0.0606699,0.0474048,-0.0687099,0.233554,0.109302,-0.0398561,-0.0788796,-0.143054,0.00520859,-0.0412559,-0.108901,-0.0512748,-0.0347354,-0.0982566,0.0418335,-0.0196153,-0.111389,0.0347817,0.275329,0.190417,-0.296875,-0.0683168,-0.101697,0.13489,0.04011,0.0111469,-0.100908,-0.123365,0.0935589,0.0319864,0.0305579,-0.158807,0.073566,-0.071748,0.0966531,0.254895,0.103252,0.0906931,0.0703441,0.0765043,0.0378471,-0.106622,0.145062,-0.191453,-0.0999626
54,18.106,0.0727737,0.00680818,-0.103702,0.00736105,-0.0438058,0.199842,0.096609,-0.0258209,0.142487,0.112057,-0.00268204,0.0674398,0.12274,-0.247059,0.0254472,-0.135726,0.112254,0.152818,-0.0519108,-0.137223,0.103048,-0.203659,-0.159662,0.00773355,-0.0218603,-0.140946,-0.011453,0.0544629,-0.13115,0.0511614,0.211164,-0.153966,-0.0220207,0.0487524,-0.12925,-0.0312792,0.0980571,0.127289,-0.0866178,0.130602,0.195223,-0.0228048,0.121689,0.116761,0.152683,-0.0498553,-0.116906,0.181602,-0.140651,0.0325027,-0.226151,-0.0504256,0.181698,0.181751,0.227202,0.0123993,0.0240876,-0.00859712,-0.0830758,0.00383287,-0.0696313,-0.0953262,0.122285,0.121998,-0.181606,0.106357,0.210168,0.0664843,0.0634072,-0.0232231,-0.0339225
55,-16.434,-0.0521909,0.0845007,0.335356,-0.150384,0.0269376,0.0249007,-0.0213606,-0.127837,0.113558,0.19502,0.0828305,-0.069363,-0.0717264,0.0818992,0.042166,-0.0911278,0.117424,-0.0530421,0.0313932,0.113432,-0.158985,0.0856389,0.179406,0.00926137,0.22914,0.0278174,-0.142897,0.0152564,0.0248284,0.176668,0.0113866,0.00104932,-0.109209,-0.0692999,-0.0397787,0.242375,0.072973,-0.00112367,0.154054,0.095891,-0.0562161,-0.0645652,0.10847,-0.048774,0.0683983,-0.0747991,-0.139508,-0.123827,0.0535965,-0.146994,0.0201078,0.00884693,0.0783988,0.064768,0.0980783,0.0701029,-0.0297287,0.0131121,0.0434754,-0.003464,0.0884508,-0.139127,0.0172248,0.115923,-0.299029,0.11114,-0.188846,0.207546,-0.150019,0.232298,-0.136421
56,15.8397,-0.00254414,-0.0386122,0.0415684,0.0798441,0.175435,-0.0291277,0.0578322,0.131311,-0.137939,-0.0577138,-0.183242,0.0792754,-0.0539179,0.013076,-0.0176292,0.0863375,0.0919361,0.110824,0.0645116,0.0920306,0.0499414,-0.0190088,0.11515,0.19733,0.231285,0.00884405,-0.0261218,0.114186,0.116932,0.0171409,0.126089,-0.0701361,-0.171244,-0.0437586,-0.0480563,0.336963,0.0573951,0.113224,0.108863,-0.238979,-0.177665,0.0596886,0.00861431,0.100073,-0.104821,0.0599448,0.0738268,-0.0283834,-0.142307,0.020165,-0.10924,0.0322774,0.118654,0.16254,0.138247,-0.178695,0.16544,-0.0347755,-0.152712,0.0368848,-0.286552,-0.0764177,-0.153969,-0.0294811,0.220227,-0.0163909,0.0217028,-0.030582,-0.0491431,-0.151206,-0.0999411
57,-15.0525,0.189421,0.0796177,-0.340888,-0.0977235,-0.244651,-0.12443,-0.142201,-0.0472261,-0.0635723,0.235098,0.0134634,-0.170675,0.053592,-0.00165809,-0.0743259,-0.0510576,-0.000721209,-0.0561541,0.113188,-0.0367002,0.0113509,0.0470354,0.106274,0.167243,-0.0481221,0.210659,0.0638062,-0.0987479,-0.151362,-0.0049211,-0.0993166,-0.153721,-0.0634259,-0.0207676,-0.0928394,0.190955,0.0580295,0.0526725,-0.0532164,0.0449949,0.0262292,0.177332,0.0110987,-0.178568,-0.101468,0.0755785,0.0199439,-0.120673,0.0169244,-0.0581733,-0.0322634,-0.108056,-0.0189799,0.0777092,-0.0868037,-0.249034,0.122334,0.279724,0.0238008,0.104365,-0.0406111,-0.0796107,0.24331,-0.0169969,0.0728554,0.0459263,0.0105872,0.0816768,0.127473,0.0903363,0.00217716
58,12.7574,-0.198607,0.162088,-0.0711415,-0.175249,0.303919,0.0590562,-0.0238221,-0.135845,0.0762924,-0.0156851,0.0875394,0.265073,0.201742,0.0144503,-0.122435,-0.101862,0.0862679,0.15216,0.0294976,-0.0447575,0.00764073,-0.0232356,0.0340248,0.139488,0.00619867,0.111974,0.03964,0.231451,-0.0028787,-0.281521,-0.210247,0.0114804,0.18284,-0.129497,-0.102695,0.188345,0.144546,-0.120081,-0.173412,0.0771302,-0.0638008,-0.00878617,0.0824994,-0.142039,0.187544,-0.0176313,-0.0107286,-5.48085e-05,-0.00940432,0.145467,0.151662,0.0955114,0.0026371,-0.0715388,-0.0163273,-0.091838,-0.011969,-0.0150575,0.114595,0.015963,0.0225378,-0.0382476,-0.0694685,-0.0250754,0.0721539,0.10919,0.0988395,0.032347,-0.0790441,-0.00858421,0.174474
