Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59
35,29.9211,-0.0497232,0.065116,-0.0928377,0.0636092,-0.0903168,-0.102084,0.0726234,-0.325141,-0.160854,0.200747,-0.172919,0.166586,0.180489,-0.150083,-0.128464,0.0957149,-0.101021,0.244341,-0.0828581,0.0838492,-0.0677929,0.0116282,0.00629453,0.100147,-0.0735899,0.208137,0.239376,0.0732283,0.0957633,-0.0751896,0.0181803,0.111213,-0.320109,0.0521773,-0.088352,0.0298733,-0.124934,0.0574298,-0.118375,-0.0673869,-0.0260161,0.0675309,-0.109654,0.207054,-0.0576647,-0.0395902,0.132688,0.0740429,-0.0573643,0.00619192,0.0690826,-0.165873,-0.22478,0.0237745,0.102451,0.00902279,-0.145602,0.0291616,-0.201266,0.0981253
36,-26.8176,0.102557,-0.0275507,0.0101629,0.139003,0.247078,-0.0517936,0.127005,0.0957359,0.0937471,0.325122,0.188788,-0.118029,0.0105491,-0.228693,-0.139522,-0.00687305,-0.0834256,0.114343,0.0947923,0.0518341,0.152756,-0.0315668,0.101788,-0.209075,0.204461,0.0593609,0.143061,0.0554819,0.00192464,-0.0996923,-0.0349568,-0.0343477,0.0201365,0.00920344,0.189877,-0.111314,-0.0536708,0.179634,-0.130744,-0.12317,0.0848332,0.0293696,0.0448423,-0.030137,-0.0144228,-0.126138,-0.150915,-0.0794546,0.0815674,0.102428,0.0728769,0.11807,0.0306265,0.0383641,0.0169966,-0.30073,0.121319,0.357534,-0.0204538,-0.0890028
37,26.6651,0.0436101,0.0505937,0.208898,0.10578,0.012319,-0.0311721,-0.430126,-0.207994,0.00286698,0.110564,-0.062208,-0.126308,-0.0733517,-0.111114,-0.105969,-0.168459,-0.00191312,-0.125747,0.107544,0.221028,-0.0753848,-0.00489481,-0.0102341,-0.105573,0.111125,0.132571,0.00797125,-0.154394,-0.0755184,-0.0219281,-0.13634,0.106121,-0.0570219,0.0179743,-0.116008,-0.0234067,-0.0135195,-0.0321537,-0.297095,-0.0397599,0.0159404,0.0396712,0.00552942,-0.00208007,-0.0255961,0.152342,0.11805,-0.0367058,0.206471,0.0279537,-0.00442838,0.218573,0.019288,-0.0259544,0.0222264,0.314862,-0.0515101,-0.0632534,0.182212,-0.239759
38,-26.1184,-0.048454,-0.0401126,0.0942993,0.0581131,0.0424122,-0.0651315,0.0589349,0.10388,-0.236944,0.17431,0.0244418,-0.173845,0.0949402,0.0616356,-0.0136241,-0.0678881,0.0721105,0.135608,0.152225,-0.147023,0.213288,-0.113855,-0.138841,0.146348,-0.173199,0.0450602,0.196484,-0.0770258,-0.291474,-0.0687271,0.184276,-0.154038,-0.0698026,0.185982,0.239804,-0.117914,-0.0146701,-0.0793315,-0.14552,-0.039911,-0.0221289,-0.0498296,-0.0543161,-0.118508,0.185204,0.200401,0.0731233,0.144378,-0.218592,-0.00882202,-0.0154623,-0.116826,0.0259313,-0.17683,-0.052113,0.11994,0.0896692,-0.0966814,0.218832,0.0148368
39,-24.4957,-0.109807,-0.180997,-0.0849061,0.120981,0.0672383,0.177339,-0.0451632,0.0815845,-0.187353,0.0837129,-0.024927,0.133831,0.0733364,0.11282,-0.1301,0.0673243,0.0201342,-0.018959,-0.272231,-0.0231083,0.127956,-0.0859402,0.232039,0.0696628,0.28511,-0.0855272,-0.214893,0.0981497,0.0193985,-0.224376,-0.0339491,0.0594907,-0.204775,-0.115298,0.0462255,-0.115287,0.33353,-0.140142,-0.0219392,-0.112996,-0.0922698,0.21488,0.194341,0.00464916,0.118587,0.010481,0.0466881,-0.0124863,0.0373429,-0.0399707,0.0328118,-0.0667973,0.100181,-0.206916,-0.10245,0.112607,-0.13246,0.0577578,0.00456879,-0.0393037
40,24.0826,0.0286395,0.112638,-0.0734131,-0.189322,0.272218,-0.0733472,-0.121106,-0.0900006,0.136126,-0.057021,0.115678,0.176901,-0.117802,0.121752,0.103031,-0.0163039,0.0405991,0.190202,-0.0373385,-0.226766,-0.0821653,0.0633802,-0.147211,0.150292,0.157698,0.271186,0.0443033,0.274573,-0.0942719,0.184281,-0.0322984,0.152505,-0.0673736,-0.101366,0.151952,-0.176091,-0.0417352,-0.179621,0.0906574,0.0427116,0.262502,0.255413,-0.0604362,-0.092175,-0.0126797,0.0742651,-0.0805952,0.125633,0.0562743,-0.0613848,0.0214824,0.0619176,-0.062948,-0.0258038,0.0490431,0.137848,0.0917833,0.10849,0.037093,-0.0484524
41,23.2912,-0.124109,0.0694013,0.125829,0.231598,-0.0451283,-0.0208227,-0.256431,-0.0391124,-0.0105006,-0.250667,-0.00763495,-0.131093,-0.400233,0.21973,-0.0908895,0.0389963,-0.0937534,0.196818,-0.0869322,0.0973818,0.0159903,-0.128304,-0.0752989,-0.230785,-0.0205809,-0.0131746,0.00319952,0.0334692,-0.0370502,0.0177277,0.0935467,-0.142348,-0.0184725,-0.0102197,0.12971,0.165236,-0.0536003,0.0164589,-0.00271995,-0.0950059,0.116234,0.165139,0.277634,0.0370229,-0.019151,-0.0833869,0.0843122,0.113473,-0.129565,0.0354849,0.0792835,-0.266294,-0.112551,0.134972,0.0378786,-0.141909,-0.0767198,0.0827658,0.0653461,0.0383914
42,-22.8614,-0.177981,0.156578,0.114929,-0.0785551,0.00892117,-0.0594012,0.0224337,0.221248,-0.041372,-0.0433815,0.133591,0.0566498,-0.182119,0.0584589,-0.205884,0.129781,0.0289535,0.180446,0.192497,-0.0278799,0.00232366,-0.0430098,-0.0645177,0.126174,-0.052299,0.0692289,0.132105,-0.0849874,-0.105179,0.00464292,-0.0467199,0.205644,0.100389,0.192422,0.00982766,0.0493566,0.143048,-0.113218,0.102583,-0.254186,-0.345349,-0.00211144,0.0562634,0.0873135,-0.196369,-0.0502388,-0.146354,-0.104364,0.331432,0.0337248,-0.0552524,0.0394279,-0.138508,-0.108238,-0.120763,-0.0149344,-0.0845562,-0.105929,-0.163225,-0.0463886
43,19.6204,-0.0684734,0.0456414,0.0947315,-0.111146,-0.129212,0.178764,-0.0583543,0.0415005,0.154605,-0.108124,-0.333431,-0.264997,0.0476127,-0.0863861,-0.228972,0.210801,-0.285929,1.08694e-05,0.000134288,-0.284745,0.145659,0.142648,0.0591078,0.0514287,-0.0538427,-0.0135617,-0.0248289,0.134333,0.0810046,0.0504065,-0.0654632,-0.160007,-0.0255546,0.0214793,-0.104591,-0.169151,0.0207984,-0.0642899,0.0198024,-0.181967,0.0447253,0.0579976,-0.169655,0.0650008,0.222268,0.116048,-0.129802,0.110733,0.107058,0.139323,-0.0898557,0.104463,-0.0989542,0.134906,-0.0105064,-0.0708692,-0.0876412,0.0469049,0.144395,-0.0213566
44,-19.0846,-0.0217514,-0.0216924,0.0440612,-0.136102,0.16993,0.00233498,0.0420723,-0.258978,-0.272465,0.149296,-0.139416,-0.0772821,-0.0404765,0.0830008,0.0151878,-0.0880979,0.102067,0.0779551,0.0131544,0.12171,0.0694024,0.135313,-0.163185,0.0380732,-0.0631167,0.0791931,-0.119616,-0.00882874,0.0359314,0.00574079,0.297254,0.0276414,0.104539,-0.164777,0.107613,0.207046,0.19665,-0.0871246,0.0567519,-0.0278766,-0.0780224,0.0868258,0.00899528,-0.0640151,0.239653,-0.0391417,-0.0248252,-0.112237,0.128074,0.323561,-0.135154,0.159958,0.147658,0.297177,0.0998427,-0.0606763,-0.00222062,-0.00425713,-0.117858,0.0961159
45,17.5785,0.0890805,0.031494,-0.0612576,0.153601,0.299472,-0.0153774,-0.0291727,-0.161804,0.110839,-0.185058,-0.176816,0.129845,0.0339482,0.209071,0.00238784,-0.161723,-0.0926901,-0.059089,0.200669,-0.0804994,0.243127,0.230271,0.0533632,-0.0310558,0.0108747,-0.026646,0.0114748,0.0297309,0.167872,0.108151,-0.018947,0.123619,-0.00977663,0.0617829,-0.111893,-0.031461,-0.0668314,-0.216852,-0.201836,-0.117748,-0.263003,-0.142137,0.0625519,-0.00661097,-0.141918,0.0746364,0.0205555,0.0768382,-0.136249,0.144522,0.0411024,-0.144369,0.20749,-0.188505,0.0914243,-0.1991,0.0963198,0.00185446,-0.0439377,-0.0171102
46,-16.0841,-0.0951633,-0.0398549,0.111131,0.0538174,-0.00397367,0.0545043,-0.144836,0.0893792,0.0162772,0.0633793,0.0541252,-0.198654,0.15632,-0.169976,-0.0963796,-0.0990967,0.190783,-0.0226585,-0.0391046,-0.0013842,0.0656221,-0.0842776,0.0439975,0.060789,-0.185931,-0.0671856,-0.108351,0.145817,-0.192393,0.201621,0.00211896,0.320931,-0.0331448,-0.0258044,-0.0254356,-0.196249,0.19412,-0.149532,0.117249,-0.0450579,0.220437,-0.152923,0.0436125,0.0595896,-0.179578,-0.0505083,0.171002,0.042023,-0.175379,-0.0074749,-0.00370966,-0.00780281,0.018638,0.150972,0.264867,-0.241558,-0.100562,-0.0929763,-0.17534,-0.150965
47,14.3249,0.0857538,0.0313645,0.0986892,0.0732397,-0.163598,0.322254,0.17084,-0.057471,-0.235625,-0.0951141,-0.0601452,-0.0113222,-0.160007,-0.0246884,-0.0148243,-0.118941,0.188464,0.103899,-0.0473363,-0.162474,-0.00466861,0.109288,0.0507693,-0.0438247,0.151171,-0.156337,0.135518,-0.109731,-0.00361795,-0.135281,0.161642,0.233219,0.159861,-0.00901316,-0.190621,-0.101202,-0.165186,-0.233363,-0.0269572,-0.0140012,0.105774,-0.13899,-0.0358674,-0.0766359,0.0777063,-0.152365,0.0703224,0.0469095,0.0982855,-0.0381378,0.124688,-0.0434359,-0.210925,0.0630121,-0.0372716,0.103091,0.239507,0.218059,-0.0355611,-0.111662
48,-14.0222,0.026889,-0.0126,0.0551732,0.185072,0.102727,0.0379956,0.0499003,0.0438296,0.116225,-0.0884272,-0.161596,0.0298149,0.0159426,0.0531827,-0.0333442,0.158729,0.0543679,0.167569,0.0200585,0.0869463,0.0874205,-0.170617,-0.0737803,-0.104091,0.166656,0.140531,-0.103964,-0.109332,-0.108013,-0.057112,0.116693,-0.158875,0.147755,-0.0836613,-0.0961405,0.00645804,-0.0147516,-0.0441308,0.0544681,0.157967,0.11372,0.0752384,-0.303581,0.159909,-0.0180675,0.221043,0.15922,0.0222735,-0.106852,0.0528406,-0.0244213,0.151497,0.0074607,-0.121814,-0.263375,-0.0907806,0.0482942,-0.111911,-0.423619,-0.217869
49,12.4723,0.190255,0.0866064,-0.0819528,-0.0389799,0.227941,0.0305819,0.0121449,0.0831109,-0.00278366,-0.202855,0.0368169,-0.0311596,0.0569621,0.0400772,-0.129049,0.0324794,0.244094,0.0618302,0.0872879,-0.00640204,0.219204,-0.12239,-0.0109258,0.0486153,-0.106766,-0.066088,-0.0827643,0.152259,-0.0594276,0.0974229,-0.060094,0.0195017,-0.0112385,0.116911,-0.173571,0.10327,0.153315,0.227494,-0.261412,0.181303,0.0351754,-0.103441,0.14952,0.280111,0.157582,-0.00027887,-0.0391739,0.0925266,0.0403321,0.0183301,0.236607,0.1389,-0.126415,0.117401,-0.0420938,0.243137,-0.0473851,0.144042,-0.0571308,0.223162
50,-11.3014,0.0261728,0.0212526,0.283847,-0.263069,0.219863,0.0409783,0.0674867,-0.0550585,-0.00662136,-0.0658969,-0.192545,-0.30053,0.117759,0.0546276,0.121469,0.105794,0.109426,0.159106,-0.0433682,0.144664,-0.213708,-0.0288229,0.142442,-0.0280657,-0.0221083,-0.0713775,0.0970918,-0.228151,0.00177602,0.157245,0.0650182,-0.060124,-0.134441,0.0481736,-0.182291,-0.17614,-0.0318274,0.0554109,-0.0278295,0.0328772,0.0437265,0.196479,0.160624,-0.139625,0.00518934,-0.176055,-0.130718,0.0585764,0.057633,-0.114498,0.0461363,-0.0232453,0.143653,-0.296365,0.0318965,-0.0736176,-0.0678861,0.00746648,-0.121706,0.0904043
51,-10.2286,0.10074,-0.117068,0.0625629,-0.0670254,0.0225231,-0.106449,-0.055738,0.141773,-0.0652036,0.0624281,-0.141135,-0.0222701,0.136455,0.151877,0.151097,0.19306,0.0779461,-0.00307522,-0.0950832,-0.126563,0.151378,0.096026,-0.0890094,0.00741997,0.0416836,0.000275612,-0.0870705,-0.15548,0.0274711,-0.0216413,-0.0330469,-0.0351267,0.0754611,0.0685204,0.196821,-0.253844,-0.267001,-0.0206194,-0.0971544,0.0991467,-0.0951687,0.142138,0.115034,0.329661,-0.150706,-0.00459262,0.119411,-0.221798,0.224269,-0.101675,0.0847239,-0.187525,0.0698615,0.334478,0.113396,0.0352537,0.0402719,-0.0606687,0.00539114,-0.113887
52,7.86294,0.196649,0.0150218,-0.122521,0.0653784,-0.168198,0.107526,-0.00435777,-0.0953451,0.139562,0.0556622,-0.0201759,-0.0302328,0.0151485,0.116726,-0.192177,0.0963048,0.123188,0.0678551,-0.121153,0.0951552,0.0657441,-0.0262519,0.136094,0.31839,-0.118835,0.0502135,0.206267,-0.0942401,0.0810324,0.215584,-0.177773,-0.142594,0.0520744,-0.0660402,0.189411,-0.0245964,0.0170511,0.0356725,0.0601706,0.0197603,-0.0172646,-0.0482433,0.108057,-0.212259,-0.170215,-0.177409,0.206236,0.201597,0.0738256,0.233012,0.00593698,0.018981,0.207567,0.110719,-0.247527,0.127366,0.0702509,0.0446517,-0.0382014,-0.118156
53,-7.85901,0.134517,0.0584874,-0.0445709,-0.0469043,0.145776,0.214794,0.111849,0.0854614,-0.0570667,0.06964,0.081211,-0.0173738,-0.0339675,-0.0739595,0.277427,0.0694079,0.0267916,0.0469702,0.0595929,-0.0436181,0.0744886,0.0377534,0.00115676,-0.129368,0.00222039,0.105788,0.0785011,-0.120193,0.06763,-0.0349481,-0.385184,0.105078,-0.0271936,0.13246,-0.0641547,0.146779,-0.162185,-0.129902,0.141539,-0.299396,0.182848,0.0676143,0.218858,0.0300886,0.176727,0.0899809,0.273901,-0.0467472,-0.15998,0.069959,-0.108724,0.10682,0.0285163,0.0793557,-0.134303,-0.0080471,-0.20049,-0.145149,-0.00138935,0.11938
54,6.71129,-0.151831,-0.285496,-0.0796608,-0.190539,0.088195,0.128242,0.0135543,-0.0922989,0.0181302,-0.161908,0.0906143,-0.0414562,-0.0517591,-0.027134,-0.112949,-0.131034,-0.0439238,-0.26562,0.295978,0.0509716,-0.0248217,-0.224219,-0.228047,0.13725,0.0740015,0.0486604,0.0886348,-0.0750091,0.205664,-0.195758,-0.0102532,-0.0237879,-0.0803612,0.0424906,0.0914688,-0.151938,-0.147448,0.0659305,0.170152,0.0938202,-0.00940639,-0.0535665,0.146865,0.0545481,0.183827,0.0147317,0.0629437,0.257561,0.115187,0.017949,0.0242,-0.0785963,-0.00324579,0.0135907,0.0986241,-0.032322,-0.133467,0.0681336,-0.208467,-0.174381
55,-5.31993,-0.020705,0.298794,-0.0749766,0.035057,0.0599207,-0.0481523,-0.119332,0.153691,0.183449,0.13232,-0.177946,0.0701406,-0.193976,0.0348486,0.0213387,-0.00410018,-0.101527,-0.150708,-0.0795803,-0.114943,-0.12923,0.0805313,0.0461473,0.0510509,0.0242044,-0.1766,0.337456,-0.165834,-0.0950593,-0.0693815,0.0444372,0.0899058,-0.100278,-0.135952,0.0963997,-0.121994,0.18757,0.100378,-0.0279289,0.194768,-0.0697467,-0.0614729,0.171941,0.044941,0.258439,0.122782,0.258804,-0.0292324,0.0340969,-0.0509706,-0.065295,0.103203,-0.0630396,0.0159326,0.0833889,-0.14261,0.150017,-0.045923,-0.176161,0.150376
56,5.00469,0.140577,0.00553287,-0.00151036,-0.073313,0.03433,0.129983,0.0164969,0.0417855,-0.0321538,0.118498,0.314665,-0.0689363,0.0927345,0.137459,-0.158184,-0.138323,-0.127249,0.0272984,-0.211331,-0.018964,-0.248994,-0.107215,0.101274,-0.160658,-0.233967,0.0422344,-0.146178,-0.0871398,0.116775,0.154685,-0.117325,-0.0898952,-0.0859781,0.0633403,0.00669544,0.030495,-0.0432317,-0.221591,0.013274,0.0908644,-0.196149,0.101033,-0.0339883,0.0484247,0.174365,0.208171,-0.00609536,-0.00344202,0.0429244,0.189513,0.245567,-0.0322344,-0.207082,-0.0232552,0.101815,-0.0846838,0.259827,-0.0862859,-0.0807716,-0.0924021
57,-4.21652,0.163213,-0.00257801,0.0503809,-0.174069,0.0320422,-0.201025,0.0152085,0.174554,-0.117799,0.206955,-0.352802,0.140538,-0.0870278,0.051246,-0.119371,-0.196155,-0.0911415,-0.0291632,0.0402712,0.0277966,-0.0137099,-0.187491,0.0391845,-0.232238,-0.0641179,0.0960158,-0.0433627,0.129502,0.145389,0.278518,0.115146,-0.0175615,-0.0835003,0.00863939,-0.0241464,-0.0402547,0.000275501,-0.0318555,0.244684,-0.0790945,0.0611188,-0.260563,0.14144,0.0981972,0.0705304,-0.0316069,0.0252071,-0.0783587,-0.0169264,-0.131863,-0.113166,-0.096017,-0.00989291,-0.0307835,-0.243,0.1442,0.0306367,0.147176,0.0175249,-0.154898
58,-1.66406,0.161091,0.0754157,0.265492,-0.0903778,-0.104317,-0.0886129,0.0590013,-0.17477,0.174652,0.0775008,0.169241,-0.0429428,0.0592302,0.0723066,-0.0678865,0.101538,-0.0788739,0.0351186,-0.108619,-0.0691517,0.130952,-0.0200773,0.136577,-0.019516,0.17141,0.259823,-0.0571947,-0.109973,-0.112913,-0.112345,0.0156125,0.285882,0.126528,-0.0977824,-0.0517434,0.0389461,0.00748013,0.0530176,0.0736949,0.231966,0.0278244,-0.271221,0.12146,-0.00951088,0.155513,0.170253,-0.145239,0.0837485,0.0554121,0.0919346,-0.0486425,-0.361044,0.0673358,0.00275037,-0.0696467,-0.0525724,-0.183267,-0.0615275,0.063774,0.0769053
59,-0.94712,0.108121,-0.113987,-0.0165886,-0.169505,0.163747,-0.144419,0.0374008,-0.213791,-0.134536,-0.159115,0.110592,0.00358822,0.205344,-0.0100113,-0.116336,-0.0620998,-0.208903,0.125179,0.085953,-0.213634,0.0435271,-0.151168,0.169287,-0.0151508,0.0921561,-0.234283,0.0852873,-0.0484322,-0.211911,0.0515158,-0.041835,-0.123507,0.0470536,-0.317931,-0.0541294,0.162809,-0.0277289,-0.0191625,-0.0562299,-0.0368034,-0.119717,0.017054,0.107031,-0.104095,-0.109448,0.0129466,0.176306,0.0249976,0.0410433,-0.248491,-0.190466,0.0998549,-0.199981,0.18138,-0.0512057,-0.083119,-0.0376097,-0.0830656,0.0321822,-0.109885
