Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68
30,44.2383,0.164631,0.050083,-0.256469,-0.119305,0.12131,0.00400243,0.0385485,0.0214667,-0.066611,-0.00808345,-0.196311,0.263377,-0.0490248,-0.0639714,-0.0332833,0.017361,-0.0257231,-0.0873203,0.105287,0.193025,-0.152015,0.0803648,-0.108194,0.211917,0.00231777,-0.00829259,0.117759,-0.126716,-0.131161,0.257396,0.125841,-0.108884,0.0111494,0.0134196,-0.0973413,-0.0167482,-0.128035,-0.199758,0.0206758,0.121411,-0.134578,0.0994858,0.0772241,-0.233276,0.0479314,0.0577075,-0.148107,0.0498638,0.129547,0.0738352,0.216429,-0.0580975,0.0018556,0.118317,0.050428,-0.0620709,0.238548,-0.0592897,-0.118238,-0.0928951,0.166943,-0.0848521,0.0330563,-0.0043159,0.0761149,-0.116926,0.0381135,-0.155111,-0.111475
31,-43.0922,0.0091256,0.0532795,0.122684,-0.0137206,0.13682,0.0248645,-0.121018,0.0393533,0.143143,-0.0341035,-0.0731996,0.0620398,0.000156173,-0.0842512,0.132797,-0.0751496,-0.0529131,-0.116975,-0.237021,-0.0521219,0.142203,0.0287205,-0.26488,0.0431256,0.0599192,-0.131156,0.0496726,0.108039,-0.182921,-0.177326,-0.111793,-0.0294663,-0.121161,0.045789,-0.0925167,0.136506,0.047292,0.0635881,-0.0409169,-0.0993262,0.222148,-0.07715,0.178702,-0.139576,-0.0227743,-0.0519801,0.159547,-0.0426488,-0.0453473,0.0382493,0.307613,-0.165031,0.103381,0.179862,0.144198,-0.128904,-0.148819,0.0652026,0.186906,-0.134886,0.1741,0.101012,-0.103848,0.0403254,-0.0180534,-0.22349,-0.0907388,0.0662787,0.0568836
32,-40.3409,-0.126709,0.0290639,0.0276765,0.25346,0.0100207,-0.114615,0.104865,-0.00393098,-0.130742,0.0164283,-0.0807242,-0.0524339,0.045763,-0.0118755,0.092828,-0.0894957,0.0196012,0.208248,-0.0342063,0.0732407,-0.0545176,0.126911,-0.075266,-0.0245009,-0.182742,-0.2111,0.153691,-0.0477202,0.206779,0.132587,0.100544,-0.00523581,0.245771,-0.00268382,0.0138,0.00265591,-0.0351867,0.171217,-0.059599,0.040605,0.303135,-0.127566,0.0687147,0.0289357,-0.106324,-0.00984782,0.069178,0.138208,0.154683,0.125128,0.0529113,0.0140832,-0.0316609,0.100269,0.22594,0.22363,0.0811789,0.10212,0.0382154,0.103477,-0.100851,-0.160632,0.0217236,0.0710733,0.0276308,-0.0964268,0.00363291,-0.269109,0.212471
33,40.0532,-0.0620577,0.0615712,-0.051742,-0.193524,0.116401,0.086498,-0.179498,-0.0239382,0.117091,-0.172911,0.0842164,0.0269182,-0.178078,0.11233,-0.0229311,-0.0995141,-0.0621304,0.168135,-0.306003,0.0908012,0.0159904,-0.201401,0.0298006,0.0068791,-0.188209,-0.0155703,-0.0729629,0.154529,0.120245,-0.0502638,0.0241409,-0.0477848,0.111926,0.0641635,0.143518,0.0469917,0.129174,0.026842,0.0211009,0.120175,-0.109838,0.0644223,-0.165041,-0.157401,-0.0241966,0.0529512,0.0500316,-0.0628081,0.00600271,0.0402119,0.110527,0.145164,0.23207,-0.0238576,0.150521,-0.013949,-0.118539,-0.0993305,-0.135244,-0.174608,-0.0403971,0.00119839,0.15188,0.118007,0.195567,0.231921,0.0569016,-0.250276,0.021785
34,-39.6035,0.14282,-0.0654496,-0.188658,0.0949784,0.134669,0.0184156,0.0298166,-0.157152,0.0378446,0.130091,-0.0677916,-0.131718,-0.227814,-0.0296891,0.00573449,-0.183116,0.0331111,0.0636251,-0.175381,-0.165005,-0.085528,0.209973,-0.156096,-0.188147,0.138968,0.220105,-0.244337,0.0230799,0.0182459,0.0583776,0.111694,-0.209479,0.115578,-0.162859,0.137399,-0.0163336,0.0857248,-0.12489,0.020788,-0.0271275,0.04763,0.0258537,-0.0771223,0.00900841,-0.036683,0.00169433,-0.0518428,0.116138,-0.0409983,-0.111095,0.0915459,0.114354,0.0439912,0.194112,-0.025148,0.0105958,0.130618,-0.0912213,0.0645988,-0.0286542,-0.159076,0.124568,0.189635,-0.0723287,-0.19223,-0.0645165,-0.196595,0.109434,0.0894917
35,39.1642,0.182289,0.0690269,0.124857,-0.176218,-0.1119,0.123407,0.0825313,0.132048,0.0689284,0.00277316,0.088142,-0.139011,-0.114326,-0.0258069,-0.0328683,0.129373,0.0208782,0.00979748,-0.0268805,0.0877435,0.1334,0.00991017,-0.0987802,0.0311251,-0.150624,-0.00893997,-0.129218,-0.0693357,0.0801955,-0.0589607,-0.0923963,-0.0908371,0.0392455,-0.057728,0.0770437,-0.0437671,-0.177074,0.0422635,-0.075481,0.0290646,-0.0559247,0.0406171,-0.0896913,0.0869864,-0.000282997,0.0967091,-0.0225877,-0.0417237,0.0770033,-0.25761,0.0281301,-0.412861,-0.26619,0.0384144,0.112799,0.135261,-0.00281693,-0.0495009,-0.197961,-0.0478179,-0.0602254,0.0385821,0.0326173,-0.167739,0.26015,-0.168949,-0.237549,-0.0214254,0.169614
36,-36.7985,-0.130365,0.0573042,0.0626688,0.0415063,0.16771,0.0725999,0.0756555,-0.142397,0.234899,0.0504947,-0.0654173,-0.112736,-0.0385174,0.0509651,-0.00123372,-0.0715798,0.0368764,-0.081183,0.200513,-0.109605,0.00881257,-0.0655471,0.377372,0.207536,-0.0920385,0.202763,0.101033,0.0574649,-0.0827428,-0.0692194,-0.0451705,-0.295396,-0.0121642,0.0450612,0.224073,0.162,-0.0752327,0.0734407,-0.130435,0.0953888,0.100033,0.00773844,-0.107326,0.0647722,-0.0696524,0.0584349,0.152213,-0.0750881,-0.192957,0.182081,0.0178177,-0.0209624,-0.0800596,0.0865559,-0.026349,0.0952083,0.224598,-0.025895,-0.0863767,-0.0903815,0.169698,0.0187398,-0.0798349,-0.0541148,-0.0917155,-0.124109,0.068349,-0.0847555,0.0487485
37,36.1577,-0.147617,0.10832,0.0258181,0.122541,-0.0570033,0.164825,-0.20489,0.0112503,0.041829,0.194922,-0.0152771,-0.117841,-0.132386,0.0432679,0.0387283,0.0865736,0.202619,-0.0840746,-0.0599391,0.0868753,0.0657111,0.0584393,0.0828189,-0.101111,0.0173606,-0.19437,-0.0783415,-0.0492645,-0.103038,0.0140225,-0.0404451,-0.202714,-0.237833,0.0913705,-0.0540811,-0.271029,0.174291,0.0331412,-0.00226103,-0.0860714,-0.174301,-0.13163,0.0790409,-0.00927909,-0.168378,-0.0530949,-0.220901,-0.166427,0.172397,-0.115916,0.164265,0.142008,-0.00354419,-0.0075057,-0.049638,0.114393,0.198174,-0.0750198,0.0276158,-0.0318873,-0.0591336,-0.013204,-0.219726,0.000227286,0.0121102,0.00743167,0.175477,-0.104792,0.152729
38,33.9534,-0.0142252,-0.203455,0.0240789,-0.107374,0.10895,-0.185369,0.144038,0.0599337,-0.0606283,0.0151274,0.16376,-0.242426,-0.226094,0.0787083,0.0322674,0.118288,0.0952045,0.0677696,-0.0730431,-0.184899,0.07837,-0.0120459,0.0945815,0.238311,-0.0290239,-0.0922068,-0.0264066,0.170372,0.0260633,0.00767137,0.0663125,0.282676,-0.172222,-0.0256136,-0.221785,0.0447785,0.059743,0.00701506,0.106127,-0.0191382,0.123942,0.254453,0.0870708,-0.180488,0.0622589,-0.0738029,-0.0877183,0.0367745,-0.00573976,-0.0907438,0.00608953,0.190889,-0.0517112,0.103532,-0.0386041,0.139174,0.164325,0.152976,-0.198484,-0.140006,0.0684826,-0.0348376,0.049647,-0.0106733,-0.00927206,-0.128514,0.0527754,0.0581183,0.0976312
39,33.7162,-0.124212,0.0232149,0.195682,0.066794,0.265971,0.306576,-0.0722406,0.114665,-0.152278,-0.0290024,0.000113339,0.188858,0.020314,-0.0851192,-0.0733207,0.0210106,0.19126,-0.250985,-0.065902,0.0750191,0.0874845,0.0201517,-0.102237,0.0416866,0.122561,-0.0172031,-0.155499,-0.0333438,0.136086,0.0334637,0.0735239,0.0213741,0.113701,-0.0667992,0.191568,0.0146921,0.0130487,-0.0153656,-0.0254604,0.0608124,0.200281,0.186514,0.0764868,-0.0539713,0.115458,0.00592909,-0.0538874,-0.0692513,-0.0875156,-0.0598112,-0.0828668,-0.0160686,0.0959846,-0.427038,0.0366345,0.028637,0.118797,0.0349169,-0.109273,0.000275997,0.0474686,-0.147184,0.0664093,0.046044,-0.173769,-0.070562,-0.00350142,0.0581762,0.130124
40,-33.2647,-0.0637425,-0.0787599,0.0892958,0.224639,0.154759,-0.142539,0.0101165,0.0341233,0.0854977,0.15675,0.120674,0.118649,0.0795041,-0.157832,-0.0962788,-0.165831,-0.0412015,0.318935,0.2048,-0.00390271,0.173898,-0.0496532,-0.0571382,-0.0365369,-0.0430136,0.0233195,0.0375109,-0.0348489,0.036854,0.134384,0.124296,-0.0646601,0.0103157,-0.0696046,-0.265719,-0.104899,0.015701,-0.145994,-0.104443,-0.0671941,0.0551821,0.0201284,-0.0845348,0.103317,0.154283,-0.17851,0.0971458,-0.23387,-0.0397073,-0.128512,0.0399033,-0.000826653,0.0619308,-0.100696,0.0982966,-0.0884087,0.0294073,-0.226285,-0.19932,-0.205945,0.0472064,0.194714,-0.154873,0.0566549,0.0652783,0.0491977,-0.0791392,0.00143698,0.0156771
41,-32.0431,0.096817,-0.146764,0.210728,-0.0777652,-0.0711551,-0.0491111,0.0347141,0.0252125,-0.175247,-0.110741,0.156466,0.116317,-0.102898,-0.086311,0.186102,0.00456214,0.0382023,0.0311378,-0.0749614,-0.144935,0.0779759,-0.0975241,-0.0448764,-0.0416015,-0.00934943,-0.0836601,0.165862,0.219654,-0.0948419,-0.043572,0.271889,-0.210329,-0.000244323,-0.0896454,-0.0138019,-0.0427335,-0.202628,-0.0746648,-0.0724161,0.0212894,-0.0701675,-0.169901,-0.193144,0.0503523,0.0271592,-0.0889869,-0.231716,-0.104395,-0.0714401,0.0907048,0.130926,-0.164054,-0.107042,-0.0771995,-0.181724,0.0554359,0.0960795,0.141945,0.186218,-0.00280809,0.0778879,0.0295819,0.171181,0.0885008,-0.170388,0.183199,0.0276729,-0.143796,0.0548592
42,30.5101,0.0538185,0.0723479,-0.0709116,-0.134222,0.00753805,-0.108731,-0.240075,0.0379016,-0.158477,0.0502235,0.144975,0.138082,-0.0298384,-0.191074,0.0338067,0.110078,-0.0977099,-0.00482712,0.201261,-0.194943,0.00344106,0.0356132,0.202863,-0.139457,0.069794,-0.0262035,-0.0813636,0.0172328,-0.0275392,-0.0614274,-0.295648,0.144188,0.243272,-0.0449411,0.0598259,0.0942862,-0.0554855,0.00344923,0.0359171,0.110619,-0.142919,-0.123352,0.199509,0.0325329,0.0511651,0.0290727,-0.112258,-0.0614487,-0.120208,-0.0472565,0.0424347,0.181042,-0.159504,0.0860364,0.287059,-0.00677849,0.0589538,-0.0435163,0.0396547,-0.153767,0.0381462,-0.044626,-0.0469277,0.141894,-0.149911,0.00232463,-0.157093,-0.123894,0.179626
43,-28.129,0.109814,-0.0450007,0.0751278,0.07156,0.104961,0.0179186,-0.137691,-0.374859,-0.123627,-0.115324,-0.167515,0.0617295,-0.043024,0.116396,-0.103971,-0.104026,-0.0894645,0.187534,-0.00770554,-0.00279845,0.147067,0.0525116,-0.0794983,0.0669969,0.086544,0.0132534,-0.00103272,-0.0745898,0.111359,0.111395,0.10261,0.155225,-0.163227,0.229455,0.0248367,0.197328,0.0464947,0.22674,-0.213483,-0.105837,-0.210222,0.116713,0.00520837,0.0814556,-0.016655,0.0802447,-0.0512261,-0.0326094,-0.0982754,-0.113105,0.0716135,0.0667539,-0.249011,-0.0773242,-0.0532328,-0.0437213,0.0783487,0.0214186,0.196223,0.0140278,0.145425,-0.142917,-0.0400002,-0.0751218,0.128008,0.0756909,-0.127714,0.00591246,0.11971
44,27.8363,-0.0241176,-0.133871,-0.227591,-0.0652469,-0.107221,-0.165061,-0.239685,-0.0046513,0.0150152,0.0638045,0.0679148,0.0709749,0.0140568,0.0130724,-0.205094,-0.00478899,0.0837185,-0.0561761,-0.136243,-0.101881,-0.0154156,-0.00812155,-0.179513,0.283915,-0.0350939,0.101886,-0.0907495,0.152536,0.101782,0.235592,-0.217395,-0.205325,0.212188,0.149539,-0.138452,0.171154,-0.111058,0.186605,-0.0510407,-0.116432,0.143858,-0.115214,-0.00129179,-0.0241627,-0.0424843,-0.00593749,-0.161599,-0.0662091,0.0504934,0.0456086,-0.0609125,-0.0439725,-0.0830782,-0.13537,-0.223194,0.0761289,-0.13768,-0.0777383,-0.0648127,-0.0194987,-0.0885484,0.0745565,-0.135225,-0.0195455,-0.0984934,-0.0577082,0.0997529,-0.0168443,0.0102957
45,25.2801,0.368693,0.0226513,0.062263,-0.136673,-0.162336,-0.0471167,-0.0447588,-0.00709127,0.104394,0.0611199,-0.123466,0.0899778,0.00902142,-0.0141753,0.0270597,0.159229,-0.0121682,0.18023,-0.0188379,0.094319,0.0511337,-0.107065,-0.0799851,-0.122862,0.056658,0.0948701,0.0721676,0.0613334,0.0685096,0.130898,-0.0572607,-0.073859,-0.0147042,-0.223563,0.133876,-0.0342967,0.3364,0.000649307,0.0861687,-0.168239,0.193157,0.0629801,0.0496917,0.10213,0.121864,0.209591,-0.0242806,-0.0999733,-0.0587304,0.210787,0.0692316,0.0538137,-0.00500667,0.0219023,0.0320973,0.101852,0.0568832,0.188455,-0.20396,0.118864,0.172357,-0.0139832,-0.200752,-0.0330663,-0.0540396,0.12247,0.11295,0.0459985,0.0951626
46,-25.2674,0.110228,0.122661,0.0772108,-0.0486157,0.0301426,-0.0266718,-0.21648,0.0878812,-0.0120248,-0.00330921,-0.121688,-0.228151,0.0297701,-0.0763241,-0.0298245,-0.0659235,0.143887,0.0436226,0.0998723,0.229086,-0.203486,-0.167756,-0.0580219,0.0692235,0.0836578,0.116563,0.225761,0.152448,-0.0271083,0.128015,0.0151629,0.0457359,-0.137983,0.129625,0.0896677,-0.126119,-0.146035,-0.0241002,0.0716145,-0.0694363,-0.0145364,-0.0961157,0.0103158,0.0426911,0.0722982,-0.115397,0.227681,0.085974,-0.0419355,-0.165092,0.181758,0.15607,-0.113068,-0.114751,0.0349859,0.209688,-0.164422,0.091673,-0.0379676,-0.220797,-0.1419,-0.0884494,0.103695,-0.0852126,-0.243893,0.0127812,-0.129852,0.00414851,-0.0763038
47,-23.9706,0.229421,-0.0771595,0.0849116,-0.183448,-0.0474939,0.0854651,0.152207,0.19365,-0.0704648,0.0906621,-0.202413,0.0810556,-0.32749,-0.0523046,0.0583718,-0.265383,0.101994,-0.147194,0.113392,-0.0441554,-0.00272246,0.0530514,0.0387102,-0.125259,-0.0364934,0.0257758,-0.106556,-0.054984,0.143793,-0.0257591,-0.044724,0.0781673,-0.0701881,0.0744021,-0.236566,-0.014047,-0.179206,0.0752848,-0.111644,-0.102121,0.120612,0.114799,-0.0939984,0.158825,-0.171666,0.0656129,0.0272657,-0.115328,-0.0958815,0.181183,-0.000778202,0.102645,0.0584694,0.0108614,0.126984,0.0186639,-0.111157,-0.151322,0.106785,-0.137122,-0.131072,-0.17662,-0.063663,0.0161925,0.0165696,0.0455084,0.190027,-0.00402296,-0.0835008
48,22.3274,-0.0171968,0.222589,-0.167009,-0.0225186,0.0836751,0.0858091,-0.167927,-0.0721637,0.113326,0.0224832,-0.0705256,0.1397,-0.121129,0.00096944,0.0576087,-0.105841,0.218645,0.116509,-0.00115169,-0.198996,0.0181891,-0.250644,0.0698154,0.0255012,-0.028842,-0.226107,-0.0432918,-0.0344739,0.0192614,0.114615,-0.0208241,0.0471325,-0.0937189,0.134613,-0.100864,-0.00543003,-0.177397,-0.0443559,0.0945264,-0.107008,-0.020904,-0.0987288,0.0423499,0.296172,0.129745,0.087953,0.00293635,0.25093,0.0574345,0.0383157,-0.154042,-0.193495,0.14677,0.0570013,0.068332,0.0502972,0.136746,0.095418,-0.0671226,0.0530017,0.0717252,0.102678,0.182157,0.127759,0.0180095,0.0523376,0.033196,0.26686,0.119708
49,-22.1313,0.0977969,0.201844,0.0880827,0.243308,-0.15211,0.0288022,-0.0103158,0.0742126,0.0475175,0.0405641,0.0336734,-0.0927149,-0.0785693,0.0927774,-0.0141909,-0.0407536,-0.0531058,-0.123045,-0.0679633,-0.0865482,-0.151173,-0.174702,0.0421114,-0.0935296,0.0216271,0.182654,0.180808,-0.300501,0.131318,0.150473,-0.130988,0.106131,0.0659696,0.00896199,-0.0247393,0.148213,-0.167716,-0.0562499,0.0342448,-0.077713,-0.0668096,0.246639,-0.0805744,-0.180113,0.0814248,-0.125625,-0.0628775,-0.275193,0.0655009,-0.0273004,0.0581903,0.00851351,0.154343,0.0735294,-0.132162,0.0970505,-0.0593151,0.117984,0.130533,0.0584117,0.0983533,0.159778,0.0572827,0.179105,0.0113157,-0.0619383,-0.0300039,-0.0642779,0.223357
50,21.0094,0.164425,0.262483,0.0854815,0.183337,0.0419435,-0.0849484,0.0226421,0.0787076,0.0612578,-0.0568215,-0.0877353,0.210409,0.0240925,-0.0235884,0.00394919,0.18854,0.05915,-0.0786281,-0.053687,0.0085476,-0.127219,0.235409,0.126714,0.16047,-0.0820557,0.151563,-0.122042,0.0693894,0.105652,-0.0796802,0.0564281,0.0019089,-0.0772338,0.094687,-0.193272,0.112267,0.208619,-0.0972354,-0.105222,0.0544241,-0.0688295,-0.144081,-0.147356,0.10627,-0.125402,-0.21757,-0.141928,0.101577,-0.219789,0.0399612,0.0977054,0.0626945,-0.0447685,-0.0857435,0.0954495,-0.0115747,-0.0804303,0.269838,-0.153499,0.043409,-0.168778,0.142796,0.0678456,0.0953279,0.133968,-0.0472305,-0.0272806,0.0250172,0.0300628
51,-20.6545,-0.0488522,0.100636,0.0580128,-0.122797,0.0919953,-0.0944297,-0.174012,0.0835135,-0.0626226,0.083242,0.154842,-0.0262119,0.317248,0.0281587,0.147582,-0.0737979,0.060852,0.047309,-0.0201112,-0.0683626,0.169079,0.0343705,-0.0622408,0.0660361,-0.155881,0.158795,-0.108997,-0.046965,0.124505,0.177648,-0.0512778,0.0752287,-0.282325,-0.0460537,0.0736616,0.0384509,0.0392974,-0.19774,0.216131,-0.167289,-0.068551,0.116211,-0.101195,-0.013729,-0.0460982,0.0818378,-0.000158035,0.0359615,-0.117484,0.209252,-0.0498624,-0.156348,0.0248305,0.0380066,0.011877,-0.0481862,0.184542,-0.0196302,0.219729,-0.0283023,-0.273321,-0.0689482,-0.0356979,-0.0303394,-0.0186909,-0.128334,-0.0432744,-0.253536,-0.0472979
52,19.8561,-0.110237,-0.0275805,-0.117743,0.0297781,-0.201341,-0.269686,0.0317897,0.133238,0.211535,-0.039689,-0.0622935,-0.0190586,-0.0217476,0.0271415,0.062479,0.0155004,0.127648,-0.251712,0.0233906,-0.165344,0.00796413,-0.0186924,-0.236715,0.0189692,-0.0636217,-0.0219869,-0.0253247,-0.0615806,-0.126271,0.133145,0.0965409,0.156449,0.165332,0.0270541,0.16165,-0.235802,0.104406,0.215237,-0.0208395,-0.00559436,-0.195864,0.0749784,-0.217487,-0.029898,0.0648008,-0.137849,0.117614,0.0675784,-0.15096,0.145312,0.0619751,0.00968715,-0.0739082,-0.161696,0.220287,-0.061132,0.149608,-0.0236492,0.0897964,-0.100519,0.104798,0.0340315,-0.00369015,-0.134643,0.0541965,0.0550074,0.0443455,0.0975575,0.14759
53,-18.6749,-0.142928,-0.15668,0.0771732,-0.0634246,-0.0803164,0.248114,-0.0483785,-0.0787774,-0.0606344,0.186844,0.105369,0.0676246,-0.043381,0.121964,0.0846489,-0.197289,-0.213934,-0.0775072,0.129736,0.229818,-0.0227391,0.000349808,-0.180926,0.0751759,-0.0888203,0.140801,-0.0375967,0.0944801,-0.0295815,-0.0279072,0.0697119,-0.00502138,-0.0201484,0.102138,0.0587634,-0.102154,-0.158817,-0.0266066,0.147009,0.0258882,0.00644603,0.0113893,-0.0516629,0.0785615,0.0771759,-0.0259129,-0.0948733,0.0879194,0.0734614,0.148179,-0.0907838,0.224631,-0.165701,0.115331,0.0709569,-0.243762,-0.068999,0.289312,-0.0915093,-0.0399094,-0.0459845,0.189345,-0.112275,0.0732126,0.0499925,-0.0740734,0.0246712,0.0737861,0.285453
54,15.7571,-0.063323,-0.149711,0.23278,-0.265285,0.127907,-0.00229568,0.174047,-0.246085,0.152494,-0.0135401,0.0139522,0.145765,0.0391215,0.0527732,0.134971,0.0260428,0.205349,-0.152176,-0.022454,0.166839,-0.00425109,0.0458307,0.0419078,-0.0904247,0.0200063,0.000299926,-0.0129955,-0.0457684,-0.0548311,0.183639,-0.137108,0.143237,0.118271,-0.132664,0.0439437,0.114526,0.00459272,-0.000372243,-0.186352,-0.309696,-0.0945298,-0.111526,-0.123003,-0.0399914,0.0786722,-0.100051,0.022391,0.212822,0.132143,-0.145453,-0.0182167,0.0941605,-0.0175558,0.0453826,0.0238489,0.176212,0.020164,-0.045475,0.0015135,0.0156606,-0.00823841,0.203623,-0.0865834,0.223764,-0.00752769,-0.0311445,0.0108697,-0.111414,-0.121284
55,-15.1168,-0.0339899,0.110444,-0.125097,0.105075,0.2064,0.0178536,-0.0240076,0.0190346,-0.0921305,0.27868,-0.106421,-0.0828098,-0.197509,0.170999,0.0195633,0.158655,-0.151442,-0.173773,-0.138963,-0.00724815,0.0298845,-0.197887,-0.0653693,-0.118086,-0.250962,0.0695712,0.077228,0.0875618,0.0216401,-0.00453208,0.139557,0.318138,0.00684808,-0.183572,-0.0287895,0.126488,0.0191153,-0.0206444,-0.145837,-0.0112456,-0.0925941,-0.166056,-0.00927516,0.2003,-0.00354684,-0.00847356,-0.0675321,0.0193766,0.11668,0.0795931,-0.0182672,-0.0979167,-0.00431053,-0.0688953,-0.0293786,-0.117412,-0.0686058,-0.0575717,-0.118177,-0.0160677,0.0925643,-0.00235443,-0.135334,-0.184405,-0.227741,-0.0477468,-0.0774541,-0.16126,-0.108891
56,14.653,-0.115617,0.0483342,0.0843448,0.0332563,-0.0528743,-0.0250668,0.0833073,0.0975644,0.187603,0.0775733,-0.0227288,-0.0993333,0.045159,-0.171499,0.0795506,-0.124397,-0.149028,0.0313636,-0.0614557,-0.039766,0.025772,0.08041,0.192572,0.168228,0.18498,-0.0128487,-0.0539357,0.093079,0.0963654,0.146525,-0.0423414,0.0972512,-0.0500354,-0.122855,0.18895,-0.0494728,-0.148435,0.184529,-0.0348602,0.0355641,0.0164943,-0.036967,-0.0650447,0.114656,0.166332,0.0383322,-0.401292,0.091813,0.142775,0.101089,0.274896,0.0410063,0.213623,-0.0466652,-0.0658021,-0.0676617,-0.0539404,0.0136823,-0.010393,-0.0414477,-0.0107034,-0.176035,-0.116378,0.0237294,0.146913,0.0399489,-0.238692,0.113817,-0.150253
57,13.5917,-0.138758,0.042318,-0.0554904,0.0625511,-0.0938664,-0.0927371,-0.0380557,-0.0400647,0.0921399,0.0500032,-0.0483909,-0.0455598,0.109831,0.11247,-0.0339379,-0.0756633,-0.166917,-0.175956,0.0461488,0.112788,-0.00150033,0.120446,-0.00950893,-0.0532569,-0.107323,0.0665679,-0.0968176,0.081514,-0.0277388,-0.256347,-0.0197085,-0.0545617,0.0861431,-0.062421,-0.298536,-0.0982256,-0.0686205,-0.0977909,-0.184768,-0.25661,-0.052885,0.0782729,0.120026,-0.0354538,0.294388,0.284417,0.0103361,0.17124,-0.203583,-0.0453792,0.105967,-0.0561333,0.109702,-0.0337063,-0.152553,0.178409,0.0459394,0.0690704,-0.0358374,-0.09524,-0.00243077,-0.188601,0.103031,0.0301691,-0.000673119,0.170048,-0.0109407,-0.120111,0.178031
58,-12.6272,0.253413,-0.0412131,-0.0502485,0.166969,0.00112918,-0.0458642,-0.153801,-0.193913,0.241258,0.175219,0.142915,-0.00529183,-0.0300563,-0.147982,0.0223765,0.0268654,0.162529,-0.121997,0.096417,0.178646,0.0706682,0.183415,-0.0189321,-0.121478,0.169018,-0.097844,0.0761924,0.127954,0.0176737,-0.135736,0.0688145,0.0827822,-0.0532259,-0.0161479,-0.0395196,0.171339,-0.0964284,0.361684,0.106624,0.108548,-0.0724623,0.12085,-0.0173333,-0.0487713,0.120616,-0.0489162,0.0891847,-0.0739514,0.101758,0.0999855,-0.12828,-0.142561,0.0737721,0.0397067,-0.0282596,-0.131974,0.112232,0.0831223,-0.13478,-0.0349449,-0.203192,0.00852199,0.119296,0.00789389,-0.0272472,0.0729605,0.0445366,-0.20212,-0.0635676
59,-11.1542,-0.0548629,0.145619,0.0263332,-0.201857,-0.0573541,0.0274465,0.205288,0.05095,0.153039,-0.00483541,-0.0403998,0.0462957,0.0160553,0.128295,-0.141541,-0.123909,-0.0274346,0.127447,-0.235945,0.0398672,-0.218599,0.0310174,-0.0603276,-0.0776473,0.0161902,-0.109799,-0.0306032,-0.111945,0.0510768,-0.191204,-0.0904828,-0.0559333,-0.0518379,0.0694131,-0.150068,0.199727,-0.0551172,-0.0272367,0.164401,0.09689,0.0492128,-0.0483285,-0.0361913,-0.0400376,0.156264,-0.248733,0.0169122,-0.00819423,0.0377081,0.073112,-0.0605656,0.0132151,-0.156213,-0.126665,0.00852907,-0.0143775,0.341493,0.0188661,0.0334454,-0.045032,-0.0382091,-0.0751721,-0.278016,-0.0812015,-0.187567,0.221293,-0.215078,-0.000694453,0.00347097
60,9.97417,0.0514616,0.0067945,-0.179159,0.054376,0.0925608,-0.173145,-0.0202687,0.105262,-0.0412051,0.0168717,0.0406796,0.144603,0.0592318,0.232828,0.278145,-0.205724,0.214824,-0.0491522,0.0862686,0.011788,-0.169839,-0.0807067,-0.0780338,0.0650776,0.0017405,0.103026,-0.00164338,0.117048,0.230665,-0.307396,-0.135586,-0.045702,-0.0803187,-0.0121016,0.0713428,-0.115676,0.126266,0.0731409,-0.00545726,0.026334,0.0921401,-0.0156228,-0.119833,0.11121,0.212363,0.00409878,-0.0541361,-0.148437,0.152663,-0.257929,0.0271159,0.0510216,-0.140623,0.0434358,-0.0100645,-0.0821271,0.0441418,-0.062433,0.0576431,0.155997,0.205133,-0.110911,0.05455,0.100591,0.0823147,-0.126033,-0.00869027,-0.0683146,-0.115129
