Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94
36,57.8375,-0.159167,0.0985347,-0.0447968,0.10794,-0.01741,0.0656061,-0.0781499,0.117588,-0.0236805,-0.0136531,0.076836,0.0375813,0.00360007,0.0524838,-0.0901692,-0.0540412,-0.139285,0.0534542,0.127732,-0.274594,0.0633711,-0.0394704,-0.0195634,0.0739588,0.121719,-0.193433,0.0249876,0.170248,0.0779087,0.0209283,0.0311883,-0.24154,0.0275648,0.0583935,0.169946,0.0426025,0.216161,0.0720052,0.0578326,-0.0811431,-0.0551813,-0.01953,0.0953589,0.100766,-0.0363585,-0.0655423,-0.0955802,-0.0116685,0.0729228,-0.15834,0.0524771,-0.100066,-0.0904591,-0.124491,0.113389,0.095208,-0.10591,0.0193822,-0.101938,0.29761,-0.213764,-0.122783,0.0133667,-0.0611939,-0.130809,-0.203242,-0.0585825,-0.0252807,0.0898079,-0.00828274,-0.0422768,-0.0649001,-0.00117432,0.095803,-0.0621732,0.027015,-0.08647,0.07769,0.170046,0.0200413,-0.00320989,0.0228466,0.00742267,0.0278968,0.0587528,-0.0632002,0.0746901,-0.107505,0.0856348,0.0795759,-0.0518275,-0.0452018,-0.228462,-0.0528776,0.0311798
37,-55.864,-0.0288014,0.102948,-0.194725,-0.134388,0.063927,0.129791,-0.000898303,-0.250784,0.0995048,-0.00903932,0.0129108,-0.0401388,0.052574,0.140232,-0.00980661,0.107752,-0.122893,-0.067561,0.0734017,0.06838,0.0390378,-0.0113213,-0.00421559,-0.0192106,0.0928727,0.0282882,0.0793446,-0.152119,0.123014,-0.122765,0.00324808,-0.183304,-0.0244283,-0.0671393,0.0489202,0.133641,-0.0642919,0.181068,0.0785989,0.178985,0.0459769,-0.0722769,-0.277209,0.0152466,-0.083702,0.0875675,0.0654084,-0.0803285,-0.0139717,-0.0920824,0.0311274,0.0557396,0.0164358,0.140945,0.0916784,0.129516,-0.0658634,0.1272,-0.0747308,-0.0267137,-0.231403,0.146681,-0.0132883,0.0596141,0.155131,-0.0518356,-0.0262071,0.152429,0.132333,0.0110011,0.0346354,0.0147081,-0.0495916,0.0229101,-0.114293,0.102047,-0.0357692,-0.0265386,-0.0640352,-0.212459,0.00549065,0.0864206,-0.142212,0.146047,-0.130342,0.104138,-0.164617,-0.0222622,-0.0947373,-0.0788447,0.117831,-0.0256363,-0.0240802,0.0891995,0.0654542
38,55.4665,0.0267049,-0.0611172,0.0242005,-0.0405267,0.00340511,0.0651207,0.0240203,-0.104297,0.118277,0.202322,0.00555551,-0.038238,-0.0937906,-0.120274,0.030689,0.0583297,0.0279343,-0.180763,0.0413293,-0.14614,-0.212575,-0.0178962,0.109355,-0.193788,0.0912026,-0.11967,0.0408196,-0.0482768,-0.0524154,-0.172301,0.0674399,-0.0521433,-0.174635,0.0271758,0.0315399,-0.12351,0.136108,-0.0536007,0.00881685,0.126298,0.000858463,-0.119149,-0.160318,0.0430204,-0.127049,0.00316112,0.25578,-0.0706245,0.0284008,0.193828,0.0653404,0.124773,0.0711658,-0.01299,0.0887787,-0.00866534,0.00751462,-0.0258611,-0.0521596,-0.0798909,-0.0499752,-0.0763624,0.0487863,0.0475475,-0.287895,-0.0394514,0.0684269,-0.0273875,0.148345,0.0853572,0.0754644,0.164717,-0.0552065,0.0527709,0.0244479,-0.125046,0.00820458,-0.00757976,0.0830268,0.258046,-0.0542354,0.0571199,0.165221,-0.0568127,-0.0287076,-0.11716,0.057015,-0.117943,-0.0426391,0.0462098,0.0760371,-0.0792388,0.133221,-0.133088,-0.0266073
39,-54.2177,-0.0645528,0.061652,-0.0400536,-0.0691729,0.174101,0.103359,-0.0567926,-0.119883,0.268141,0.0757953,-0.0245453,0.0223799,-0.065742,-0.0551167,0.0227816,0.21796,-0.033553,0.0676571,-0.0147299,-0.0653765,0.00439042,0.018187,0.0642444,0.000438601,-0.027959,-0.269175,-0.109131,-0.0186662,-0.0306998,0.185954,-0.0861181,-0.052149,-0.110241,-0.0358512,0.0585027,-0.198704,-0.048436,-0.13096,0.262921,-0.0113624,0.00611388,-0.113234,0.122829,-0.0285143,0.146283,-0.00486922,0.0366448,-0.0596468,0.0242704,-0.00545314,0.0481854,0.0280462,0.0293564,0.00141677,-0.136041,-0.0261849,0.0654754,-0.0395431,-0.110671,0.00295224,0.0869838,0.034303,-0.0709491,-0.0108197,-0.126496,-0.0414216,0.0670267,-0.0462923,-0.0704501,-0.129935,0.167998,-0.106677,0.0971197,-0.0581795,0.0817063,0.112877,-0.0401872,-0.049304,-0.0600631,-0.0615542,0.256434,0.00721185,-0.1909,-0.0247527,-0.158671,0.102887,0.113193,0.189241,0.0150675,0.0277103,-0.0306783,0.218871,-0.0647038,-0.104309,0.0974149
40,-53.6952,0.00344299,-0.0648101,0.0628921,0.155045,0.0907109,0.110921,0.0314669,0.0116054,-0.093089,-0.036255,-0.124252,-0.0359003,0.206335,-0.0673859,-0.0463297,0.0370374,-0.0265352,0.162215,-0.134619,-0.111418,-0.052715,-0.284611,-0.132342,-0.115942,-0.0948587,-0.00698389,-0.193074,0.0277502,-0.0493604,0.041527,-0.0447875,0.0917022,0.0677619,0.0999982,-0.0474415,-0.0611929,0.0897382,-0.0766697,0.144144,-0.0193228,-0.136296,-0.13327,0.0143445,0.0960528,-0.169373,0.139062,-0.00404993,0.138344,-0.199342,0.0265023,-0.127129,-0.00177662,0.0562891,0.1498,0.136281,-0.0257549,0.08161,0.102806,0.121823,-0.0894482,-0.0573143,-0.0563368,-0.00593086,0.0147124,-0.0726545,-0.230062,0.0465463,0.093108,-0.00548163,-0.171225,0.12767,-0.0846682,0.00215841,0.150778,-0.00760762,-0.0510471,0.00646738,0.0421913,-0.0124181,-0.079674,-0.0971038,-0.0644972,-0.0917813,0.190208,0.0266103,-0.129798,-0.0434633,-0.0423221,-0.112194,0.0408943,0.132475,0.109114,0.0790479,0.167925,-0.0693248
41,-52.564,-0.0924619,-0.101725,-0.0323892,0.064486,0.0493586,0.13044,0.2457,0.0527906,-0.0872333,-0.149883,0.0213455,-0.00603442,0.14236,-0.143688,0.141561,-0.0503096,0.12136,0.151271,-0.0152564,0.160471,-0.160823,0.207494,-0.0101353,-0.0120042,0.0101709,-0.0513573,0.0192536,-0.112444,0.12706,-0.0702041,0.00140599,0.0103441,-0.010491,-0.130457,0.0913949,-0.0224696,0.207005,0.0660014,0.156526,-0.0325413,-0.0443183,0.00575914,0.0742105,-0.00801119,-0.124855,0.089818,0.134882,-3.47584e-06,-0.126728,-0.209948,-0.0172936,0.0315527,0.0319093,-0.0911015,-0.115346,-0.0989858,-0.0695282,-0.0212407,-0.239549,-0.0781883,-0.0548811,0.0420973,-0.188597,0.0337952,0.143141,0.0143209,0.0716088,-0.215077,0.0458587,0.124559,-0.0630935,0.0611007,0.19366,-0.109588,-0.130638,-0.00464493,-0.168494,0.129504,0.0104199,0.0568646,0.0136036,-0.0526047,-0.0780852,-0.0759248,0.0112878,-0.0334663,0.134004,-0.0435852,-0.0883792,0.0856991,-0.00128846,-0.0308782,0.0602515,0.0902465,-0.0303215
42,52.4099,-0.0193228,-0.142837,-0.0826157,-0.0679776,-0.110485,-0.0310431,-0.0507043,-0.0528548,0.0737584,0.203954,0.0139352,0.11991,0.0841908,-0.216366,0.117143,-0.0944833,0.117143,0.0706908,0.139996,0.0429747,0.229143,-0.1178,0.166343,-0.107087,-0.117833,-0.0420976,-0.114707,-0.157692,0.0845514,-0.0135206,0.0172353,0.00777888,-0.0551675,0.0261907,0.0646851,-0.0765279,0.0982775,0.00409029,-0.0989681,-0.00887412,-0.0526367,0.0428265,-0.0544044,-0.139658,0.0209687,-0.208548,-0.12868,-0.0346639,0.0514824,-0.0463348,-0.0675131,0.0380029,0.0440427,0.103995,0.0998945,-0.230358,-0.00521331,-0.105063,-0.0129525,0.141901,-0.106865,0.169406,0.0686715,0.244882,0.0464291,-0.0281717,-0.143348,0.0952443,-0.0507766,-0.0508722,-0.0753009,0.0756482,0.223119,0.135424,0.140941,-0.060748,0.0893335,0.0149464,0.0288029,0.0449678,0.0108868,-0.0551423,-0.217627,0.00131679,0.128114,0.0331467,-0.0430271,-0.141163,-0.0494305,0.0384323,-0.06871,-0.00192593,-0.0159745,0.032938,0.0867013
43,49.3981,-0.0500842,-0.0567307,-0.25401,0.0608559,0.00524296,-0.0361062,-0.0772699,0.0102492,-0.163395,0.0839266,0.0742906,0.0545422,-0.0132002,0.0264519,-0.149946,0.0671907,0.100872,-0.197533,0.0335718,-0.0231495,-0.0317221,0.00265288,0.153719,-0.000282848,-0.0727049,0.00218301,-0.182919,-0.122294,0.105384,0.10263,0.0847755,0.0892691,-0.0160656,-0.0866951,-0.0891719,-0.00868475,-0.118106,-0.0223136,0.0190914,0.104399,-0.158827,-0.0038045,0.0937966,-0.120417,0.0769097,-0.108354,0.0782545,-0.151739,-0.0681074,-0.00952281,0.199607,-0.195947,-0.0157576,-0.00877803,0.0168257,0.0563329,0.114123,0.229543,0.0687943,-0.0557634,0.0183309,-0.0793304,-0.0780835,-0.0272488,-0.0553717,-0.136486,-0.0449288,0.0312068,0.192412,0.11402,-0.097167,-0.0773092,0.0137711,-0.0614868,-0.0377452,0.0821488,-0.163,-0.0661782,-0.140087,0.118486,-0.0499869,-0.0349022,-0.0711361,0.111708,0.1576,-0.0822343,0.164206,0.0400259,0.220911,-0.0587972,-0.0318143,-0.0445442,0.114847,0.221682,0.077532
44,49.2003,-0.0195019,-0.0202699,0.283568,-0.079377,-0.0954914,0.162428,-0.0107104,-0.00102461,-0.125853,-0.0344586,-0.0700448,0.109368,0.0279219,-0.156529,0.00713146,-0.127471,0.00249259,-0.0646446,0.00865596,-0.077963,0.0552042,-0.0219212,0.162968,-0.0221213,-0.0187626,-0.0196628,0.0907103,0.0233741,0.141126,0.121305,0.087884,-0.0687665,-0.00156304,0.320693,0.0612117,0.14935,0.10525,-0.0461782,0.00270761,0.0492343,-0.0633663,0.0554657,-0.117535,-0.0828551,0.0175622,-0.0449869,0.071281,0.106501,0.0747007,0.148829,-0.0405066,-0.0122524,-0.0590496,-0.0434056,-0.113981,0.0154029,0.0206884,0.157687,-0.0782309,-0.191867,0.138247,0.141915,-0.13929,0.032508,-0.0165774,0.0232941,0.0455677,0.00710187,0.0734009,0.0633642,-0.0212453,-0.0289632,-0.106347,-0.0243587,0.137395,0.225808,0.0549443,0.207045,-0.0588616,-0.0838514,0.0550096,0.0835163,-0.00114668,0.124968,0.131898,0.0535017,0.137617,0.122923,-0.041398,-0.0300235,0.231352,-0.0447573,-0.205047,-0.00798389,0.0692952
45,-49.1518,0.0865434,0.165956,0.0631559,0.140934,-0.0169489,0.0468671,0.0202947,-0.0758342,0.0766694,0.0640019,-0.168843,0.0314768,-0.200564,0.0657846,0.185324,-0.107957,-0.00269523,-0.082809,-0.0833382,0.096743,-0.148148,-0.178492,-0.0857722,-0.092913,0.00862069,0.16327,0.0873666,-0.0224136,-0.0510142,0.0904427,0.0167904,-0.0762111,0.00242329,0.122842,-0.0123895,0.0404737,0.0728458,-0.0824674,-0.00956291,0.208857,0.0243061,0.0422089,0.043404,-0.113462,-0.195578,-0.0288976,0.0275085,-0.0808766,0.0651677,-0.210897,-0.0816537,-0.167129,-0.105063,-0.0384722,0.0793081,0.0480832,0.0311417,0.0404473,-0.090144,0.191225,0.151653,-0.0109128,-0.0717868,-0.00539522,0.0132495,0.00854161,0.0158502,-0.109105,-0.133324,-0.0907743,0.0348518,-0.0515514,0.170174,0.033281,0.0870382,0.207909,-0.025989,-0.0617904,0.0862915,-0.0387937,-0.0859818,0.203129,-0.015597,-0.0327948,-0.0278605,-0.0525088,0.00456255,-0.0711453,0.0880273,0.0372548,-0.0581689,-0.0118652,0.277341,0.0640875,0.229339
46,-48.1115,0.0067136,-0.19542,-0.041905,0.188075,-0.0457124,0.113168,0.12373,-0.0404461,-0.134644,-0.045714,-0.088937,0.107997,-0.164064,0.273162,0.24886,0.174501,0.0784319,-0.0867551,0.10888,0.0382055,0.0407102,-0.0763643,-0.118939,0.0211305,0.126848,-0.118161,0.0514192,0.0603054,0.064378,0.102878,-0.052057,-0.0662335,0.00430355,-0.0752268,0.0257158,-0.0242915,-0.0144982,-0.00705697,-0.0982985,0.053283,-0.151748,-0.102026,-0.117232,0.0904939,0.0891095,-0.0209298,-0.0532106,-0.0132357,-0.0526915,-0.0781358,-0.0906356,-0.0294529,0.217457,-0.145688,-0.00742794,0.0249883,0.110839,-0.0405545,0.0772271,0.0394465,0.0469814,0.0726258,0.201502,0.00161639,0.115585,0.146194,0.00256894,-0.0625913,0.0295883,0.133627,0.136811,0.0510116,-0.0246536,0.10005,0.0904174,-0.234723,0.0223511,0.174004,0.0594165,0.0229334,0.0463739,-0.0626699,-0.0776959,0.145084,0.0490355,-0.0198831,0.0749604,0.131375,0.152066,-0.00219305,0.158249,0.0632739,-0.00151154,-0.051077,0.0875139
47,47.4742,-0.0371612,0.0386051,0.00473349,0.184929,0.00966312,0.0109101,-0.0809484,-0.114331,-0.0123587,-0.127843,0.11708,0.0150413,-0.145632,-0.0571774,-0.188144,0.171579,-0.0834337,0.0504586,-0.00154956,0.0420918,-0.0447387,0.0188069,-0.179522,-0.0842546,0.051948,0.154507,-0.00314533,-0.141101,-0.0928594,-0.117015,-0.064723,0.0914386,0.0422357,0.0685617,-0.0529175,0.0807699,0.0525662,-0.0168958,-0.00464577,0.0184088,0.105438,0.0226417,0.0930802,0.0286511,0.120172,-0.186445,0.0716676,0.155035,0.14441,-0.0962317,-0.0806315,0.149781,0.028053,0.034637,0.0323556,-0.0474601,0.0276612,-0.0839303,-0.227356,-0.122319,-0.0495149,0.0571234,-0.160825,-0.0569837,-0.113812,-0.0355489,-0.107354,0.225496,-0.0014393,0.203768,0.109726,-0.11844,-0.00558069,0.157745,0.146612,-0.0579593,-0.130193,0.191542,0.0790629,0.105866,-0.0236028,-0.0186815,0.00592278,0.0424246,0.138582,0.267019,-0.0475644,0.0658234,0.0968637,0.0358022,-0.113727,0.0244754,0.0752227,0.0435597,-0.00564787
48,-46.0674,0.217139,0.0840669,-0.00789998,0.0967233,-0.201531,-0.249766,-0.0134169,-0.0854423,-0.0514853,0.019438,0.0610369,0.0238081,0.04641,0.0578827,-0.0708315,0.0136435,0.0340142,-0.116312,-0.104583,-0.0850979,0.0243709,0.00611034,0.0737332,-0.0951573,0.0450644,-0.179167,0.12721,-0.0868035,-0.117566,0.0779529,-0.110669,-0.143636,-0.08851,-0.00981907,0.060868,0.0197765,0.11929,0.157747,-0.0363806,-0.0216024,-0.213799,0.0486216,0.00574947,-0.125003,-0.0219859,0.138637,0.0850784,-0.0671255,0.0274315,-0.123665,-0.062706,-0.0531054,-0.037546,0.104368,-0.09676,0.00998536,0.0347624,-0.151598,-0.0159887,-0.123854,-0.0113109,-0.107584,0.00136573,0.0530044,-0.0355474,0.165827,0.0322896,0.0137483,0.0800522,-0.342519,0.08244,-0.0553654,0.0363129,0.0484357,-0.161089,9.91566e-05,0.00294415,0.239209,-0.138691,-0.00990906,0.110761,0.0336906,-0.0194071,-0.0475514,0.160936,0.0708913,-0.104485,0.060354,0.0886879,0.0507483,-0.0658944,-0.0345936,0.0354873,0.0789983,-0.217955
49,-46.0238,0.0471916,0.0740053,-0.0103555,0.103672,-0.0935864,-0.0886859,0.107479,0.0331957,0.112372,0.194315,0.0262402,0.150154,0.0333424,0.0899948,0.0858029,0.0231762,-0.138024,0.147797,-0.110083,-0.0248941,-0.0600171,-0.123038,0.0270387,-0.22106,0.104319,-0.0477858,0.079133,0.214802,0.0410729,-0.00179976,0.113659,0.104851,0.155491,-0.0605734,-0.0671119,0.112473,0.0398979,-0.0121104,-0.0448088,-0.0582773,0.09575,0.0534396,0.0121075,0.0360179,-0.0967626,-0.0369319,0.0183501,-0.0697185,-0.155643,-0.0312878,0.23107,0.167677,0.127034,0.0411791,-0.00646753,-0.060743,0.00862268,0.00856411,-0.0420797,-0.132257,-0.0434582,-0.0447927,-0.108024,-0.113691,-0.108087,0.0454274,-0.178552,0.110405,-0.119835,-0.00719945,-0.156408,-0.0162002,-0.0393011,-0.0395544,-0.146858,-0.108436,0.135661,-0.0346476,-0.0744762,-0.0841585,0.110969,-0.0500665,-0.145111,-0.140042,0.043107,0.0688389,0.14154,0.116823,0.0429171,0.0389417,0.124057,-0.18874,-0.0361211,0.0567392,0.265126
50,45.6226,-0.10609,0.0138126,-0.0885055,0.0215422,0.095352,0.0899808,-0.0844292,0.0775764,0.133782,0.0567393,0.169837,-0.191074,0.142416,0.0413684,0.0362952,0.0293989,-0.0249843,0.130604,0.0672697,-0.0843731,0.0729818,-0.107667,-0.0099381,0.136365,-0.0679865,-0.058882,0.0134126,0.0577875,-0.192301,0.264319,-0.116715,-0.0157477,0.0564353,0.0523033,-0.14395,0.222281,0.101586,0.077651,-0.0742301,-0.050534,-0.0581665,0.180184,-0.0134629,0.00818441,-0.11777,-0.0763352,0.00144221,-0.288946,0.150255,0.0806543,-0.0821617,0.0254252,0.0747163,0.049662,0.0564769,0.0657051,-0.100137,-0.0916735,-0.0128835,-0.117664,0.0556489,0.124686,-0.0333816,-0.0593836,0.0131879,0.151825,-0.0406433,-0.0835445,0.0487077,0.0767605,0.0450313,0.102914,-0.112549,-0.0711236,0.109583,0.0408061,-0.112188,0.0597458,-0.0775134,0.153504,0.0208236,-0.0937857,0.0176658,-0.0635677,-0.100386,-0.0346348,0.00347498,-0.160221,0.00576375,0.09885,0.177681,0.117989,0.149809,0.187931,0.0321939
51,41.8461,-0.083512,0.00382029,0.189884,-0.00437546,-0.00526721,-0.164914,-0.11925,-0.0548028,0.0860692,0.117099,0.197567,-0.0432297,-0.0259284,-0.0850745,-0.0876195,0.0998565,-0.0106157,0.070212,0.212809,0.0113648,0.0693378,0.0594646,0.0832603,0.0478924,-0.111966,0.164135,0.160529,0.0895788,-0.00948223,-0.0664271,0.0672829,0.0411016,-0.106767,-0.0874535,0.191133,0.00505094,-0.0584347,-0.248719,-0.0637312,-0.000491467,-0.172602,-0.0608268,-0.0711853,0.106328,0.0117333,-0.0158978,-0.0869062,0.0535981,-0.0813647,-0.311784,-0.0986664,0.0365117,-0.0900245,0.124287,0.0727198,0.0940305,-0.0631408,0.0493587,0.0427063,-0.0508588,0.00719807,-0.144211,-0.0690416,-0.0179561,0.0526321,-0.0271543,-0.0947843,-0.175742,0.0535695,0.0121364,0.132387,-0.0794256,-0.0564523,-0.149109,0.0350004,-0.134723,0.122698,0.144351,-0.103569,-0.0824131,0.0146733,0.0454029,-0.0195688,0.0822908,-0.048019,-0.0334617,0.216592,-0.0500363,-0.102215,-0.0740662,0.0469184,-0.0146087,0.214042,-0.0254924,0.0489495
52,40.3486,-0.0595828,0.0281722,-0.0797382,-0.0367084,-0.154275,-0.0390148,0.0963094,-0.0312586,-0.0707505,-0.00481243,0.141222,0.105962,-0.102571,-0.157367,-0.12849,-0.0399657,0.0549015,-0.00423964,0.0822408,0.0680929,-0.0573378,-0.0303416,-0.087815,-0.0419266,-0.137505,-0.222338,-0.0332077,0.129222,-0.127017,-0.153142,-0.21675,0.0740134,0.103599,0.0576673,-0.123395,0.101428,0.0855122,-0.0657809,0.108887,0.0622346,-0.0421502,-0.175222,-0.08288,-0.097872,0.0962979,-0.164955,-0.138389,0.0616479,-0.142381,0.0482624,-0.0883182,0.127478,0.0782864,-0.0280519,-0.146398,0.0952513,0.0482096,-0.0128391,0.121743,0.192891,0.00387319,-0.111022,-0.118287,-0.0802991,0.0743667,0.152918,-0.0335097,-0.0609019,0.205562,-0.00896296,0.136128,0.114808,0.0630765,0.0328255,-0.00246899,0.210643,0.0305229,-0.0924464,0.101865,-0.0223952,0.0472174,0.0394045,0.0309911,0.00519142,-0.179278,0.00192935,-0.0858168,0.0354098,-0.0297789,0.0353209,0.0492911,-0.236663,-0.00214654,0.156676,0.0396151
53,-39.6147,0.0796991,-0.140286,0.0241666,0.00702091,0.0601039,-0.152311,0.00772693,-0.221963,0.0201421,0.0639152,-0.0135692,0.107603,-0.00597843,0.0879141,-0.0364088,-0.0453276,-0.0594611,0.00921551,0.0243385,-0.0480369,0.0610433,-0.0775523,-0.263072,0.0459691,-0.0568559,-0.0446009,0.0332272,0.0147674,0.19193,0.0203416,-0.236768,-0.14105,0.042477,-7.4688e-05,0.278434,-0.0647206,0.0754286,0.261092,-0.0993162,-0.103392,0.0537937,-0.118018,0.0171039,-0.0622193,-0.0538924,0.0312633,-1.52502e-05,0.0575121,-0.0551144,0.00353869,0.03835,0.0846481,-0.205248,0.0895981,-0.0626357,-0.148708,0.0111632,0.108358,0.00566143,-0.0556573,0.200269,0.00515886,-0.00745736,-0.0565746,-0.0113543,0.0119305,0.0490788,0.0759293,0.0388393,0.192154,0.0820516,-0.0963306,-0.0715012,-0.0919408,0.121145,-0.00163689,0.0489591,-0.210325,0.0343336,0.157858,0.0376662,0.0394994,0.0180145,-0.180038,0.0356261,-0.105075,0.118556,-0.0698347,-0.0721667,-0.0986158,-0.0285679,0.0572104,-0.0200947,0.244606,0.00390645
54,38.7449,0.0936609,0.216488,0.0237619,0.1123,-0.0823273,0.0642745,-0.0243637,0.139014,-0.00196917,0.247959,0.145929,-0.0159458,0.0909566,0.10785,-0.00155292,-0.0548779,-0.0269127,-0.0718973,-0.0759667,0.172316,0.0348217,-0.0776224,0.0181265,-0.052296,-0.0160426,-0.0480552,-0.20358,0.0716904,0.184194,-0.1022,-0.0025525,-0.162518,-0.0212822,0.0942867,0.0533615,-0.030463,-0.0195828,-0.0159811,-0.0266658,-0.104479,-0.0401798,0.095768,0.155109,0.022265,0.0592983,0.0647244,-0.0596569,-0.016332,-0.0275546,0.121743,-0.0701358,0.134572,0.0458797,-0.0582042,0.0239351,0.166502,0.073958,0.111075,0.00344527,-0.164533,-0.0335794,0.205661,0.187604,-0.0351657,0.132352,-0.174161,-0.0621442,-0.202468,0.0781193,0.0705093,0.129094,-0.111727,0.155703,-0.0997954,-0.00573813,-0.0137364,0.012303,-0.0506833,0.137076,0.112441,-0.0147582,0.111763,0.0190664,-0.032629,-0.0091878,0.266372,-0.0203475,0.0903907,-0.0848161,0.0781839,-0.011806,-0.0679198,0.145396,-0.0401699,-0.131622
55,-37.8894,0.129731,0.0490182,0.0609506,0.00840192,-0.0253857,-0.124752,0.0692436,-0.134174,-0.00164914,0.0491814,-0.0795627,-0.0712212,0.157881,0.149563,0.0145459,-0.0126479,0.0680772,0.111163,-0.0854686,-0.0396543,-0.0443841,0.277655,-0.0126701,-0.0299614,-0.123407,-0.0733845,-0.0761767,0.0780177,0.0794499,-0.0535342,-0.0616699,0.280223,-0.0446181,-0.108334,-0.0589626,0.304854,0.063743,-0.0623381,-0.0934734,0.110399,-0.00215008,0.0477058,-0.119982,0.0411284,0.00240225,-0.0721207,0.0207199,0.00394688,0.0724347,0.0277197,0.163336,-0.0451655,-0.0532011,-0.0280818,-0.0486841,0.11212,0.0330976,-0.0392837,-0.151976,0.045295,-0.123527,0.161664,0.124787,0.122648,-0.0801589,-0.0947742,-0.0083765,-0.136233,-0.0742261,-0.131463,0.218644,-0.0185609,-0.142208,0.0929802,0.126068,0.0662954,0.00757175,-0.0138475,0.220813,0.0344337,-0.0546045,0.014557,-0.130862,0.0381318,-0.0178477,-0.11198,0.19455,0.0367489,0.0251854,-0.123753,-0.118832,0.0323468,-0.076594,0.0987039,-0.0740099
56,36.72,-0.0635081,0.140076,0.0510458,0.129708,-0.172123,-0.0887112,-0.118156,0.0903598,-0.0414892,-0.0161982,0.0738151,0.0631452,0.122965,0.0379905,-0.0503774,0.0276758,0.0464697,-0.142298,0.105981,0.101845,0.0448277,-0.0526645,-0.0552376,-0.0316377,0.134141,0.152667,0.0424108,0.0230478,-0.185426,-0.161622,-0.178825,0.0406796,-0.0638874,0.0233976,-0.0371397,-0.250189,-0.0410511,0.0243362,0.0409314,-0.0492793,0.0495914,-0.0503771,-0.132908,0.0675771,-0.0405566,0.0646201,-0.107839,-0.0671201,-8.19935e-05,-0.054457,-0.00844761,-0.204372,0.178131,0.105726,-0.205139,0.0596169,0.129804,0.0810785,-0.336269,0.0234373,0.0493601,0.139901,0.0363406,0.0308209,-0.0510747,0.00225491,-0.0400038,0.0643852,-0.137591,-0.0436218,-0.0752313,0.00755915,-0.0432175,-0.0496974,-0.0168315,0.137945,-0.0353442,-0.132607,0.000424657,0.175772,0.0741049,-0.131608,-0.0464248,0.111195,0.0150144,-0.133015,0.148601,-0.0974045,-0.134259,0.0529881,0.163012,0.00721693,-0.108422,-0.0412594,-0.0227785
57,-36.4811,-0.116325,-0.235761,-0.0499213,-0.039076,-0.225447,-0.0736457,0.103489,-0.0384352,0.0049896,0.0777317,-0.0484141,0.262662,0.0876705,0.0415389,-0.071212,0.125023,-0.00101737,0.0307453,-0.0246565,0.117899,-0.0454825,0.0288478,0.12914,0.0118271,-0.00462433,-0.061985,0.0035691,0.204281,-0.0209157,-0.00391611,0.0649092,-0.058661,0.0721075,0.117194,-0.0447668,0.0095455,0.0539205,-0.016639,-0.027798,-0.0157611,0.229926,0.0793056,0.0302086,-0.0385478,0.0317946,-0.026436,0.192276,0.139451,0.0696875,-0.144785,-0.0889402,0.0315273,0.0194053,0.0157601,0.0883498,0.220977,-0.210953,0.00378668,0.0275699,-0.201022,-0.0106422,-0.145425,0.171658,-0.0347178,0.0588549,0.112024,0.052391,0.0443063,0.0345683,-0.123696,0.0297928,-0.0693307,0.0909356,0.00152272,0.0517084,0.0876458,-0.258449,-0.202212,0.0134061,0.0350091,-0.0142584,-0.0703522,-0.00834893,0.112929,0.0537008,-0.0415139,0.00601875,-0.112277,-0.0707115,-0.0652433,-0.0374579,0.232274,0.028793,-0.105764,0.0709045
