Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65
31,-39.179,-0.0274581,-0.117678,-0.0608642,0.0234016,-0.0154452,-0.00948723,0.0615992,0.162905,0.125139,0.15559,0.0725603,-0.00138172,0.190524,0.0360649,0.101874,-0.00010533,-0.0288193,0.0959967,0.0972574,-0.1095,-0.170602,-0.188317,0.1578,-0.040989,0.0561776,0.0713666,0.154133,0.072384,-0.0688153,0.119965,-0.102305,-0.174756,-0.21303,-0.0136855,0.181781,0.0916244,0.0353574,-0.137695,0.286806,0.137418,0.168374,-0.10179,0.24037,-0.0377262,-0.153198,0.117284,-0.0137138,0.143247,-0.045268,-0.205476,0.0326726,0.0538651,-0.00794424,0.0771331,-0.290055,-0.0143417,0.00108848,0.103961,-0.107528,0.0809516,-0.126089,0.0773986,0.0948225,-0.151405,0.184719,-0.133061
32,-39.081,-0.0950604,-0.0493324,-0.109747,0.19368,0.197179,-0.0356787,0.054817,0.230003,0.237098,-0.145538,-0.084319,-0.132972,0.0702373,-0.177558,-0.050127,0.00678896,-0.132648,-0.139769,-0.0375842,0.243322,0.0858738,-0.0714122,-0.0846782,0.0181302,-0.147523,-0.173858,0.0912259,0.0132493,-0.0252975,-0.0976628,0.0641727,-0.101478,-0.055986,-0.00788878,0.0285046,0.305596,0.0366692,0.0864567,-0.145865,0.130687,0.103013,0.0724283,0.111428,-0.0483657,0.126464,-0.123786,0.0629281,0.267814,-0.155511,0.0159942,-0.0375906,-0.137466,0.115301,-0.0281097,0.146993,-0.104271,0.0413026,-0.20665,0.065972,0.0748353,0.0565857,0.205414,0.0873153,-0.110515,-0.0737846,0.0190466
33,-37.3208,0.0465481,0.0897598,0.128368,-0.206232,-0.0149302,-0.167713,-0.0356501,-0.193584,-0.0297106,0.0134259,-0.128133,0.0457724,-0.00707951,-0.0718005,-0.0133417,-0.00968853,-0.00684047,0.111666,-0.0374046,0.22918,0.132205,0.0105907,-0.0459854,-0.0940165,-0.0730072,-0.00648567,-0.0228344,-0.00908482,0.107217,-0.106636,-0.125129,-0.11658,-0.019996,0.0747637,0.131179,0.109011,-0.0210402,0.141329,0.0890155,-0.0823972,0.0967753,0.181541,0.161026,-0.0718969,-0.0478138,0.0743832,-0.110624,0.175232,-0.0757526,-0.26654,0.123912,-0.0498959,0.165221,0.18669,0.129476,0.178647,-0.128993,-0.0683772,-0.157707,-0.240574,-0.0147519,-0.299409,0.164918,0.230705,0.0293875,-0.102378
34,36.6396,-0.10423,-0.176344,0.0031241,-0.0857782,0.0203674,-0.0412401,-0.129771,-0.0342548,-0.0818609,0.142986,-0.00668592,-0.056875,0.176007,0.0366857,0.115433,-0.139452,-0.0700461,0.0833481,0.14429,-0.0224355,-0.126839,-0.151125,-0.109656,0.00472571,0.0737388,-0.252338,0.00318108,0.142088,0.0650009,0.120868,-0.0656469,-0.0737883,0.0102664,0.112954,0.0234678,-0.0799532,-0.045372,0.0147323,-0.0989395,0.0388047,0.175954,0.132786,-0.0408531,0.394932,-0.022396,-0.0555749,0.140625,0.000455332,0.0423044,-0.110745,0.0825921,-0.03306,0.0975948,-0.138228,0.176609,0.0699614,0.0650198,0.0216912,0.0910215,-0.140913,0.108622,-0.0430965,-0.11659,-0.0559421,0.18007,0.433206
35,32.989,-0.179275,0.000753447,-0.0595796,-0.0781608,-0.360087,0.195347,-0.00290521,-0.122094,0.227058,-0.0302865,-0.0438379,-0.0534783,0.223684,0.0695765,-0.246106,-0.179835,-0.0491249,0.12056,0.153697,0.0985923,0.0360963,-0.121218,-0.0154787,0.196579,-0.135512,0.105798,-0.160983,-0.0408465,-0.00301906,0.299321,0.166586,0.0527902,0.0665147,0.136045,0.156546,-0.0125661,0.0414004,0.0650149,-0.080955,-0.00292392,-0.146672,0.142848,-0.0542626,-0.139313,-0.0185932,-0.0636251,-0.181601,-0.00235756,-0.157391,-0.0482843,-0.0754885,0.144173,-0.131514,-0.0560754,0.0576601,-0.10823,-0.067928,-0.0266673,-0.0837958,0.0475301,-0.0317968,0.0257229,0.106508,-0.00420017,0.0652829,0.0724882
36,-32.4556,-0.0899448,-0.0288884,0.0506974,-0.11227,-0.171825,0.0895344,-0.00507819,0.131782,0.0139388,-0.0470415,0.0395791,0.0120841,0.135757,-0.106798,0.134508,0.112649,0.234033,0.102033,-0.0604721,0.0307529,-0.248243,-0.0287671,-0.0986745,0.118475,-0.0184527,-0.000758101,0.0388508,0.137333,0.288749,-0.227547,0.0984475,-0.0151167,-0.153351,-0.00636604,-0.104362,-0.0926105,0.141652,-0.0433385,0.0228696,-0.00661026,-0.0386526,0.207118,0.194003,0.0932667,0.203089,-0.0093573,-0.12878,-0.110072,0.066815,0.0817598,0.0332845,0.182769,0.0943695,-0.126277,0.0251659,0.201461,-0.00418222,0.100437,-0.0232753,-0.00273224,0.115213,0.266318,0.19317,0.103431,-0.19792,-0.119864
37,-30.5383,0.349353,0.020231,-0.120983,-0.150868,0.00367145,0.0956188,0.138655,0.0727087,0.074696,0.0844566,0.126534,-0.0210933,-0.00926869,0.084352,0.0442133,-0.0364488,0.329421,-0.0807478,0.0714751,0.0626601,0.0833895,-0.165947,-0.132466,0.0915242,-0.0933472,-0.191381,-0.00114384,0.0560005,0.175956,0.200975,0.19984,0.0302844,-0.155213,0.0495326,-0.0189818,0.151191,-0.096467,-0.0936195,-0.00259315,-0.069665,0.203463,-0.194161,-0.30088,0.120346,0.075695,0.111118,-0.00617512,0.0598648,-0.0588231,-0.0925002,-0.0258705,-0.0309422,-0.0638233,0.077123,0.0935171,-0.0515792,0.0957531,0.0417099,0.0605493,-0.0280648,-0.122271,-0.0951083,0.0031812,0.111335,-0.174437,-0.160904
38,29.9417,0.0470896,0.180473,0.140487,-0.0590373,-0.251233,-0.076432,-0.0686245,0.0348877,0.0212366,0.206284,-0.113004,-0.128147,0.208243,-0.192893,-0.020438,0.0295266,-0.0445432,0.134999,-0.151876,-0.0461895,0.0481695,0.164106,0.0359775,-0.317784,-0.20596,0.171596,0.0825683,-0.0952078,-0.0398496,-0.0865062,0.0249416,-0.00541641,-0.0482273,0.0680034,-0.168328,-0.0744607,0.113959,-0.305021,-0.0368055,0.122577,0.154103,-0.126191,-0.214657,0.115438,-0.037168,-0.0493357,-0.160641,0.107023,-0.0773007,0.0442873,-0.0187627,-0.245231,-0.0347444,-0.107195,0.105235,-0.108156,0.0819281,0.0744033,-0.0663864,0.022655,0.0172207,0.0199887,0.0833818,-0.0384141,-0.00502537,0.0709689
39,28.9589,0.0129788,0.14978,0.0580663,-0.0542006,-0.0501209,0.116116,0.158246,-0.0156675,0.09342,0.21644,-0.0261211,-0.0730321,-0.119312,-0.0172238,-0.0590248,-0.00793388,-0.157984,-0.0439065,-0.164347,0.154327,-0.00303267,0.207791,0.124522,0.15469,-0.245518,-0.165193,0.0192895,-0.0483287,-0.08152,-0.0614735,0.138409,-0.113355,0.0191254,-0.0328162,-0.0356201,-0.0842522,0.0655767,0.213219,0.119927,0.0309318,0.243797,0.172595,0.0139396,0.191957,0.142697,-0.125943,0.231848,-0.0761622,-0.0148685,-0.0316866,-0.0707349,0.141166,-0.258313,-0.0815855,-0.236356,0.165867,0.0433565,0.0856057,-0.0441083,-0.0438211,-0.057414,-0.132034,-0.093655,-0.142765,0.0599139,-0.10333
40,27.2001,-0.0233225,-0.0293627,0.014234,0.0393222,-0.0557253,-0.161814,0.148466,-0.130184,-0.0621381,-0.0263894,-0.180112,0.0114418,-0.0438821,0.209782,0.111273,-0.0190254,-0.0660967,-0.0289602,-0.00902751,0.132697,0.091243,0.163335,0.0703035,0.0615682,0.153516,-0.0298219,-0.0181933,0.0468194,0.0415773,0.0510456,-0.0709542,-0.169238,-0.168834,-0.0191871,0.0539286,0.218208,-0.0844722,-0.227927,0.174755,-0.269664,-0.249475,0.0288633,-0.20263,0.0406803,0.0997189,-0.211027,-0.019621,0.185467,0.109512,-0.0539242,-0.197105,-0.0304646,-0.0763376,-0.241901,0.116576,0.127496,-0.0403644,0.167776,0.0376703,-0.0259294,0.0053572,0.206877,0.0649479,-0.0671654,0.157442,-0.0852571
41,-27.1602,-0.134644,-0.153299,-0.313546,-0.0889963,-0.0506468,-0.114397,0.0940287,0.131744,-0.0441029,-0.106148,-0.210479,0.12178,0.0253974,0.310528,0.0160571,0.133511,0.145359,-0.109772,0.130138,0.0484711,0.0348075,0.0819377,0.131102,-0.239638,-0.00757301,0.10512,0.00203859,-0.108189,-0.0511131,0.096934,-0.0154196,-0.176709,0.142459,0.0880663,0.0240362,-0.14273,0.0339726,0.0354134,-0.00480126,0.096733,0.214017,0.164806,0.0208872,0.0755446,0.256823,0.144602,0.0853769,0.0478495,-0.00490319,0.248245,0.00913109,-0.0392507,-0.0535018,0.0482622,0.10989,-0.061531,-0.112138,0.139739,-0.0330773,0.17352,0.0535476,-0.117618,0.0692068,0.119759,-0.00152475,-0.0410701
42,26.7831,0.111872,-0.23223,-0.0245272,-0.0155191,-0.0327564,-0.082476,0.12904,0.00252232,0.113857,0.328424,-0.0105241,0.171331,0.0454134,0.130945,-0.168158,0.319417,-0.106479,0.0782533,-0.0373938,0.0299217,-0.0539275,0.00311222,-0.0687089,0.0789936,-0.124874,-0.0802449,0.24428,-0.107439,0.208243,-0.131393,-0.205178,0.11173,0.206087,0.138967,0.0369874,0.0686198,0.00327541,-0.0879122,-0.111849,-0.0740811,-0.236384,-0.0245288,-0.06874,0.0858519,0.0522954,0.116816,0.0319676,0.0419796,0.0120821,0.106019,0.0654499,0.125509,-0.0528773,0.0755531,-0.117035,-0.16175,-0.0212141,-0.181308,0.0555176,-0.181198,0.0354034,0.00576792,0.132622,-0.113538,0.0641474,0.00626645
43,-24.028,0.249528,-0.0317665,0.0304802,-0.0888079,0.171379,0.0278744,-0.191563,-0.00242248,0.101671,-0.115341,-0.132223,0.0106372,0.138904,0.0520539,0.107521,-0.0855057,-0.101018,0.0568603,0.105669,-0.20032,-0.0827829,0.0506695,-0.0829921,-0.0454334,-0.0350048,0.114079,-0.114462,-0.116918,0.115023,-0.0739303,0.0302802,0.0502971,-0.0858435,0.105301,0.0292623,0.0668388,-0.206449,-0.100145,-0.144966,-0.0497861,0.0309152,0.016863,0.143003,0.0175983,-0.0121254,-0.135009,0.294204,-0.0668324,0.0547398,0.0423105,0.109112,0.0766845,-0.198229,-0.264773,0.120288,-0.0426392,-0.0232016,-0.199375,-0.336285,0.0963294,-0.00226538,-0.111518,0.0511068,-0.0920235,0.0276978,-0.257226
44,23.8674,0.0148774,-0.0357939,0.0747351,-0.0894767,0.158098,0.0361198,-0.0993366,0.112199,0.164783,-0.0855129,-0.115498,-0.276304,0.183384,0.223959,0.104003,0.127934,-0.154201,0.0158108,-0.131604,0.0328976,-0.102113,0.0569782,0.132009,0.032718,0.155104,-0.19651,0.00176585,-0.19383,-0.0265326,-0.0351259,0.206648,0.0192034,-0.116873,-0.0992755,-0.0805475,-0.168373,0.153512,-0.0460179,-0.194414,-0.0905358,-0.172008,-0.0958254,0.0962877,-0.0744844,-0.138693,0.100262,-0.0445348,0.193134,-0.0582564,0.0104949,-0.0197572,0.168034,-0.0556306,0.099296,0.105716,0.0449914,0.0990297,0.199211,0.191658,-0.0553545,-0.0891628,-0.246752,0.0405073,0.0987781,0.0219338,0.0263481
45,22.4746,-0.127107,0.0719482,0.235494,-0.221089,-0.0249045,0.00282063,0.100752,-0.0451819,0.0101364,-0.131413,-0.0527952,0.101394,0.107002,0.117651,0.119502,0.0555886,0.151518,0.0925875,-0.122208,0.00947508,0.396584,-0.265297,0.0816006,-0.0794963,0.137323,-0.105403,-0.049688,0.17955,-0.0467172,-0.0303367,-0.00959155,0.0976011,0.185713,-0.0937239,-0.0533784,-0.0680539,0.18261,0.0765802,-0.0361933,-0.0674337,0.0728316,-0.172205,0.0155074,-0.0115201,0.0306799,-0.105397,0.158477,0.133427,0.073053,-0.107278,0.17269,0.0437587,-0.199224,-0.0316404,-0.13323,-0.113605,0.100442,-0.0969524,-0.0191533,0.0732285,0.217545,0.0964903,0.152723,-0.111845,-0.000581953,-0.00880905
46,-22.0733,0.0577077,0.154465,0.106005,0.0769319,0.0623594,-0.0330358,-0.0450615,0.147857,0.0620866,-0.0999905,0.0156372,0.0993223,-0.0254474,0.0387034,0.0424968,0.273762,-0.0242016,0.149941,0.240444,-0.0330008,0.0565472,0.0849792,0.255822,0.262746,-0.122397,-0.0992602,-0.118412,0.0841074,-0.109055,-0.0571593,0.0443982,0.0717556,-0.132211,-0.0612432,0.0601849,0.128788,0.0978651,-0.0423208,-0.021976,0.0584391,0.0314088,0.0714912,-0.185134,-0.000864662,0.0742695,0.311466,-0.127976,-0.0807233,0.096436,-0.0559399,-0.087583,-0.051059,0.154425,-0.208257,-0.0628393,-0.0220351,0.0690127,-0.121056,-0.149126,0.100581,0.265903,-0.171517,0.0076957,0.101283,0.194859,0.108642
47,-21.7646,-0.0350222,0.018159,-0.0593252,0.0796364,0.119572,-0.0526545,0.148089,-0.380279,-0.0998133,-0.158827,0.149321,-0.0036204,0.0731028,0.0775223,-0.0699967,0.136918,0.139265,-0.0720085,-0.0506945,0.102856,-0.258946,-0.080546,-0.0710011,-0.145469,-0.19317,-0.123053,0.170256,-0.129118,-0.0587387,0.104864,0.225752,0.121158,0.0509047,0.0433321,-0.157199,0.0730372,-0.0065549,0.0834669,0.0509393,-0.161172,0.0589083,-0.0378101,0.240314,0.0431711,-0.194614,0.0769944,-0.144588,0.0647767,0.115696,0.0572926,-0.112633,-0.147055,-0.101436,-0.15212,-0.0206068,-0.0168861,0.101458,0.0365716,-0.229613,-0.0200632,0.130805,0.0577061,0.00957717,0.00374755,0.144316,0.0450655
48,19.5077,-0.0528033,0.185585,-0.151071,0.0963521,0.0457469,-0.419951,-0.158713,-0.102035,0.0331561,0.0789166,-0.132778,0.138339,-0.0730807,0.0226318,-0.0684241,-0.0881924,-0.0811409,0.181986,-0.13,0.0955416,-0.129401,-0.00567662,0.10054,0.140644,0.0569547,0.0737693,0.0744197,0.133235,-0.00600571,0.108629,0.14521,0.0430925,0.0748755,-0.04182,-0.0929097,-0.0537607,-0.185266,-0.0177364,-0.0885049,-0.119146,-0.0236584,-0.00806653,-0.0129736,0.0714827,0.0800069,0.227208,0.0969383,-0.0233395,-0.191384,-0.15364,0.130315,0.0802194,0.0176866,0.0846122,0.025066,0.0594594,0.281882,0.0558216,-0.102406,0.233079,-0.058264,0.119711,0.0918005,-0.0932031,-0.215572,0.0406817
49,-18.4286,-0.109425,-0.301904,-0.000672139,0.11233,-0.20005,-0.00953779,-0.17986,-0.0528338,-0.171279,-0.143437,-0.0046947,-0.144617,-0.00554638,0.0506736,-0.031216,0.00278489,-0.0172491,0.0851824,0.0271416,-0.127143,0.099927,-0.00342128,0.149642,0.0779419,-0.1775,-0.293982,0.130847,0.0650403,0.0744617,-0.141298,0.0290994,0.0488079,-0.167024,-0.0331759,-0.0115023,-0.133963,-0.00643121,-0.0405134,-0.0677416,-0.145151,0.00546356,-0.0314415,-0.134687,-0.045523,0.0117852,0.00709128,0.138673,0.0871683,-0.179955,-0.000963578,-0.0205152,-0.159116,-0.0459784,0.250668,-0.094728,0.0302724,-0.241034,0.0219788,-0.350021,-0.00565572,0.00989529,0.113761,-0.206264,0.0134611,-0.0909905,-0.0532951
50,-16.9167,-0.191493,-0.079119,0.0385006,-0.144709,0.000831311,-0.0198201,0.149268,0.120958,0.182193,-0.223528,0.0547819,-0.258189,-0.151212,-0.159181,0.0498836,-0.037261,0.119359,0.0369239,0.0228982,0.0136973,-0.186696,0.11112,0.0368563,-0.104758,-0.0252195,0.0803727,0.107794,-0.0303577,0.0585011,-0.0944086,0.101515,-0.101609,0.23236,-0.00390459,0.0778138,-0.178397,-0.295515,0.0870217,0.068861,-0.158564,-0.0867769,-0.156343,-0.249155,0.189103,-0.068459,0.0207404,-0.00202707,0.106175,-0.0258075,-0.173441,0.0283447,0.0976052,0.198231,-0.146952,-0.145254,-0.0833896,-0.125037,-0.152597,0.012585,0.115928,0.00654278,-0.0785751,0.055826,0.0268597,0.0847815,-0.0363446
51,16.8748,0.110922,0.0938243,-0.102043,-0.0554508,-0.0100369,0.237225,-0.0421853,-0.022064,-0.173218,0.163804,-0.160156,-0.217304,0.111823,-0.150893,-0.163869,0.0281818,0.0199295,-0.041453,-0.0975908,0.00254965,-0.177899,0.235392,0.0418991,-0.0360529,0.1432,-0.106401,-0.0392885,0.168417,0.0302274,0.271499,-0.223462,-0.145337,0.0507649,-0.106894,-0.0344694,0.209312,0.183932,0.101374,-0.161437,-0.247975,-0.0252724,-0.0417863,0.0601375,0.0242349,-0.0173698,0.116698,0.103077,-0.00853337,0.0263957,-0.0549417,0.0888607,-0.0296593,0.0145372,-0.0434796,-0.10809,-0.169207,-0.151417,-0.0278981,-0.0301281,0.20644,0.141951,0.0546403,0.025425,0.184164,-0.0392524,-0.0413483
52,14.8478,-0.117493,-0.0556264,-0.064561,-0.121729,-0.00683495,0.130128,-0.18418,-0.165414,0.0934231,0.0891794,0.21612,0.0201822,-0.063841,0.232181,0.0927118,-0.0741794,0.00250099,-0.0305424,-0.100221,-0.211694,0.161201,-4.70619e-05,-0.0926531,-0.150707,-0.0836446,0.0683827,-0.0601157,0.0431755,-0.00214818,-0.194907,-0.0299958,-0.0885233,0.00439458,0.00498048,0.00324592,0.211261,0.166311,0.118376,-0.125123,-0.216029,-0.0447553,-0.0552734,0.0956646,0.0731434,0.19215,0.14561,-0.0202069,-0.0353895,-0.240631,0.0145067,-0.206485,-0.0733721,0.266845,-0.203081,-0.120234,0.0163118,0.0968747,0.0591969,0.00311265,0.097711,-0.243933,-0.0907987,0.0548759,-0.127132,0.0190298,0.0441928
53,-14.6275,-0.0384558,-0.022451,0.0388337,-0.0125972,0.016039,-0.0702928,0.340307,0.0221748,0.0922487,0.052589,-0.000953207,0.183113,0.0610773,0.109164,-0.0577016,-0.0888349,0.135,-0.128025,0.00601407,-0.0103992,-0.0281377,0.22427,-0.0284357,0.155602,-0.077389,0.0269064,0.029222,0.102698,-0.16423,0.036023,0.0857917,0.0787654,-0.0416411,-0.0998946,0.129235,-0.0270876,0.153787,-0.174361,-0.146387,-0.0242807,-0.0625647,-0.212924,0.142091,0.0608662,-0.109545,-0.182897,0.0305169,-0.109114,-0.299091,0.0664137,0.388932,-0.110115,0.21909,-0.0869041,0.0765059,0.174249,-0.13345,0.0427759,-0.0614397,-0.0216154,0.061859,-0.0864485,-0.0986627,0.00121086,0.0411586,-0.00827541
54,13.897,-0.0899124,0.133104,-0.0360614,-0.0130306,0.175665,0.00322431,-0.187159,0.00192774,-0.273896,0.10667,0.096959,-0.102261,-0.137063,0.174587,-0.124977,-0.142867,0.0866071,0.113308,0.0619867,0.185684,-0.069676,-0.18166,0.0448954,0.0671543,-0.0600639,0.143615,0.292711,-0.0394823,0.0808251,-0.0450615,-0.0625565,0.0451604,0.00181984,-0.257936,0.0303077,0.031918,-0.0113948,-0.095096,-0.25753,0.233709,0.0241354,-0.162132,0.0216251,0.000743029,0.210958,-0.18202,-0.123362,0.0751385,-0.0267568,-0.0851384,-0.0811586,0.0962405,-0.11554,-0.136991,-0.0279061,0.02229,-0.233478,0.0361491,0.0338743,0.0247653,0.103522,-0.147168,0.0448688,0.0350233,0.0866933,-0.0625242
55,-13.0771,0.023362,0.110562,0.213379,0.0500144,0.146297,0.217132,-0.05306,-0.0270839,-0.0414559,-0.191509,-0.122634,0.0299005,0.0524241,-0.0206983,-0.0994057,0.12102,0.175531,-0.0596272,0.150459,0.0691557,0.00872665,0.154429,0.191489,-0.151378,-0.0550546,0.0630379,0.155676,0.265105,0.072446,0.0593819,-0.0759614,-0.0609689,0.0954067,0.0676891,0.087852,0.0870395,-0.0777638,0.0114041,-0.174989,0.0243757,0.110973,-0.0421041,-0.101929,-0.0673767,-0.024547,0.0463122,-0.0254654,0.0514948,-0.0409093,0.161869,0.0338054,0.315268,0.0356409,0.0294307,0.0387981,0.118002,0.122479,0.11622,-0.144693,-0.233453,-0.307634,0.146283,-0.0416739,-0.171275,0.0411132,0.140835
56,12.9053,-0.089848,-0.172826,0.0714989,-0.147194,0.114285,-0.0593192,-0.00757945,0.0445297,-0.128025,0.00563814,-0.00918085,-0.0429244,-0.25467,-0.0245122,-0.319121,0.309774,0.0245619,-0.0553484,0.0472722,-0.0840975,-0.0493882,-0.0211595,-0.158809,-0.0207692,-0.142369,0.0770166,-0.241347,-0.0165581,0.01415,-0.00281425,-0.0853953,-0.0848985,-0.210789,0.0017722,0.15887,-0.0913212,-0.0196105,-0.0568104,0.0689784,-0.0424643,0.0381662,0.0184689,0.0432556,-0.138073,-0.0449389,-0.0609138,0.0144049,0.152126,-0.150917,-0.172846,0.0984881,0.0604071,-0.14718,-0.249047,-0.0395469,-0.127048,0.190454,0.189175,0.0280189,-0.012012,0.0959585,-0.0245367,-0.0592822,-0.0213577,-0.269479,0.165319
57,-10.7789,0.139053,-0.0796785,-0.0393002,-0.118608,0.233646,-0.0744672,-0.0506886,-0.138145,0.0343196,0.0175078,0.0215363,0.0658982,0.162352,-0.00398426,0.0174926,0.0628609,-0.0471783,0.00604527,-0.150361,0.00431912,-0.103148,-0.103376,-0.0267198,-0.0668251,-0.232603,-0.0488477,-0.21292,0.110094,-0.116111,-0.0210906,-0.0694611,0.000553479,0.0286366,-0.0637753,-0.143135,-0.0704208,0.0769978,0.157905,0.110084,0.115553,-0.0396023,0.0162385,-0.260801,-0.0810062,0.00364529,0.150188,-0.154198,0.0423195,-0.0164022,-0.0667459,0.122625,0.162518,0.0336993,-0.0594425,0.20438,0.0758742,-0.399872,0.0836983,0.0946919,0.158151,0.00160935,0.132093,-0.15038,-0.288399,0.0542485,-0.138742
58,10.766,-0.00332163,-0.0729932,-0.0743529,0.0747511,0.130103,0.0309905,0.0114509,0.0063582,-0.13919,-0.0274493,0.205899,-0.0647654,0.0146648,-0.0940274,0.134608,0.108759,-0.0135772,-0.0282567,-0.209629,0.117739,0.0363227,-0.154904,0.407419,0.00303117,-0.153182,0.204705,-0.14012,-0.168975,0.208345,0.0880521,-0.0921571,-0.0856866,-0.168343,0.191609,0.120061,0.0563775,0.0764965,0.169613,-0.000100057,-0.0555481,-0.122523,-0.136967,-0.109365,0.159753,-0.0603655,-0.17074,0.0453141,-0.217098,-0.130748,0.0692367,0.128098,-0.0036064,-0.0625682,0.123742,0.10518,0.103059,0.105447,-0.020284,-0.0230713,0.0967192,0.0674217,0.00860649,0.170195,0.0543984,0.0870575,0.103733
59,-9.60769,0.140983,-0.0363229,-0.241939,-0.0322888,0.100799,0.178132,0.0254804,-0.0637383,0.0414339,-0.189356,-0.0234725,0.171788,0.0198206,0.18379,-0.00896267,-0.103967,-0.157512,0.100713,-0.0930498,0.159241,0.0280484,0.0880769,0.0031717,0.00404597,0.0972866,0.110529,0.0890169,0.054164,0.283286,-0.0648244,-0.0794772,0.0351125,-0.063546,-0.181305,-0.189868,-0.0904896,0.146159,0.00842782,0.190428,0.102948,0.0607167,0.183777,-0.150755,0.0679015,-0.193551,-0.177858,-0.0877297,0.0731195,-0.166644,-0.0135269,0.0650664,0.0596202,0.171586,-0.0614621,-0.130633,-0.285059,0.179939,-0.0203276,-0.125475,-0.020799,0.0267482,-0.0102437,-0.180023,0.106518,0.010067,0.0232451
60,-8.04586,-0.0607988,-0.0879295,0.102819,0.0577167,-0.00389989,0.0632461,-0.00209238,-0.116879,-0.0961709,-0.0499235,-0.153144,-0.0648742,-0.178462,-0.0115896,-0.144449,-0.136998,0.301017,0.330919,0.104985,-0.0224341,0.0570463,0.0979096,0.158006,0.119086,-0.0697774,0.0169618,0.0408533,-0.262059,0.057403,0.107117,-0.0194377,0.0328625,-0.121268,0.0983942,-0.149536,0.0291144,0.233911,-0.00561407,0.144478,0.0249771,-0.00554757,0.0053805,0.153154,0.101848,-0.0520463,0.108932,0.157164,0.0995535,0.0921594,0.0145465,0.0533685,0.0153421,0.184253,-0.0244465,0.174831,-0.0742736,0.0498193,-0.157562,0.259116,0.0428825,-0.0755812,-0.0235204,-0.0691695,-0.272347,-0.0295658,-0.137445
61,6.50778,0.0710055,-0.0850894,0.182414,0.184081,0.171688,0.0933548,0.0875851,-0.022019,0.138372,0.0991872,-0.149228,-0.0383939,-0.075353,0.0518021,0.0351972,0.00610055,0.113618,0.198912,0.0500093,0.243082,-0.0565145,-0.216774,0.0264101,-0.189779,0.00627996,0.0174457,-0.0690772,0.127431,-0.310116,-0.12836,-0.0963812,-0.0124377,-0.0575172,0.071856,0.118339,-0.10685,0.0229165,-0.110874,-0.11894,-0.203707,-0.0751309,0.179874,0.0659568,0.272434,0.0335404,-0.0926111,-0.21105,-0.187221,-0.0357761,-0.0312008,-0.0859453,-0.0290551,-0.0873806,0.103784,-0.0104099,-0.175422,0.0191679,-0.0388244,-0.023189,0.117073,-0.0951168,0.00119119,-0.200091,0.100598,-0.099862,-0.118939
62,-5.66109,-0.261128,0.133455,-0.128599,-0.125337,0.00705898,-0.0123214,0.106283,0.0112018,0.274668,-0.0386123,0.113393,0.0233714,-0.0527385,-0.0248334,0.00750244,-0.0450599,-0.0944446,0.234314,0.116997,0.139431,-0.178015,-0.0634499,0.0140865,-0.124365,-0.0873029,-0.0330178,-0.0658998,-0.0156162,0.095901,-0.0123292,-0.268716,0.0575873,-0.130972,-0.184604,-0.118147,0.0537476,0.0070312,-0.154743,-0.00686318,-0.347052,0.264288,-0.0766103,-0.0778297,-0.292053,-0.00402662,-0.0111482,0.126767,-0.16127,0.0847769,0.197128,0.00973555,-0.0295368,-0.078118,0.0742661,0.0604495,0.0887548,-0.0442759,-0.0475547,0.100011,-0.0524675,0.000591848,-0.0632586,-0.0507675,-0.0424272,-0.0155952,0.10093
63,-4.52779,-0.120448,0.0397067,0.0905849,0.214276,-0.169778,-0.0235793,-0.00712233,-0.0790654,-0.117591,-0.0485151,0.0670896,-0.00886031,0.0651749,0.0775738,0.260735,0.179651,-0.14952,-0.0499122,-0.0287091,0.0167983,0.0124224,0.0359781,-0.218176,0.198108,-0.0964486,0.0589675,0.0928318,0.127368,-0.0623092,0.225857,-0.212827,-0.041703,-0.13576,0.0924828,-0.0323785,-0.112272,-0.0716818,0.109209,-0.107307,-0.0802213,0.153764,-0.0382844,-0.0432395,0.0522672,-0.0732954,-0.140771,-0.181447,0.205393,0.129338,0.179944,0.0635993,0.117354,0.108718,-0.00948415,-0.0533455,-0.0171452,0.0324545,-0.110273,0.0404591,0.188212,-0.0473999,-0.295753,0.0439073,-0.123873,-0.208949,-0.143084
